fold,replicate,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
1,4,850,0.058686193,0.14415926,0.09491478,0.68162763,0.038693953,-939.4998
1,4,875,0.05867082,0.14829624,0.09677053,0.66706157,0.03787672,-923.26434
1,4,900,0.058904387,0.1500116,0.09742209,0.6434448,0.037156686,-931.4752
1,4,925,0.06474044,0.16729599,0.10442586,0.56021875,0.036666453,-917.7149
1,4,950,0.060302753,0.18660493,0.10809643,0.52099794,0.03654498,-902.9121
1,4,975,0.072139524,0.20413235,0.10840474,0.5282163,0.03636176,-862.78937
1,4,1000,0.06846086,0.22127269,0.10883474,0.5094777,0.0373107,-886.6398
1,4,1025,0.06895372,0.21394688,0.10986008,0.53952724,0.03729623,-908.41846
1,4,1050,0.06118732,0.20009643,0.10860485,0.5189163,0.036914185,-917.0332
1,4,1075,0.060411986,0.18293415,0.10694846,0.5193503,0.036146548,-914.40594
1,4,1100,0.05941128,0.17676704,0.10794438,0.5136333,0.035483137,-947.7848
1,4,1125,0.059140354,0.17341235,0.10862024,0.5044924,0.034688033,-938.6295
1,4,1150,0.05881807,0.17007555,0.10788594,0.49996358,0.03391511,-947.58936
1,4,1175,0.058539852,0.1668772,0.10892498,0.4957418,0.033156928,-948.49115
1,4,1200,0.05857328,0.16984291,0.112220064,0.48425135,0.032406595,-955.8616
1,4,1225,0.05929746,0.17270137,0.11389605,0.47662586,0.031689655,-944.79596
1,4,1250,0.060151022,0.17594507,0.11563347,0.44291022,0.0311467,-933.8246
1,4,1275,0.06059243,0.18497327,0.11661304,0.41225848,0.030688887,-922.9365
1,4,1300,0.07610937,0.22230053,0.1251521,0.40408897,0.030607382,-868.7214
1,4,1325,0.07235327,0.32670116,0.16607352,0.55368334,0.031004675,-845.0662
1,4,1350,0.14529565,0.40501025,0.24487343,0.74405366,0.03157069,-736.20306
1,4,1375,0.13186978,0.6483874,0.49231684,0.9271075,0.031655237,-780.97015
1,4,1400,0.06375967,0.5866917,0.5121585,0.9580562,0.031219611,-834.04956
1,4,1425,0.080594815,0.5044864,0.36105648,0.94940203,0.03055281,-858.97076
1,4,1450,0.06529099,0.43587473,0.29679582,0.925821,0.03001294,-883.97504
1,4,1475,0.06417006,0.3541502,0.23504224,0.88483965,0.029560626,-901.9644
1,4,1500,0.059895247,0.3129817,0.22405428,0.83503765,0.02919842,-924.4314
1,4,1525,0.079377554,0.27208647,0.19135153,0.7678584,0.028897813,-875.23334
1,4,1550,0.06077211,0.24104589,0.18142603,0.6937933,0.028714,-918.91583
1,4,1575,0.064378254,0.2241325,0.17240013,0.6110405,0.028687935,-926.2223
1,4,1600,0.060658462,0.2189194,0.15964036,0.56492007,0.02854475,-935.85504
1,4,1625,0.06822942,0.2090738,0.14790273,0.45613462,0.02840247,-870.5182
1,4,1650,0.065315105,0.2238332,0.13912016,0.40211502,0.028615188,-879.3689
1,4,1675,0.059345152,0.21849428,0.1336419,0.28327426,0.029329125,-872.97345
1,4,1700,0.08168533,0.2411627,0.12686652,0.34622958,0.029902803,-809.5031
1,4,1725,0.10735562,0.30548218,0.13080968,0.325696,0.030721605,-765.4457
1,4,1750,0.06470945,0.38860765,0.15108538,0.55355567,0.031691734,-882.82996
1,4,1775,0.07732233,0.43521515,0.18852296,0.7294891,0.033176877,-780.0764
1,4,1800,0.06048277,0.3659999,0.19172281,0.81226075,0.034312245,-880.1704
1,4,1825,0.060277015,0.2891025,0.15924874,0.8251586,0.033552285,-927.5447
1,4,1850,0.05970436,0.23670587,0.14072809,0.7828796,0.032365277,-943.07983
1,4,1875,0.059439857,0.20688033,0.12891926,0.71132845,0.031339657,-951.07416
1,4,1900,0.05934728,0.19107367,0.1226623,0.6213794,0.030433713,-954.65234
1,4,1925,0.059149023,0.18367966,0.120826766,0.5369651,0.029633885,-957.07086
1,4,1950,0.058995437,0.18071495,0.1205602,0.48080656,0.028928734,-956.1966
1,4,1975,0.058842618,0.18019463,0.12130246,0.4407951,0.028326225,-960.3416
1,4,2000,0.058727548,0.18015172,0.12202318,0.42024225,0.027816571,-960.2693
1,5,0,0.35081115,0.11296259,0.08851325,-0.11629692,0.13042586,578.7961
1,5,25,0.114073575,0.13780726,0.1077817,-0.26602355,0.15536359,-572.29486
