fold,replicate,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
1,5,1500,0.08185459,0.38586578,0.27501333,0.8792415,0.039528854,-792.4373
1,5,1525,0.072863266,0.19499914,0.15062273,0.7628543,0.036007185,-898.4653
1,5,1550,0.071476005,0.21511145,0.16529293,0.71002704,0.03279129,-912.91034
1,5,1575,0.06667902,0.24014588,0.14292029,0.68357146,0.03055281,-635.49695
1,5,1600,0.07787102,0.44652125,0.2610856,0.848946,0.07607567,-735.9277
1,5,1625,0.074956894,0.21303035,0.13941218,0.4972035,0.047599133,-810.5564
1,5,1650,0.10424415,0.26688355,0.18287195,0.69042754,0.041401315,-771.77905
1,5,1675,0.07991666,0.26649797,0.2038521,0.7197619,0.037282106,-824.0908
1,5,1700,0.114424385,0.45965165,0.28167704,0.8606129,0.03125358,-803.2038
1,5,1725,0.07685665,0.39347544,0.2369327,0.91978043,0.034589004,-837.5922
1,5,1750,0.07131734,0.19619009,0.12053552,0.55567145,0.03605111,-854.57153
1,5,1775,0.08507545,0.30411753,0.27253234,0.85399795,0.035075534,-852.46075
1,5,1800,0.071463175,0.20746276,0.18729901,0.66370386,0.032728992,-910.73315
1,5,1825,0.07206373,0.23627713,0.14244367,0.74138707,0.033609577,-921.6442
1,5,1850,0.07052768,0.27610415,0.18154539,0.63892126,0.032500993,-907.9194
1,6,0,0.31641734,0.1641714,0.22089472,-0.4091924,0.13047639,990.3848
1,6,25,0.14148088,0.061744876,0.028381176,0.84496146,0.22907665,-482.11444
1,6,50,0.10113776,0.0020922287,0.014374877,0.6983192,0.11349834,-652.5907
1,6,75,0.07112297,0.0069860946,0.0033542234,0.7778962,0.06972256,-784.32416
1,6,100,0.06504371,0.6725404,0.38225272,-0.9806904,0.06695746,-690.2328
1,6,125,0.06492963,0.9185329,0.6945094,-0.9995756,0.073568135,-656.2621
1,6,150,0.06537491,1.8101757,0.36437753,0.9999971,0.070633166,-599.55066
1,6,175,0.06719698,2.6441653,0.559454,-0.995929,0.07958994,-585.39966
1,6,200,0.06954089,2.71119,0.6748775,-0.9995393,0.07840655,-611.73224
1,6,225,0.06915393,2.6625893,0.7136058,-0.9999137,0.08048446,-621.45703
1,6,250,0.06869936,1.8030375,1.6349444,-0.9997171,0.08011537,-558.7036
1,6,275,0.07117861,1.7118051,1.7373282,-0.99992967,0.08115858,-555.5331
1,6,300,0.08103479,1.4396297,1.8141743,-0.99882084,0.08717334,-562.0692
1,6,325,0.08141848,1.3028092,1.8431681,-0.99999535,0.09350711,-569.5011
1,7,0,0.27748632,0.20658338,0.23568442,-0.41775244,0.112011835,1380.032
1,7,25,0.15455931,0.8308483,0.96792924,-0.38346937,0.20057821,-400.0607
1,7,50,0.121750325,0.82257503,1.0239692,-0.27884454,0.1325869,-476.22177
1,7,75,0.12392603,0.6638019,0.7976617,-0.23728994,0.08799124,-562.0664
1,7,100,0.1142113,0.42060235,0.34754834,0.09940415,0.07056718,-657.2537
1,7,125,0.1056824,0.413998,0.3918998,0.48575756,0.067410335,-656.44214
1,7,150,0.10380358,0.3044579,0.3796128,0.85683364,0.07006105,-635.1544
1,7,175,0.10551273,0.20530093,0.32321745,0.9074292,0.054769345,-768.60065
1,7,200,0.09529416,0.19427732,0.2694429,0.90115047,0.050895296,-785.38324
1,7,225,0.081783764,0.15577479,0.19878986,0.79020536,0.046125025,-821.8997
1,7,250,0.09361026,0.2007524,0.24806304,0.60057396,0.052032683,-726.15436
1,7,275,0.08779673,0.19165118,0.16672966,0.7248953,0.07451751,-680.4309
1,7,300,0.078177765,0.17472938,0.22792812,0.54284614,0.05016836,-816.94464
1,7,325,0.07275232,0.16828522,0.15952799,0.5619275,0.04110058,-845.39136
1,7,350,0.07568683,0.18065818,0.23378505,0.3497398,0.04993603,-815.93616
1,7,375,0.07133227,0.1687511,0.18722034,0.581312,0.04187963,-880.04065
1,7,400,0.07796116,0.29435304,0.27430302,0.8708167,0.040326647,-820.12054
1,7,425,0.07307959,0.21123919,0.18119326,0.76879627,0.04631511,-733.7368
1,7,450,0.06991841,0.18883881,0.14166369,0.600227,0.034538332,-820.93146
1,7,475,0.08984728,0.2884255,0.15272292,0.6497665,0.05355473,-751.8975
1,7,500,0.07735882,0.20960453,0.15784463,0.5435436,0.038075384,-804.57495
1,7,525,0.09524706,0.3394368,0.24056508,0.61375725,0.05448536,-753.7331
1,7,550,0.07144164,0.2606256,0.19322748,0.77543586,0.040408168,-855.3539
1,7,575,0.07163015,0.20382765,0.17940503,0.54031914,0.038568024,-838.52045
