fold,replicate,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
1,2,1350,0.06641332,0.1542615,0.1416867,0.32821822,0.030642992,-912.41345
1,2,1375,0.066244066,0.15462588,0.14500023,0.30950555,0.030533038,-916.20685
1,2,1400,0.06625178,0.15700199,0.14096822,0.33179566,0.030139375,-916.5255
1,2,1425,0.06624062,0.15705985,0.13972004,0.3205284,0.030247752,-915.1173
1,2,1450,0.06617213,0.1533974,0.1388082,0.31433776,0.030224852,-914.6648
1,2,1475,0.06609745,0.15416873,0.13920438,0.316388,0.030408273,-914.26135
1,2,1500,0.06636616,0.15724954,0.13869241,0.3306787,0.030144695,-914.46686
1,2,1525,0.06610299,0.15544239,0.13760158,0.3328685,0.030281292,-915.8543
1,2,1550,0.06646398,0.15628086,0.13375348,0.32618132,0.0301307,-916.7401
1,2,1575,0.06643112,0.15514578,0.13371865,0.3285143,0.03018807,-914.10425
1,2,1600,0.06632182,0.15493385,0.13083091,0.33211675,0.029997554,-915.91125
1,2,1625,0.066387236,0.15601103,0.13528405,0.32156974,0.030138219,-915.2803
1,2,1650,0.06624159,0.1539669,0.13291708,0.31545737,0.030087786,-914.0125
1,2,1675,0.066373594,0.15487637,0.13215937,0.32341143,0.030146662,-918.5928
1,2,1700,0.06687173,0.1592889,0.13310389,0.3139875,0.03027123,-913.2634
1,2,1725,0.06631334,0.15642095,0.13060957,0.332634,0.030030986,-916.9096
1,2,1750,0.066478975,0.15799174,0.1361036,0.34602275,0.030109994,-915.3867
1,2,1775,0.066475265,0.1546371,0.13692601,0.3219579,0.03011462,-915.54364
1,2,1800,0.06658628,0.15552677,0.13506223,0.30967084,0.03030211,-914.9721
1,2,1825,0.06678068,0.15699811,0.1355892,0.31019914,0.030115662,-913.5401
1,2,1850,0.06656223,0.15507841,0.13066281,0.34809753,0.030179627,-916.7273
1,2,1875,0.0664711,0.15656295,0.1307601,0.32831925,0.03015927,-913.83673
1,2,1900,0.06635835,0.15515058,0.1317398,0.31921926,0.030188186,-916.31946
1,2,1925,0.06633225,0.15888646,0.13002472,0.31071004,0.030124338,-916.77155
1,2,1950,0.06647273,0.15533696,0.1299797,0.3452145,0.03020785,-917.3542
1,2,1975,0.06637408,0.1576287,0.13022903,0.3246528,0.030104442,-913.39496
1,2,2000,0.06654051,0.15465263,0.12795012,0.34008753,0.030123413,-916.96716
1,3,0,0.28427583,0.11575156,0.12417865,-0.17429361,0.08985758,2166.0403
1,3,25,0.13508666,0.24988191,0.36819828,0.16068703,0.19537567,-492.86584
1,3,50,0.11649493,0.14407535,0.118485644,-0.2074192,0.14515768,-607.21985
1,3,75,0.110575005,0.0770762,0.056211956,-0.27967048,0.09109813,-694.64484
1,3,100,0.11499576,0.053624216,0.034988746,-0.10880353,0.08064019,-712.7026
1,3,125,0.103090964,0.04510385,0.028017936,0.023789743,0.07706693,-771.0499
1,3,150,0.0825464,0.033306144,0.024390275,-0.05582387,0.061917417,-827.417
1,3,175,0.065678954,0.034342077,0.025586085,0.2113838,0.054745644,-867.4465
1,3,200,0.06459408,0.061696313,0.048425954,0.764238,0.04985052,-887.94714
1,3,225,0.0632025,0.17447333,0.094166435,0.8664179,0.037703507,-931.1118
1,3,250,0.0635093,0.19635268,0.11215699,0.51178867,0.027572025,-952.58655
1,3,275,0.06281219,0.19996682,0.123285405,0.3817955,0.024914004,-955.38763
1,3,300,0.0604969,0.18964595,0.121565245,0.39760578,0.025205465,-961.6406
1,3,325,0.059253424,0.18729256,0.12173308,0.37962905,0.02510398,-962.97845
1,3,350,0.059468467,0.18659554,0.12232649,0.39164507,0.02502504,-964.1087
1,3,375,0.059393656,0.18574537,0.1220847,0.39057952,0.025105258,-963.88635
1,3,400,0.059523,0.18583389,0.12249852,0.3913877,0.025119442,-962.85223
1,3,425,0.059460856,0.18611924,0.122207604,0.39151207,0.025080148,-963.91064
1,3,450,0.059489418,0.1860844,0.12212426,0.39178443,0.025094913,-964.3656
1,3,475,0.0599982,0.18588714,0.12165297,0.38962573,0.025116768,-960.61646
1,3,500,0.059728183,0.18226448,0.12322249,0.39985785,0.025115723,-965.0437
1,3,525,0.058133487,0.18042934,0.121899724,0.3685236,0.02489691,-968.1739
1,3,550,0.058039103,0.18089622,0.122442625,0.36711144,0.02489226,-968.39105
1,3,575,0.058187943,0.1807258,0.12172854,0.37131098,0.024915865,-968.9741
1,3,600,0.058094177,0.1789288,0.12144469,0.37236765,0.0249004,-968.558
1,3,625,0.05812106,0.18161245,0.122615896,0.3740919,0.024876213,-968.6477
1,3,650,0.05880944,0.18144642,0.12188685,0.3617227,0.02489098,-967.4766
1,3,675,0.058317207,0.17919342,0.12131355,0.36502892,0.0248854,-968.4399
1,3,700,0.05808076,0.1783157,0.12251687,0.36971492,0.024926445,-969.2562
1,3,725,0.058216803,0.18006003,0.1222766,0.37603107,0.024878772,-968.78296
1,3,750,0.059291497,0.1837001,0.12196135,0.36090222,0.024917375,-966.23566
1,3,775,0.058528002,0.17817695,0.12170838,0.31436098,0.024927957,-965.4106
1,3,800,0.058288675,0.1784666,0.12137796,0.3538122,0.024883654,-969.11816
1,3,825,0.058197804,0.18034922,0.12164515,0.36001134,0.024877144,-968.6476
1,3,850,0.0585703,0.17865057,0.121486805,0.35976824,0.024901213,-968.4847
1,3,875,0.058270134,0.17865546,0.121642835,0.36331165,0.024858305,-968.2393
1,3,900,0.058076143,0.18230233,0.12221615,0.3583687,0.024896096,-969.4486
1,3,925,0.0581552,0.18081146,0.123125,0.37868717,0.02491319,-968.0051
1,3,950,0.058156386,0.18025774,0.12215792,0.37240583,0.024899352,-969.0116
1,3,975,0.058358356,0.18843934,0.12269572,0.3905784,0.024903538,-968.7996
1,3,1000,0.05814985,0.18309814,0.12251898,0.3805741,0.024919352,-968.609
1,3,1025,0.058478683,0.19039229,0.123361066,0.3937984,0.024892608,-968.0041
1,3,1050,0.05812932,0.18386655,0.12119834,0.35856083,0.024900747,-968.5884
1,3,1075,0.058116574,0.17957881,0.12189624,0.36897355,0.024858423,-969.2044
1,3,1100,0.058280606,0.18062201,0.12128472,0.36105758,0.024912957,-969.4527
1,3,1125,0.05819101,0.18069704,0.122726515,0.3671813,0.024875864,-968.9646
1,3,1150,0.05802074,0.18137015,0.12243492,0.37720007,0.02488133,-969.3202
1,3,1175,0.058848817,0.18470621,0.12328477,0.35815775,0.024867492,-968.30365
1,3,1200,0.058268927,0.1808228,0.12180168,0.36856925,0.024909353,-967.5739
1,3,1225,0.058221154,0.18011796,0.122023284,0.36985624,0.024884352,-969.26263
1,3,1250,0.058265816,0.18057466,0.12260978,0.36882797,0.024865748,-968.02765
1,3,1275,0.058117762,0.18136846,0.12218524,0.37484962,0.024891678,-969.13794
1,3,1300,0.058356248,0.17996533,0.12110921,0.36945674,0.024842374,-968.0805
1,3,1325,0.058394667,0.18046279,0.12236795,0.38288298,0.024887376,-967.2222
1,3,1350,0.058268648,0.17905909,0.12101817,0.35445678,0.024884585,-969.6527
1,3,1375,0.05814521,0.17752355,0.12272377,0.3757109,0.024884818,-968.52167
1,3,1400,0.05814137,0.17921017,0.12182395,0.35972458,0.024901561,-969.2591
1,3,1425,0.058316108,0.1801578,0.12165328,0.36583382,0.024862723,-969.2573
1,3,1450,0.058045067,0.17787276,0.12254598,0.36373928,0.02485877,-968.96405
1,3,1475,0.05886709,0.17994054,0.12219653,0.38460162,0.024926677,-968.4455
1,3,1500,0.058182128,0.1801317,0.12219378,0.36798763,0.024867026,-968.50305
1,3,1525,0.058017593,0.18048906,0.12326011,0.3688933,0.024902841,-969.1086
1,3,1550,0.058261275,0.18040507,0.12240244,0.37099805,0.024924353,-968.743
1,3,1575,0.05862383,0.17992969,0.12283796,0.36917135,0.024882609,-967.8678
1,3,1600,0.05821344,0.1790806,0.12215876,0.3771719,0.024869934,-969.93396
1,3,1625,0.05835956,0.18060191,0.12223862,0.36754194,0.02489819,-968.86304
1,3,1650,0.05818039,0.19051546,0.122825935,0.37788486,0.024907375,-965.62537
1,3,1675,0.05827544,0.18179594,0.12217933,0.37499452,0.024891794,-966.2914
1,3,1700,0.058336552,0.17859274,0.122271955,0.36443743,0.02486098,-968.3649
1,3,1725,0.058260277,0.18007506,0.121828385,0.3744933,0.024947373,-969.1712
1,3,1750,0.058330957,0.178572,0.12350184,0.36553305,0.024866445,-968.9465
1,3,1775,0.05824975,0.18129,0.12316863,0.37978134,0.024915166,-968.7004
1,3,1800,0.05825568,0.18438447,0.12313744,0.3924641,0.024901679,-968.81635
1,3,1825,0.05838678,0.18188807,0.122391894,0.33258244,0.024895981,-968.1516
1,3,1850,0.058104746,0.178536,0.12233535,0.3750431,0.024843771,-968.349
1,3,1875,0.0581039,0.18125351,0.12311552,0.3772995,0.02487505,-969.02985
1,3,1900,0.058819104,0.18003762,0.1205118,0.35761026,0.024934584,-967.1142
1,3,1925,0.058313597,0.1773872,0.12149188,0.36581144,0.024877608,-968.0627
1,3,1950,0.05813016,0.17961685,0.12203574,0.37343457,0.024847142,-969.9219
1,3,1975,0.058282834,0.18066102,0.1223304,0.3585832,0.024869353,-968.3224
1,3,2000,0.058423497,0.1784692,0.12232755,0.36687663,0.024828188,-969.3311
1,4,0,0.30792287,0.07291746,0.09136952,-0.12114409,0.11518631,1211.8899
1,4,25,0.10253894,0.1574564,0.14599617,-0.3852523,0.21672346,-503.10187
1,4,50,0.10542021,0.07001548,0.04221179,0.00207224,0.117834635,-659.27246
1,4,75,0.06732758,0.06114463,0.052347347,0.87511337,0.06262522,-853.55994
1,4,100,0.062612064,0.14811039,0.08490969,0.9283773,0.03566571,-933.83527
1,4,125,0.062282395,0.20727001,0.119759634,0.46598297,0.02731408,-954.23016
1,4,150,0.062280424,0.20188728,0.1228971,0.39849377,0.024890283,-955.5657
1,4,175,0.062317606,0.199349,0.122408874,0.40061882,0.02530938,-956.0669
1,4,200,0.06220175,0.19885117,0.123133644,0.41114515,0.025397943,-956.582
1,4,225,0.06208569,0.19777733,0.12282752,0.41322914,0.025368191,-955.72266
1,4,250,0.061991945,0.19911125,0.122320905,0.4097681,0.025358427,-956.3315
1,4,275,0.062942006,0.2009414,0.12115537,0.40539914,0.02535715,-955.48615
1,4,300,0.061777353,0.21333899,0.12289995,0.37543392,0.02540666,-952.6676
1,4,325,0.061794017,0.19827157,0.121796615,0.40082568,0.025332626,-956.3713
1,4,350,0.062110133,0.19692154,0.12113086,0.40718725,0.025303802,-956.6329
1,4,375,0.061985932,0.19894263,0.121855184,0.4022264,0.025304383,-957.71704
1,4,400,0.06169148,0.19786692,0.12209567,0.40109745,0.025268583,-957.9561
1,4,425,0.06182713,0.19777879,0.12086247,0.40810072,0.025268931,-954.2828
1,4,450,0.061543643,0.19878112,0.12213587,0.39762273,0.025258353,-958.4882
1,4,475,0.06137223,0.20692715,0.12163597,0.42022455,0.025239406,-954.0585
1,4,500,0.061990097,0.20328179,0.12164938,0.40146622,0.025343318,-953.70306
