outer,inner,epoch,rmse_typ,omega_1,omega_2,rho,sigma_1,sigma_2,LL
3,4,975,0.12320565,0.29072428,0.12410147,0.6063123,0.03153523,0.09872254,-769.3236
3,4,1000,0.11648813,0.27703077,0.126864,0.66016877,0.031594947,0.10056607,-775.1279
3,5,0,0.34835556,0.061624918,0.089338005,-0.26972285,0.13732824,0.12382587,1258.7441
3,5,25,0.17765723,0.16395538,0.086044945,-0.11111903,0.20231396,0.26206267,-417.5572
3,5,50,0.1812583,0.16775191,0.0350364,0.43098307,0.10632076,0.10581643,-583.9706
3,5,75,0.19303633,0.31092882,0.23588072,0.9584371,0.05704869,0.08979002,-646.94055
3,5,100,0.22231951,0.3313084,0.22924407,0.92213655,0.03905033,0.121612854,-681.9705
3,5,125,0.19016445,0.3457274,0.18643944,0.82688165,0.032282293,0.11627955,-717.42834
3,5,150,0.16784647,0.32453007,0.14454827,0.6662264,0.03173816,0.10556396,-746.0274
3,5,175,0.15482861,0.26780653,0.12591776,0.5679759,0.031695083,0.09895428,-762.48834
3,5,200,0.15375796,0.2698234,0.13268816,0.63048136,0.031951208,0.10197041,-728.6811
3,5,225,0.15296085,0.28547373,0.12744965,0.6471268,0.03246222,0.1061693,-731.8012
3,5,250,0.16041924,0.27407447,0.1164974,0.48967806,0.031825233,0.10400008,-754.3422
3,5,275,0.15661024,0.2645388,0.13815597,0.49052775,0.031480942,0.09886617,-761.6495
3,5,300,0.20655401,0.32809213,0.34896088,0.72826433,0.0330371,0.14392143,-664.32855
3,5,325,0.1587511,0.2506661,0.08822002,0.63527966,0.031891283,0.12434205,-756.4439
3,5,350,0.15732206,0.27291897,0.1029386,0.6598935,0.031368192,0.112621166,-757.0197
3,5,375,0.15367827,0.29342136,0.12053874,0.5485326,0.031532343,0.105978034,-755.37354
3,5,400,0.15547983,0.27378267,0.13539109,0.5213766,0.03168365,0.098229274,-759.0209
3,5,425,0.15511034,0.2686002,0.13699254,0.5746014,0.031733654,0.09718772,-761.37085
3,5,450,0.15649885,0.27893013,0.17955162,0.5251112,0.032080054,0.10136705,-750.6144
3,5,475,0.16195753,0.2655077,0.14059149,0.5721211,0.03209356,0.09330179,-740.0647
3,5,500,2.7390168,0.60435486,0.2676238,0.86296475,0.03459407,0.18540327,784.2689
3,5,525,0.19852865,2.807829,1.7328675,0.9988808,0.046444736,0.19860989,-362.898
3,5,550,0.20714614,2.4547303,1.2870513,0.99880064,0.049077656,0.41094434,-426.72995
3,5,575,0.24107793,1.6727022,0.96979463,0.9987524,0.028526213,0.19394769,-644.89825
3,5,600,0.23096755,1.3321794,0.59998536,0.998671,0.029702162,0.21656354,-675.2366
3,5,625,0.1909345,1.0116341,0.43358716,0.9986605,0.02904998,0.17031105,-694.54034
3,5,650,0.17618228,0.6819174,0.32066667,0.9986511,0.0294406,0.14078338,-716.70557
3,5,675,0.18944845,0.45740277,0.24766178,0.99864095,0.030252956,0.12349847,-727.6036
3,5,700,0.19301131,0.40602723,0.20509978,0.9986338,0.031051248,0.119553715,-728.41785
3,5,725,0.19173689,0.4034212,0.19784257,0.998632,0.03102721,0.11964436,-728.155
3,5,750,0.19085918,0.40540168,0.19798762,0.9986313,0.031053906,0.119723044,-727.7935
3,5,775,0.19074129,0.4053068,0.19804853,0.9986305,0.03098942,0.11946316,-728.2397
3,5,800,0.19092885,0.40388083,0.1980544,0.9986296,0.031036919,0.11946983,-727.2315
3,5,825,0.19053626,0.4048816,0.19759497,0.99862844,0.031006755,0.11982584,-727.1121
3,5,850,0.19086285,0.40408784,0.19755535,0.9986276,0.030973354,0.12019155,-728.0313
3,5,875,0.1901319,0.40111214,0.19785275,0.9986274,0.030944692,0.12025666,-727.95984
3,5,900,0.18858816,0.3971182,0.20084994,0.99862874,0.030971158,0.11870206,-730.8628
3,5,925,0.18725634,0.3947522,0.20447472,0.998631,0.031030446,0.11760786,-733.114
3,5,950,0.18703444,0.39191902,0.20789401,0.99863404,0.031043967,0.11632709,-734.0155
3,5,975,0.18715832,0.38905233,0.20987324,0.99863774,0.03107517,0.1156647,-735.626
3,5,1000,0.18735297,0.38694066,0.21218841,0.9986423,0.031078868,0.11456461,-735.17413
3,6,0,0.4119314,0.091871284,0.09690287,-0.22056016,0.07907118,0.12840828,8727.064
3,6,25,0.29095298,0.23020701,0.22265315,-0.47267607,0.14286463,0.4937618,-382.7523
3,6,50,0.2163351,0.26531342,0.1899521,-0.39129663,0.14105031,0.4907618,-437.65143
3,6,75,0.18769382,0.2611247,0.12494664,-0.264578,0.123865895,0.26819214,-504.62967
3,6,100,0.18264711,0.2745372,0.07633725,0.0063698892,0.10550389,0.13885698,-561.3268
3,6,125,0.17945518,0.36936766,0.064560704,0.5065046,0.089429475,0.09801314,-599.8203
3,6,150,0.17515269,0.38372353,0.105564065,0.79411995,0.07642394,0.09092421,-622.4312
3,6,175,0.1737108,0.4102867,0.1920543,0.8890256,0.065318905,0.07949581,-653.29016
3,6,200,0.17198943,0.43102923,0.2037921,0.8779483,0.056004353,0.069748916,-669.34216
3,6,225,0.16524832,0.43588114,0.21640013,0.7455236,0.049128503,0.068577304,-684.18933
3,6,250,0.15784948,0.4188292,0.19744205,0.6406568,0.04350782,0.06573524,-705.62335
3,6,275,0.1448099,0.38404647,0.17783864,0.52266866,0.039047234,0.064101726,-728.51294
3,6,300,0.13507795,0.36783734,0.17665476,0.47163135,0.03572771,0.06415696,-736.24396
3,6,325,0.13447228,0.36873952,0.1784287,0.46995413,0.03361315,0.06528406,-737.1556
3,6,350,0.13552526,0.37028897,0.17683837,0.4612372,0.032387897,0.06729721,-738.52136
3,6,375,0.13559051,0.3685649,0.17477486,0.46205908,0.03171714,0.069969244,-738.289
3,6,400,0.1355924,0.36909315,0.17250496,0.46903944,0.03132972,0.07272971,-737.95337
3,6,425,0.13511433,0.36928624,0.1700678,0.4708852,0.031115154,0.075411156,-740.1501
3,6,450,0.12939072,0.33995023,0.16626665,0.5188691,0.030889561,0.07779034,-756.7497
3,6,475,0.11158895,0.26788667,0.14338274,0.64018834,0.030451866,0.088284634,-778.8052
3,6,500,0.112814546,0.2679301,0.12709855,0.6835846,0.029954517,0.0997899,-779.38745
3,6,525,0.112687774,0.270725,0.122834586,0.72230935,0.02944905,0.10348684,-780.18353
3,6,550,0.11247108,0.268958,0.11900225,0.7326771,0.029173873,0.10538524,-779.51013
3,6,575,0.11273842,0.2692372,0.11671658,0.7419635,0.02904396,0.106699914,-778.97015
3,6,600,0.11243492,0.26906022,0.116044566,0.7492699,0.028988954,0.10712883,-779.17694
3,6,625,0.11293993,0.26976153,0.11571365,0.7518753,0.028955719,0.107174985,-779.1751
3,6,650,0.11231266,0.26870692,0.1152475,0.7508358,0.028942052,0.10716856,-780.2296
3,6,675,0.1126289,0.2699199,0.11564654,0.75099045,0.028936725,0.10717124,-779.6026
3,6,700,0.11241114,0.26899973,0.115579315,0.7520646,0.02893383,0.10726462,-779.5079
3,6,725,0.11261412,0.26877907,0.11522009,0.75383556,0.028935682,0.10742695,-779.7376
3,6,750,0.11235427,0.2688033,0.11583193,0.753908,0.028925607,0.10752876,-779.59247
3,6,775,0.11255456,0.26946247,0.11561383,0.75217646,0.028926766,0.107263975,-779.7825
3,6,800,0.11238337,0.2686462,0.115780964,0.75251955,0.028919239,0.10721257,-779.6225
3,6,825,0.11299918,0.28423974,0.11395445,0.7331966,0.028998565,0.10844079,-763.3811
3,6,850,0.1163838,0.2685311,0.11766795,0.6845628,0.029242761,0.10877765,-776.18677
3,6,875,0.11210486,0.26802528,0.12046868,0.7522193,0.029061096,0.10578952,-779.4463
3,6,900,0.112365216,0.26786754,0.116714776,0.74943686,0.028971583,0.10738112,-779.91144
3,6,925,0.112702794,0.26859346,0.115894355,0.7539978,0.028924681,0.107227035,-779.9402
3,6,950,0.11246847,0.2682637,0.114806004,0.7579594,0.028917847,0.1075749,-779.6453
3,6,975,0.11234067,0.26828447,0.11497986,0.756999,0.028915301,0.10749707,-779.654
3,6,1000,0.11248786,0.26827472,0.11614487,0.7582136,0.028906383,0.1074686,-780.15356
3,7,0,0.439727,0.13240135,0.1308262,-0.03707929,0.11607036,0.11816846,2995.9263
3,7,25,0.16978718,0.35153356,0.14505056,-0.24420394,0.19134642,0.25210544,-439.10165
3,7,50,0.13203521,0.29646564,0.0698453,-0.048116814,0.14220087,0.118171,-531.4655
3,7,75,0.1334569,0.24888977,0.063668825,0.48655802,0.09434707,0.08084912,-604.4209
3,7,100,0.13847765,0.32782677,0.2045576,0.88292015,0.066403985,0.09088154,-646.72797
3,7,125,0.12888384,0.36900795,0.21914904,0.91359967,0.049897812,0.087803446,-666.26654
3,7,150,0.13152178,0.37427542,0.22490744,0.8005021,0.041115224,0.09469218,-700.9617
3,7,175,0.12131645,0.3610682,0.22378965,0.7640499,0.036385324,0.09401692,-695.1587
3,7,200,0.10155916,0.32433817,0.16467614,0.7316101,0.03528845,0.11820013,-710.5242
3,7,225,0.11221545,0.26733407,0.059622314,0.6999755,0.035396844,0.15571645,-694.2587
3,7,250,0.10520433,0.28241426,0.0429041,0.69835055,0.03408541,0.11350674,-722.67896
3,7,275,0.113081835,0.26167458,0.084084675,0.82432145,0.032839052,0.1167834,-744.8366
3,7,300,0.1111237,0.27573508,0.112695724,0.7978851,0.032840088,0.11446947,-749.79376
3,7,325,0.11708049,0.27185968,0.11856146,0.72995573,0.033262443,0.11100279,-735.60675
3,7,350,0.11676397,0.28632587,0.1359724,0.6328573,0.033389043,0.10239533,-753.3549
3,7,375,0.11594232,0.27699065,0.1593571,0.5884974,0.033237305,0.089105,-744.1214
3,7,400,0.11103583,0.2706678,0.10293462,0.641268,0.034252,0.12281961,-724.6533
3,7,425,0.1053948,0.27322224,0.07723622,0.6978606,0.03372507,0.12167777,-746.58527
3,7,450,0.10212777,0.29665458,0.12924846,0.7993123,0.03216825,0.101794705,-754.27277
3,7,475,0.103002876,0.2919941,0.15476261,0.6754262,0.032085247,0.09112567,-760.68427
3,7,500,0.10265646,0.2974698,0.17020607,0.6104002,0.032075666,0.078615285,-762.18243
3,7,525,0.10424464,0.30232862,0.17345135,0.5741401,0.032098524,0.07254092,-764.5667
3,7,550,0.10484129,0.3031931,0.17677793,0.56460834,0.03213235,0.068435594,-765.1732
3,7,575,0.10605906,0.30261484,0.17823102,0.5654329,0.032223772,0.06544397,-763.696
3,7,600,0.105254546,0.30525538,0.17792794,0.55045855,0.03236851,0.06413415,-764.7219
3,7,625,0.105654806,0.30461872,0.17940766,0.5479466,0.032352004,0.06303261,-764.9406
3,7,650,0.10554729,0.3045053,0.18111357,0.545965,0.032390554,0.0620233,-764.13837
3,7,675,0.10584484,0.3040411,0.18126355,0.54704994,0.032445718,0.061486147,-765.07874
3,7,700,0.105472624,0.30368286,0.18010414,0.5493435,0.032465797,0.06156159,-762.8188
3,7,725,0.105639845,0.30429316,0.18003394,0.5464823,0.03247549,0.061814435,-764.43585
3,7,750,0.105495945,0.30561048,0.17953289,0.54717153,0.032392286,0.061484355,-764.851
3,7,775,0.105632454,0.3036278,0.18008183,0.5502481,0.032454718,0.06151563,-764.49567
3,7,800,0.10590293,0.3038479,0.18027058,0.5508656,0.032443754,0.06132101,-765.10254
3,7,825,0.105927974,0.3046965,0.17960928,0.5441502,0.03245068,0.061104596,-766.09955
3,7,850,0.10514263,0.3047061,0.18036804,0.5444233,0.03248126,0.060477633,-763.9279
3,7,875,0.10551043,0.30489987,0.1812174,0.5474884,0.032504573,0.06075622,-764.0306
3,7,900,0.10540564,0.30451348,0.18075316,0.5474206,0.03248357,0.06082925,-764.17645
3,7,925,0.10560449,0.30361336,0.18147206,0.54425895,0.03247699,0.061033495,-764.49786
3,7,950,0.10544796,0.30361733,0.18066679,0.54784954,0.032451257,0.061205186,-765.5449
3,7,975,0.106343605,0.3038941,0.18060191,0.5461219,0.032461528,0.060918197,-765.676
3,7,1000,0.10547246,0.3041695,0.18134896,0.5544394,0.03248576,0.061068263,-764.12506
3,8,0,0.341969,0.10987268,0.13920833,-0.03606905,0.11078396,0.11149662,3320.2678
3,8,25,0.21715927,0.31719112,0.19227062,-0.2282155,0.1812548,0.2592344,-452.67593
3,8,50,0.17746669,0.2666032,0.10011696,-0.028147677,0.13697019,0.11735103,-549.61163
3,8,75,0.16999766,0.23669158,0.076252304,0.49950507,0.09287961,0.07301166,-621.8079
3,8,100,0.16708814,0.34764966,0.19579063,0.8700298,0.06525034,0.07216899,-681.77655
3,8,125,0.16265154,0.3788771,0.20018329,0.88747895,0.04783542,0.06588715,-709.7783
3,8,150,0.1583048,0.37910601,0.19320841,0.7540904,0.038809665,0.07529617,-731.64886
3,8,175,0.15422456,0.34825677,0.17408708,0.6906595,0.033961777,0.07968252,-747.5972
3,8,200,0.14932588,0.30858022,0.15397938,0.62187445,0.032020018,0.08530953,-761.8805
3,8,225,0.14515413,0.29016882,0.14739579,0.60264724,0.031382978,0.087300286,-768.57294
3,8,250,0.14349751,0.2836989,0.14587316,0.5984657,0.031322673,0.08753983,-771.35034
3,8,275,0.14231613,0.2831571,0.14608723,0.60258114,0.031397652,0.087037526,-770.57025
3,8,300,0.14257304,0.28198382,0.14596887,0.6044823,0.031461995,0.087126575,-771.2309
3,8,325,0.14184584,0.28335306,0.14513129,0.60681796,0.031468004,0.08706735,-771.00543
3,8,350,0.14212844,0.2828868,0.14578322,0.6047418,0.031427685,0.08661466,-771.779
3,8,375,0.14233984,0.28282654,0.1452018,0.60303557,0.031429883,0.086732715,-771.92755
3,8,400,0.14179043,0.2831441,0.14562441,0.6069875,0.03141891,0.08688977,-771.76337
3,8,425,0.14258485,0.28228787,0.14493185,0.6041403,0.03143358,0.087302364,-772.5927
3,8,450,0.1406932,0.2835916,0.14458716,0.6081954,0.031436466,0.08760252,-771.31274
3,8,475,0.14161012,0.2831023,0.14446242,0.60971546,0.031416714,0.08767984,-772.6119
3,8,500,0.14109208,0.28345558,0.1445361,0.61131495,0.031401116,0.0878041,-772.7466
3,8,525,0.14276442,0.28231826,0.14250195,0.6158936,0.031400654,0.08883268,-772.4142
3,8,550,0.14175317,0.28360766,0.14473012,0.60345113,0.031360105,0.08748446,-772.3788
3,8,575,0.14199844,0.28301492,0.14526758,0.60745454,0.0314278,0.08755851,-771.159
3,8,600,0.14148182,0.28328964,0.14466937,0.6109705,0.031396613,0.087521486,-772.9002
3,8,625,0.14104941,0.28307122,0.14383215,0.60207427,0.031400308,0.08781196,-772.6796
3,8,650,0.14203444,0.28264603,0.14464678,0.6080486,0.03140978,0.08792333,-772.9717
3,8,675,0.14190544,0.28444454,0.14359425,0.6048434,0.03140551,0.08785498,-771.98224
3,8,700,0.14143437,0.2837721,0.14521448,0.60382164,0.031406548,0.08726467,-771.2987
3,8,725,0.14095332,0.28352776,0.14422004,0.61190736,0.031430807,0.0878195,-770.78577
3,8,750,0.14160971,0.28298688,0.14556062,0.6006639,0.031394996,0.08696267,-772.7089
3,8,775,0.1422826,0.28246754,0.14507581,0.6142999,0.031436928,0.08737894,-771.513
3,8,800,0.14230339,0.28070924,0.14520314,0.6135899,0.031410474,0.087596625,-770.8523
3,8,825,0.14183807,0.28476274,0.14509375,0.6068393,0.03144975,0.08698999,-772.2556
3,8,850,0.14007561,0.28269562,0.14559875,0.6001107,0.03145079,0.08763911,-771.5777
3,8,875,0.14297237,0.2838144,0.14281967,0.6049845,0.03142734,0.088000625,-771.6762
3,8,900,0.14152054,0.283942,0.14547786,0.60649455,0.031407125,0.08685775,-770.84265
3,8,925,0.21087182,1.1313616,0.22599936,-0.54833215,0.03596337,0.13369028,-657.5946
3,8,950,0.13788392,0.28693447,0.07760615,0.6464078,0.03607135,0.09786711,-746.80786
3,8,975,0.14923881,0.28037965,0.06796303,0.87534213,0.030287191,0.11964002,-761.40314
3,8,1000,0.14952151,0.28414991,0.08811077,0.84419096,0.031116309,0.11684407,-763.1798
3,9,0,0.28620595,0.06342081,0.12283785,-0.1487671,0.093634665,0.14883846,4479.1763
3,9,25,0.19584304,0.16668399,0.18253466,-0.39589903,0.15919568,0.35616815,-444.62064
3,9,50,0.1581755,0.16634579,0.14006798,-0.27104715,0.13476683,0.24555703,-514.451
3,9,75,0.16199669,0.17347279,0.0857208,0.0354078,0.100278616,0.12619646,-593.76495
3,9,100,0.1507372,0.36214957,0.07341118,0.6796783,0.07493965,0.09435965,-651.52295
3,9,125,0.16055539,0.36207005,0.15578876,0.9089475,0.055923305,0.081641436,-695.1024
3,9,150,0.15627438,0.40690222,0.19404332,0.9361292,0.044132624,0.0755332,-714.80975
3,9,175,0.15112516,0.40927452,0.19264667,0.9099946,0.037999067,0.08536524,-726.1068
3,9,200,0.14664999,0.39841434,0.1819485,0.8933299,0.034460824,0.09300562,-731.89764
3,9,225,0.14126275,0.38431585,0.16834787,0.89244133,0.032569077,0.0978496,-739.7119
3,9,250,0.13596337,0.36199468,0.14642905,0.8873969,0.031661358,0.101602174,-750.81085
3,9,275,0.13230446,0.33040047,0.12868063,0.8837673,0.031154327,0.10271143,-760.99664
3,9,300,0.13200179,0.3074039,0.11446394,0.8743378,0.03085974,0.10284611,-769.3689
3,9,325,0.13373329,0.29213867,0.10673377,0.8650835,0.030749349,0.10297893,-773.88605
3,9,350,0.13799468,0.28467968,0.103628285,0.8595047,0.030743105,0.102829546,-776.9834
3,9,375,0.14181861,0.28189218,0.10413125,0.8565392,0.030740447,0.102086775,-777.97974
3,9,400,0.14445257,0.28016528,0.1052655,0.85313344,0.030784374,0.101349816,-778.0241
3,9,425,0.14649563,0.27899614,0.10616501,0.84985745,0.0308372,0.10091604,-778.46124
3,9,450,0.14729907,0.27881044,0.10684326,0.84502065,0.030877886,0.10049804,-778.7922
3,9,475,0.1486203,0.27978706,0.10840848,0.843547,0.030900773,0.09986736,-777.86847
3,9,500,0.14836866,0.2791435,0.10908083,0.8393062,0.030893143,0.09937218,-778.8683
3,9,525,0.14850461,0.27927354,0.10949569,0.8348783,0.030909557,0.099133186,-779.833
3,9,550,0.14863582,0.2800571,0.11071972,0.8339217,0.030910134,0.09879274,-780.13354
3,9,575,0.14906625,0.27960986,0.11048235,0.83113134,0.030909903,0.098755695,-779.2545
3,9,600,0.14913312,0.2786617,0.11223531,0.82934666,0.030884244,0.09809981,-779.5956
3,9,625,0.14848852,0.27961916,0.113193296,0.8287238,0.03088667,0.09764495,-779.6626
3,9,650,0.14914337,0.27976903,0.1129398,0.8267936,0.03091337,0.09762462,-780.5629
3,9,675,0.14928977,0.27948835,0.113442466,0.8258983,0.030920073,0.09754937,-779.8689
3,9,700,0.15057902,0.27843764,0.11449275,0.82703984,0.030906204,0.097012796,-780.0522
3,9,725,0.14965004,0.2801687,0.1146302,0.8243805,0.030907707,0.09701344,-779.7585
3,9,750,0.14990564,0.27894574,0.11588788,0.8268619,0.030920189,0.09676761,-780.0977
3,9,775,0.14986189,0.27730626,0.11640689,0.82863873,0.030913023,0.0965924,-781.1765
3,9,800,0.1482389,0.27950278,0.115951896,0.82804364,0.030918108,0.09640589,-781.3316
3,9,825,0.1494153,0.27983707,0.116906546,0.82960606,0.030913254,0.09621123,-781.49084
3,9,850,0.15033172,0.2800425,0.11711853,0.83041203,0.030900193,0.09617344,-781.80273
3,9,875,0.14994459,0.27746046,0.117057554,0.82892394,0.030930823,0.096186765,-780.93225
3,9,900,0.1504519,0.27480423,0.11824938,0.8257377,0.030930938,0.09627479,-781.1894
3,9,925,0.14759283,0.28673008,0.11641676,0.81884384,0.031009182,0.09669099,-780.1958
3,9,950,0.14722735,0.2745018,0.11953975,0.8317972,0.030886902,0.09555022,-783.73615
3,9,975,0.16321483,0.27908543,0.111846626,0.7921297,0.031186335,0.10014684,-776.10455
3,9,1000,0.14910935,0.42918164,0.07753323,-0.24119641,0.03484899,0.122378916,-734.77826
3,10,0,0.51400334,0.13387904,0.114923224,0.10384895,0.11882698,0.13330495,2820.2383
3,10,25,0.14388077,0.341654,0.115142114,-0.116741076,0.1870388,0.2425721,-433.4003
3,10,50,0.18228225,0.29914007,0.056486662,0.109338984,0.13546708,0.109881654,-547.20996
3,10,75,0.19038029,0.27166992,0.06308432,0.5808573,0.089616954,0.07350256,-626.44476
3,10,100,0.21934944,0.32919258,0.18903236,0.8907533,0.06269554,0.07716636,-687.4055
3,10,125,0.21094264,0.38256994,0.22857387,0.92173314,0.045738705,0.06930355,-711.9856
3,10,150,0.20426495,0.38309118,0.2291176,0.8396549,0.038066775,0.082296886,-720.4998
3,10,175,0.1934861,0.37572026,0.22781773,0.83959967,0.034547545,0.088259205,-728.38794
3,10,200,0.13614614,0.28324422,0.13336182,0.77500117,0.033164423,0.091449805,-770.98737
3,10,225,0.13219044,0.2871125,0.1385465,0.6807817,0.0319788,0.091790155,-770.1622
3,10,250,0.12328723,0.28794742,0.1517319,0.6541101,0.031733885,0.0867783,-772.49677
3,10,275,0.1254215,0.2847091,0.15092444,0.6472213,0.031908717,0.08552033,-772.6661
3,10,300,0.12254686,0.2843369,0.15211193,0.6489982,0.03198238,0.084977366,-772.52454
3,10,325,0.12342384,0.28359374,0.15259252,0.6497085,0.03195744,0.08477182,-773.0909
3,10,350,0.123307265,0.28483322,0.15322724,0.64685017,0.03196968,0.08495853,-773.0573
3,10,375,0.1219374,0.28504175,0.15077835,0.6418872,0.031989194,0.08539228,-772.4612
3,10,400,0.12462351,0.2848783,0.15079117,0.6475258,0.031985614,0.08564902,-772.4828
3,10,425,0.12779099,0.28415138,0.15043639,0.6489116,0.031990115,0.0856395,-772.3774
3,10,450,0.12157973,0.28291088,0.15127097,0.65042245,0.031957902,0.0855049,-771.9119
3,10,475,0.12469789,0.28487408,0.1514594,0.6477392,0.031978108,0.08595853,-772.99817
3,10,500,0.12245259,0.2826504,0.15016067,0.64809597,0.031988733,0.0860922,-772.6384
3,10,525,0.12738822,0.28490925,0.15197319,0.6424749,0.031969104,0.08494901,-770.6421
3,10,550,0.12505685,0.2835021,0.15044643,0.6452583,0.03198342,0.08571172,-772.8213
3,10,575,0.12200461,0.28387535,0.14946446,0.6502631,0.031945664,0.0867384,-772.8254
3,10,600,0.12509264,0.28571564,0.14899787,0.6422386,0.03197303,0.08615181,-771.4006
3,10,625,0.12518112,0.2828198,0.15174633,0.64632535,0.03197384,0.08530887,-772.54926
3,10,650,0.12510474,0.2841578,0.15088816,0.6502791,0.031985845,0.085089706,-771.7895
3,10,675,0.12056958,0.28472516,0.14987902,0.645874,0.031958017,0.08511434,-773.8382
3,10,700,0.11821793,0.28499514,0.15295188,0.64658904,0.031967256,0.08561947,-773.269
3,10,725,0.1275034,0.2848281,0.15271144,0.6462633,0.03199,0.08528424,-771.81964
3,10,750,0.11960366,0.28430182,0.15095304,0.6466514,0.03201217,0.08639119,-773.11554
3,10,775,0.10608692,0.49232298,0.16726513,0.4414454,0.033772092,0.097154945,-742.74457
3,10,800,0.13568647,0.2961499,0.14350234,0.73248696,0.03197857,0.10263,-767.90405
3,10,825,0.12435011,0.28815728,0.14956445,0.63708603,0.031783197,0.08620354,-771.1198
3,10,850,0.12479983,0.2829843,0.14982165,0.65269256,0.032075897,0.086484015,-772.1398
3,10,875,0.12502673,0.28291115,0.1509102,0.64993215,0.031951208,0.08581905,-771.83856
3,10,900,0.12241747,0.28252742,0.15079282,0.6444379,0.03198908,0.085287966,-773.54346
3,10,925,0.12450309,0.28328696,0.15138379,0.6513376,0.031941507,0.08568185,-772.39777
3,10,950,0.12304894,0.28391966,0.15115353,0.647709,0.0319661,0.085349046,-772.79095
3,10,975,0.12519018,0.282655,0.15147671,0.6493664,0.03197938,0.085703075,-771.6838
3,10,1000,0.124585055,0.28211194,0.15078923,0.65539503,0.031959172,0.085940264,-773.1005
4,1,0,0.37086317,0.1136804,0.07695203,-0.21403733,0.13723096,0.105958626,1823.0067
4,1,25,0.14065458,0.30289146,0.07819546,-0.4111357,0.21296197,0.22548199,-418.63568
4,1,50,0.116234064,0.23591527,0.033964314,-0.074159645,0.13108869,0.08486239,-548.10803
4,1,75,0.13033926,0.31532443,0.07782619,0.8394439,0.07922867,0.09293295,-642.58453
4,1,100,0.13508874,0.35932365,0.1892959,0.9625264,0.050339207,0.093494296,-682.734
4,1,125,0.14327678,0.3368651,0.19147715,0.87607515,0.038727786,0.12536223,-701.4981
4,1,150,0.13997282,0.3160064,0.16900034,0.69235164,0.033504676,0.103013024,-730.87305
4,1,175,0.13632555,0.2835231,0.17702314,0.5758866,0.032739952,0.08546659,-747.6408
4,1,200,0.156819,0.44838375,0.199582,0.36619452,0.034583475,0.084546186,-683.4107
4,1,225,0.13697667,0.25957322,0.16340469,0.43334404,0.034896076,0.09280302,-748.8439
4,1,250,0.13339755,0.27062634,0.16878115,0.6341977,0.033247106,0.09493332,-750.2261
4,1,275,0.1343347,0.26768184,0.15597136,0.5351429,0.03318403,0.09634981,-745.66486
4,1,300,0.1305796,0.2704196,0.16522501,0.58047575,0.03328412,0.09277205,-744.9503
4,1,325,0.13158247,0.26405695,0.15928575,0.5821176,0.033376705,0.091820285,-735.6023
4,1,350,0.12430726,0.26810953,0.1558868,0.61726266,0.033203516,0.10003229,-762.4224
4,1,375,0.11362825,0.25987002,0.10354478,0.6836581,0.033802982,0.12208881,-734.0918
4,1,400,0.12178656,0.2618449,0.07376149,0.83285445,0.032910455,0.11651809,-742.67633
4,1,425,0.12585272,0.2555459,0.09166193,0.8413559,0.03325518,0.119194746,-742.2637
4,1,450,0.129581,0.26347107,0.105762705,0.7739775,0.032908842,0.11837022,-747.184
4,1,475,0.11341874,0.25164843,0.09708106,0.77191865,0.03371239,0.13489653,-733.0529
4,1,500,0.11777619,0.28347102,0.0906772,0.8547481,0.033159234,0.12686872,-711.1634
4,1,525,0.11427771,0.25739554,0.082344204,0.8708339,0.033315137,0.119634524,-748.9654
4,1,550,0.13847728,0.26925877,0.083923884,0.8731616,0.033178147,0.1296406,-750.6639
4,1,575,0.13693236,0.26609775,0.07738385,0.8626926,0.033644963,0.11524092,-733.0149
4,1,600,0.13022201,0.25508115,0.09477351,0.8402142,0.033024415,0.1183214,-745.5969
4,1,625,0.12793021,0.25923026,0.12713246,0.73314106,0.032814596,0.11006843,-753.60583
4,1,650,0.12321735,0.25816834,0.174815,0.64819133,0.033410374,0.09475974,-738.10895
4,1,675,0.120850906,0.24518768,0.11961929,0.66183317,0.033379935,0.11483513,-753.4467
4,1,700,0.124254465,0.25100106,0.12417349,0.70835924,0.03313986,0.11512362,-735.4069
4,1,725,0.12370244,0.26497564,0.11422236,0.6869631,0.03345937,0.11681883,-731.72217
4,1,750,0.11705158,0.25027275,0.12367503,0.69923145,0.033276163,0.109958224,-761.1841
4,1,775,0.10735551,0.24171676,0.11387658,0.76677096,0.033197865,0.12671971,-739.2259
4,1,800,0.11809448,0.23239239,0.085947484,0.8634467,0.03310907,0.12631099,-739.13586
4,1,825,0.12944147,0.25867477,0.10952304,0.87754214,0.033281352,0.11968127,-747.15466
4,1,850,0.122956865,0.24038675,0.102440745,0.7100291,0.033152085,0.120541595,-755.5479
4,1,875,0.12583178,0.25300166,0.15696602,0.6508689,0.032800984,0.092612,-760.7377
4,1,900,0.12910235,0.27615032,0.16546236,0.531349,0.03426778,0.09618579,-744.2643
4,1,925,0.123644754,0.24813423,0.16116665,0.63091993,0.032797292,0.09631193,-754.41626
4,1,950,0.1242942,0.25321704,0.15633398,0.65750563,0.033706516,0.09232813,-757.9419
4,1,975,0.12526457,0.25183064,0.15769795,0.62084854,0.03337613,0.09487218,-750.1995
4,1,1000,0.12653214,0.24274802,0.1409735,0.72044957,0.03317861,0.11200523,-742.5271
4,2,0,0.37525842,0.0835156,0.13634245,-0.20167851,0.08420226,0.07315803,7482.697
4,2,25,0.19263455,0.25273672,0.24876252,-0.36594024,0.16235127,0.23860389,-447.4278
