outer,inner,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
2,10,600,0.14408407,0.29045033,0.3146527,0.6562264,0.04722032,-188.00156
2,10,625,0.14316416,0.29383445,0.313083,0.65156555,0.0470221,-186.7408
2,10,650,0.14437772,0.2910575,0.30440834,0.63728994,0.050932907,-189.79233
2,10,675,0.14847109,0.30290854,0.30651173,0.6562778,0.05123716,-191.18102
2,10,700,0.14455847,0.29948604,0.31027523,0.6303034,0.045213126,-191.5397
2,10,725,0.13970056,0.2899412,0.31916007,0.64788973,0.04598386,-191.8374
2,10,750,0.13630009,0.28488323,0.32632765,0.6477435,0.046028487,-192.28517
2,10,775,0.14673671,0.29611322,0.31037843,0.6650884,0.04700174,-191.25821
2,10,800,0.1444947,0.28525892,0.3114921,0.6402098,0.0491209,-190.46245
2,10,825,0.15098253,0.296396,0.31416568,0.6645789,0.046771403,-193.85324
2,10,850,0.14985669,0.2977821,0.31545419,0.6499021,0.045013484,-194.69653
2,10,875,0.14794049,0.2894532,0.3146488,0.65100265,0.044757377,-187.87906
2,10,900,0.1420766,0.28836253,0.2957752,0.6338232,0.046641022,-190.26561
2,10,925,0.14172928,0.28908828,0.31590173,0.63687897,0.045830145,-193.01614
2,10,950,0.1426774,0.2907617,0.30714726,0.6276723,0.04680223,-190.64894
2,10,975,0.14704911,0.29488662,0.32250348,0.6247276,0.044894613,-196.03262
2,10,1000,0.14592727,0.30139822,0.30401188,0.6344917,0.046045564,-192.45438
3,1,0,0.5538914,0.025945073,0.073549524,0.08443429,0.11587227,7732.011
3,1,25,0.23861946,0.09403168,0.23587959,0.039822437,0.25029224,26.518831
3,1,50,0.25608134,0.11350195,0.2310909,0.077214144,0.20994264,-54.822693
3,1,75,0.24436381,0.114277765,0.20823258,0.11252257,0.15157343,-100.58263
3,1,100,0.23575671,0.11370966,0.21544637,0.20157278,0.11568593,-124.45719
3,1,125,0.23168056,0.115253344,0.23616259,0.32584485,0.09353436,-142.58434
3,1,150,0.2113469,0.11970549,0.25172627,0.42839637,0.0786846,-164.28876
3,1,175,0.21590567,0.12656888,0.25543752,0.48867399,0.07431057,-148.62762
3,1,200,0.21006091,0.13393576,0.25171053,0.55728495,0.066050306,-177.52556
3,1,225,0.19907555,0.14352113,0.24994746,0.5819502,0.06143884,-166.18465
3,1,250,0.20525098,0.15514293,0.2408709,0.5921083,0.056835406,-191.49327
3,1,275,0.22164574,0.16869092,0.2463503,0.5809186,0.05158332,-201.18109
3,1,300,0.19649148,0.18303749,0.2594018,0.5676861,0.048892632,-195.13171
3,1,325,0.2189232,0.19525054,0.25567573,0.5925677,0.050407786,-188.32008
3,1,350,0.22102453,0.20689012,0.26712638,0.5973507,0.04376676,-210.29144
3,1,375,0.23166668,0.22008388,0.27375457,0.57421625,0.039012842,-187.1455
3,1,400,0.22356665,0.23153378,0.2637309,0.58219767,0.042453125,-201.95987
3,1,425,0.23173523,0.23859844,0.27444544,0.6108943,0.039929606,-211.15921
3,1,450,0.23167147,0.24602878,0.27580848,0.61129665,0.03704136,-215.18155
3,1,475,0.22024055,0.25237113,0.26893505,0.61369944,0.037086044,-217.1164
3,1,500,0.22882983,0.2562075,0.2730087,0.6150709,0.03601397,-204.92627
3,1,525,0.21613216,0.2600181,0.27409014,0.61878484,0.036102165,-210.46663
3,1,550,0.22394976,0.2631812,0.28036705,0.6216154,0.034338735,-219.43124
3,1,575,0.22600937,0.26570082,0.28104824,0.62945783,0.033950716,-220.3599
3,1,600,0.22145748,0.26777303,0.2920135,0.6190114,0.03421352,-223.31294
3,1,625,0.216384,0.26873752,0.27938056,0.6274321,0.033655915,-214.386
3,1,650,0.22149152,0.26966247,0.2786596,0.62358046,0.0330273,-224.02791
3,1,675,0.22084561,0.2691879,0.28462383,0.6301597,0.034129076,-217.84007
3,1,700,0.22042736,0.26886928,0.28938958,0.6291535,0.03227814,-213.18701
3,1,725,0.22769849,0.2702218,0.29001853,0.622623,0.032867197,-222.13875
3,1,750,0.23799817,0.27285063,0.30970857,0.6100574,0.032659076,-206.40445
3,1,775,0.23696828,0.2744286,0.3136488,0.62803686,0.03321032,-220.7399
3,1,800,0.22983405,0.27458793,0.31434155,0.6447439,0.03208017,-218.11234
3,1,825,0.2254206,0.2741126,0.30421233,0.64540064,0.036484867,-181.25314
3,1,850,0.23379192,0.2743294,0.30563676,0.65975714,0.033421326,-220.86569
3,1,875,0.22892348,0.27757886,0.30515286,0.6391368,0.032457374,-202.30348
3,1,900,0.21314022,0.27705082,0.29899994,0.6430372,0.033814736,-221.972
3,1,925,0.20747352,0.27565628,0.2971365,0.6322076,0.035848137,-213.13101
3,1,950,0.22264846,0.27362067,0.2976849,0.63381517,0.03203826,-224.27005
3,1,975,0.22464572,0.27289185,0.29629502,0.64117527,0.033388004,-223.40952
3,1,1000,0.21927129,0.27272087,0.2980282,0.6239096,0.0334166,-221.73863
3,2,0,0.38859808,0.10592378,0.06459031,-0.072864674,0.092891015,4553.2026
3,2,25,0.15321621,0.3579293,0.20250937,0.15518022,0.23012225,12.817575
3,2,50,0.15407291,0.34181163,0.21273834,0.39141586,0.22051282,-34.41088
3,2,75,0.15452743,0.31337878,0.19590943,0.43856704,0.17739348,-75.19719
3,2,100,0.14931905,0.3199864,0.1931129,0.52054536,0.14120436,-100.48776
3,2,125,0.14212184,0.3313368,0.20073399,0.6436893,0.11373679,-121.83088
3,2,150,0.14062503,0.34759647,0.21461424,0.70087063,0.093295164,-138.59302
3,2,175,0.14216489,0.35032526,0.22976507,0.74435043,0.07903251,-148.86873
3,2,200,0.14017807,0.3535357,0.2390747,0.7460971,0.06852276,-164.85344
3,2,225,0.15045553,0.34187955,0.24766365,0.73516005,0.062046606,-142.95427
3,2,250,0.14323442,0.33060947,0.25309107,0.70762545,0.058751084,-172.83919
3,2,275,0.14710274,0.3269883,0.25077856,0.66661,0.055616643,-172.00832
3,2,300,0.14623025,0.3182948,0.24408151,0.67463326,0.05391782,-171.98805
3,2,325,0.1453365,0.30529413,0.24058284,0.6318339,0.05429648,-136.84845
3,2,350,0.14237458,0.31060094,0.23095863,0.65315974,0.06240674,-154.04176
3,2,375,0.15031482,0.3164192,0.2282446,0.6561277,0.057666328,-161.49498
3,2,400,0.14386512,0.30703625,0.23097046,0.6588155,0.052454248,-181.6216
3,2,425,0.14472793,0.30080196,0.23496911,0.60080093,0.051129557,-124.10534
3,2,450,0.13979638,0.30811703,0.23168328,0.66294515,0.055651262,-176.79114
3,2,475,0.14411283,0.30907506,0.22904025,0.64139736,0.052719586,-180.17682
3,2,500,0.14662164,0.2990924,0.23325424,0.5959593,0.04882838,-185.43237
3,2,525,0.14236425,0.29297945,0.24042182,0.6074544,0.047956213,-177.80893
3,2,550,0.14721034,0.30493712,0.23989743,0.57708395,0.048845068,-178.02094
3,2,575,0.14861394,0.29689,0.23667069,0.60507023,0.049339805,-184.84714
3,2,600,0.146244,0.2953802,0.22958107,0.59895486,0.048597664,-184.326
3,2,625,0.14245556,0.2922994,0.23269613,0.57878995,0.04727092,-180.93881
3,2,650,0.1468828,0.29728732,0.23802659,0.5897729,0.047216907,-157.8523
3,2,675,0.14652437,0.3101356,0.23602627,0.5941707,0.049404822,-181.8193
3,2,700,0.14663944,0.31314903,0.23615082,0.5448518,0.047199283,-183.89638
3,2,725,0.14997274,0.29947755,0.23841305,0.5826473,0.046663776,-175.17818
3,2,750,0.14696263,0.30019388,0.23728018,0.5867597,0.04674012,-183.36299
3,2,775,0.14242196,0.2972225,0.23376183,0.6106087,0.047414746,-180.27597
3,2,800,0.14720581,0.2932999,0.23318097,0.58265567,0.046486616,-186.65858
3,2,825,0.15266891,0.2922929,0.23791702,0.5919505,0.046514153,-176.57832
3,2,850,0.14816706,0.2985054,0.24179707,0.5913624,0.0495758,-167.5692
3,2,875,0.14792164,0.29269305,0.23617925,0.6169311,0.04955061,-178.24387
3,2,900,0.14492646,0.29574016,0.23884068,0.6228901,0.048060972,-178.12526
3,2,925,0.15303202,0.29491556,0.23889561,0.59177494,0.045592815,-185.63908
3,2,950,0.15081127,0.3068548,0.24573532,0.60121405,0.04680428,-184.91373
3,2,975,0.14248484,0.29415074,0.242449,0.60156566,0.048209913,-186.85545
3,2,1000,0.14612906,0.30040365,0.24443232,0.64257175,0.045901313,-185.49945
3,3,0,0.36594993,0.108953625,0.13840275,0.090533055,0.087820046,4053.2964
3,3,25,0.15533873,0.37434888,0.41113174,0.4134205,0.20151557,-10.925875
3,3,50,0.15550812,0.362189,0.3105085,0.60022914,0.18984218,-59.551605
3,3,75,0.15244123,0.32940912,0.23998559,0.5586947,0.15688826,-93.927025
3,3,100,0.1457582,0.3229334,0.22734271,0.6443589,0.12786715,-114.12002
3,3,125,0.1376238,0.33637813,0.23570019,0.7517125,0.10384676,-134.40198
3,3,150,0.13862528,0.3502736,0.24773075,0.81487757,0.086238205,-147.59586
3,3,175,0.13850527,0.36533764,0.24659897,0.8192817,0.07407194,-157.82481
3,3,200,0.13492295,0.37227702,0.26168165,0.75499386,0.06434331,-164.6543
3,3,225,0.124183066,0.35880643,0.25818115,0.7343259,0.05924578,-168.7
3,3,250,0.118386075,0.35297555,0.26221952,0.70357454,0.054546203,-162.54456
3,3,275,0.11453502,0.3500723,0.25850302,0.71718514,0.052768666,-170.40742
3,3,300,0.112244934,0.34565613,0.27257884,0.7083167,0.0508851,-171.79893
3,3,325,0.11302438,0.34298483,0.2663981,0.7161875,0.051827494,-149.01826
3,3,350,0.106061,0.3379296,0.2579953,0.7264588,0.05266146,-178.29483
3,3,375,0.10464392,0.32912242,0.2600784,0.6825502,0.04962968,-176.53998
3,3,400,0.10009606,0.32234925,0.25009257,0.6570344,0.047666535,-181.55357
3,3,425,0.10251475,0.3193354,0.24861917,0.6353203,0.052044228,-175.59392
3,3,450,0.104608096,0.32211918,0.2441326,0.6505686,0.050130155,-180.20007
3,3,475,0.10158284,0.3111065,0.24458449,0.6434211,0.0474426,-182.1918
3,3,500,0.096914686,0.30407557,0.24000555,0.6501466,0.049458828,-178.389
3,3,525,0.10918999,0.31543967,0.25128725,0.668705,0.052232854,-179.18636
3,3,550,0.097172305,0.3114825,0.25024796,0.67074585,0.05057836,-171.0158
3,3,575,0.10552674,0.30440095,0.25515872,0.6137316,0.048900127,-185.14285
3,3,600,0.0900688,0.3134937,0.23384628,0.6570734,0.053294357,-172.0464
3,3,625,0.09378785,0.31856,0.24232805,0.6319437,0.05150316,-185.35092
3,3,650,0.09059006,0.30501315,0.24883902,0.6184021,0.04846559,-175.09612
3,3,675,0.09307163,0.30324784,0.24003443,0.5929518,0.048213206,-183.94373
3,3,700,0.09410561,0.30968896,0.23609452,0.6367003,0.047608227,-183.04175
3,3,725,0.09693761,0.3011457,0.2372043,0.59198254,0.047567192,-167.22722
3,3,750,0.09835085,0.30862337,0.23865572,0.58712393,0.047896102,-184.77863
3,3,775,0.101206586,0.31247073,0.23071806,0.5516364,0.045807716,-185.15146
3,3,800,0.09940795,0.30554804,0.23155713,0.5819786,0.045937747,-186.00917
3,3,825,0.095025145,0.31142348,0.22479834,0.5911077,0.045540307,-176.62785
3,3,850,0.0937143,0.31324273,0.23761073,0.5978409,0.045190565,-188.78912
3,3,875,0.09853218,0.30706784,0.23891541,0.5750351,0.047152318,-185.7806
3,3,900,0.089615844,0.31933436,0.24926445,0.5962717,0.04610294,-180.82683
3,3,925,0.106831126,0.3062855,0.2457755,0.6030449,0.047379617,-179.22653
3,3,950,0.09342374,0.30721977,0.25917664,0.59986734,0.04737268,-152.48167
3,3,975,0.0918019,0.31219786,0.23266459,0.65566856,0.0512119,-185.02809
3,3,1000,0.09071445,0.30922654,0.24989407,0.59677565,0.047275696,-172.81705
3,4,0,0.5161361,0.12298576,0.073728934,-0.08971212,0.106430516,3546.909
3,4,25,0.17871937,0.39781192,0.23630679,0.15021557,0.23578165,2.5136237
3,4,50,0.17628714,0.34809873,0.23574322,0.4555325,0.20566796,-54.843426
3,4,75,0.17077018,0.3313854,0.21125919,0.44424325,0.15695481,-93.647514
3,4,100,0.16549553,0.32561553,0.2094781,0.5657682,0.120100215,-115.81898
3,4,125,0.15479983,0.3302329,0.22080776,0.6652744,0.09472623,-141.98065
3,4,150,0.15327479,0.3421396,0.23516493,0.73053944,0.07701174,-153.90099
3,4,175,0.16439128,0.3468265,0.25016394,0.7569845,0.07283157,-153.91055
3,4,200,0.16107282,0.34763873,0.25585204,0.7762114,0.06432543,-169.87213
3,4,225,0.14463963,0.34336483,0.25861347,0.7548403,0.0578683,-174.61436
3,4,250,0.13836278,0.34098405,0.25753295,0.72351384,0.054340288,-128.03792
3,4,275,0.14530009,0.33934563,0.25408518,0.73296726,0.05222403,-170.90482
3,4,300,0.12961563,0.3253222,0.25386646,0.6739882,0.050535634,-182.79047
3,4,325,0.15357149,0.31325364,0.24606477,0.6998602,0.05947585,-171.2188
3,4,350,0.15018,0.32861766,0.24225377,0.7021053,0.054883998,-180.4276
3,4,375,0.12309637,0.31620914,0.2530338,0.6447506,0.04979642,-183.93788
3,4,400,0.13411935,0.30758876,0.2491654,0.6987541,0.06050793,-160.48419
3,4,425,0.14728506,0.33886266,0.23249774,0.68995893,0.061353635,-174.3857
3,4,450,0.13813406,0.32182387,0.24480288,0.6229905,0.052027818,-181.94308
3,4,475,0.12442246,0.30939698,0.25225127,0.64490587,0.047549006,-186.72968
3,4,500,0.124289945,0.3081821,0.24699518,0.6331101,0.047542978,-184.19562
3,4,525,0.1321219,0.30292308,0.24834888,0.64125407,0.048848473,-188.9782
3,4,550,0.12181462,0.30720302,0.24411541,0.6166445,0.047160733,-184.84276
3,4,575,0.12909432,0.3059717,0.2436792,0.60769343,0.04680439,-177.47423
3,4,600,0.13759966,0.31161213,0.24438909,0.6642631,0.048328843,-185.38385
3,4,625,0.11844272,0.29605204,0.23695111,0.6144674,0.048400514,-181.56653
3,4,650,0.1292426,0.29804796,0.23231566,0.6235645,0.054008067,-176.19518
3,4,675,0.1281111,0.30295724,0.24014507,0.6023772,0.04856859,-186.35587
3,4,700,0.12202923,0.30867004,0.23999712,0.63399965,0.04523489,-191.22275
3,4,725,0.12115151,0.30330867,0.23827714,0.6124451,0.046396032,-189.04027
3,4,750,0.12771443,0.3002377,0.23835933,0.60726583,0.04616794,-190.4111
3,4,775,0.11548953,0.30383095,0.24229726,0.59221184,0.045816254,-185.68126
3,4,800,0.13557251,0.3059676,0.2404909,0.607981,0.04656331,-190.5152
3,4,825,0.1204996,0.29977465,0.24247679,0.6076071,0.04456973,-192.50772
3,4,850,0.12892404,0.29528552,0.24263541,0.5983767,0.047018234,-183.5771
3,4,875,0.12931867,0.31093013,0.23966351,0.60205674,0.046729423,-188.66055
3,4,900,0.11723082,0.31203175,0.24370115,0.5791969,0.045218367,-182.01685
3,4,925,0.12596124,0.29503527,0.2533776,0.6266418,0.045746107,-189.55795
3,4,950,0.12379162,0.30387923,0.24465981,0.6209879,0.045345403,-190.58485
3,4,975,0.13468944,0.30062512,0.23410393,0.6364022,0.049206924,-173.54489
3,4,1000,0.12067291,0.2968512,0.23320033,0.6545201,0.050417308,-185.59935
3,5,0,0.41114983,0.12013394,0.102450855,-0.004488751,0.13382544,1940.9214
3,5,25,0.16919057,0.32932448,0.28386313,0.29391974,0.24478945,-14.482089
3,5,50,0.16894315,0.29223105,0.25434247,0.5203541,0.17054236,-84.857346
3,5,75,0.17427872,0.31371316,0.24511687,0.6300552,0.11245031,-127.397514
3,5,100,0.17669372,0.35004777,0.2698205,0.7592262,0.08110472,-148.24173
3,5,125,0.17014106,0.36201444,0.300318,0.7912184,0.06597119,-167.23161
3,5,150,0.16620016,0.35931757,0.3321122,0.7687248,0.058992956,-139.59102
3,5,175,0.16345523,0.3727498,0.3280157,0.7816838,0.05508247,-172.9196
3,5,200,0.16196758,0.37399152,0.32811463,0.7840092,0.04872313,-171.64662
3,5,225,0.16652201,0.3710275,0.32690766,0.75154024,0.047998257,-166.38539
3,5,250,0.16534983,0.3684732,0.3072665,0.754675,0.0488848,-178.44917
3,5,275,0.16990037,0.3670951,0.29402024,0.75258625,0.049417984,-167.69212
3,5,300,0.1613006,0.36097422,0.29290864,0.7616853,0.04782565,-180.71478
3,5,325,0.16456549,0.35245243,0.28819355,0.73731244,0.04689005,-174.10794
3,5,350,0.16324702,0.35410735,0.27413392,0.73947,0.0473778,-179.67279
3,5,375,0.16845988,0.328988,0.26118502,0.6899638,0.049931604,-160.53319
3,5,400,0.17409426,0.32565123,0.23771374,0.6517702,0.051091727,-178.16176
3,5,425,0.16414279,0.3401832,0.2346999,0.7584493,0.06069306,-177.5548
3,5,450,0.16285501,0.32160914,0.24031383,0.69059056,0.049190354,-188.10028
3,5,475,0.16193669,0.3262959,0.2553111,0.6860355,0.045148976,-192.85042
3,5,500,0.16381976,0.31709936,0.254788,0.65370095,0.045589626,-174.1484
3,5,525,0.16514038,0.32388824,0.24930765,0.6431352,0.047016986,-192.39513
3,5,550,0.16129237,0.31397358,0.25724745,0.684114,0.04727672,-186.36597
3,5,575,0.16719082,0.30318043,0.25192255,0.67121804,0.047067594,-187.34927
3,5,600,0.16124015,0.3204495,0.2515509,0.66657674,0.045578238,-161.61485
3,5,625,0.16029951,0.30675316,0.24642363,0.6613991,0.04630225,-189.7346
3,5,650,0.1618978,0.2988659,0.2533441,0.62218225,0.04642812,-184.02039
3,5,675,0.16343568,0.31673965,0.25013527,0.6803989,0.047705293,-193.29158
3,5,700,0.169581,0.3149155,0.2515666,0.6588141,0.04483375,-194.78014
3,5,725,0.16844611,0.31579727,0.24491617,0.6749527,0.046075393,-194.6609
3,5,750,0.16679774,0.3137034,0.2413426,0.64515835,0.047734275,-193.07889
3,5,775,0.16936389,0.3003911,0.2493005,0.7006483,0.04777178,-193.79855
3,5,800,0.16477223,0.2976056,0.24464618,0.690458,0.04915415,-184.95306
3,5,825,0.16715947,0.30305612,0.2394831,0.6377361,0.045389034,-183.77179
3,5,850,0.16844197,0.29443726,0.24304423,0.7044645,0.04771109,-195.00136
3,5,875,0.17438866,0.2968594,0.2509701,0.6449207,0.046981044,-181.01633
3,5,900,0.17335735,0.30310392,0.2539154,0.6909829,0.04580885,-198.17226
3,5,925,0.17424765,0.29565528,0.25288448,0.6571028,0.04478109,-192.21165
3,5,950,0.16542652,0.29369724,0.24065013,0.6821662,0.048827924,-191.93494
3,5,975,0.16403997,0.2984022,0.2364202,0.6548009,0.044964936,-196.23743
3,5,1000,0.16930097,0.28625944,0.23210056,0.6859442,0.04555967,-199.35541
3,6,0,0.41304109,0.14820774,0.102503255,0.05874904,0.1629628,1382.9702
3,6,25,0.16399457,0.34083527,0.2718606,0.2400219,0.27187648,-2.0972946
3,6,50,0.16191661,0.29517755,0.23047289,0.36984107,0.16157608,-87.477295
3,6,75,0.15786481,0.31858447,0.24310051,0.5954768,0.09852757,-135.28087
3,6,100,0.1563424,0.34739602,0.28903455,0.7609132,0.07090327,-156.33298
3,6,125,0.1527876,0.36576837,0.32100648,0.78467906,0.057345457,-169.16202
3,6,150,0.15285744,0.36548248,0.34107932,0.75447804,0.05102036,-135.02493
3,6,175,0.15396835,0.372111,0.33930165,0.75867426,0.052298136,-170.05934
3,6,200,0.14995839,0.36231187,0.3383402,0.719117,0.04757356,-171.30103
3,6,225,0.14862667,0.34687337,0.3296726,0.71305925,0.04938145,-174.17136
3,6,250,0.13942361,0.322796,0.31780553,0.65122783,0.046547495,-176.06868
3,6,275,0.15173236,0.3695048,0.2876991,0.81094885,0.07980492,-149.66454
3,6,300,0.15189666,0.3593164,0.30465132,0.7905708,0.061175134,-167.20186
3,6,325,0.14872433,0.33320874,0.32757595,0.71036893,0.0484866,-179.09294
3,6,350,0.14775291,0.3218867,0.29978305,0.64904153,0.044800807,-187.47263
3,6,375,0.14141351,0.3047481,0.3025225,0.6294413,0.04476285,-187.65428
3,6,400,0.13766117,0.3030208,0.3166823,0.64653444,0.045292996,-174.5607
3,6,425,0.1440498,0.31049058,0.30868074,0.6112215,0.04688402,-143.42896
3,6,450,0.14174925,0.31815362,0.31128752,0.6292893,0.048445262,-184.96994
3,6,475,0.13840291,0.3019309,0.31279477,0.647905,0.0443183,-190.03444
3,6,500,0.13685623,0.2948869,0.30726862,0.63753617,0.046368603,-176.31287
3,6,525,0.13693362,0.31007618,0.3163387,0.64450336,0.04470551,-182.62694
3,6,550,0.14005563,0.3007131,0.3248146,0.6372037,0.044792373,-178.7635
3,6,575,0.13644713,0.3045766,0.32454672,0.64048874,0.047522746,-175.00403
3,6,600,0.13727924,0.31295407,0.30643934,0.6661091,0.048400626,-181.52512
3,6,625,0.1355032,0.31010553,0.31348038,0.6093773,0.04501816,-188.8175
3,6,650,0.13265896,0.3028639,0.30498442,0.61239374,0.045261662,-189.69817
3,6,675,0.13552846,0.3026566,0.30965889,0.66688514,0.049562864,-180.1737
3,6,700,0.1341936,0.28652066,0.31580317,0.65393066,0.046524167,-186.46352
3,6,725,0.13433094,0.30079377,0.32076174,0.6186538,0.044264928,-190.3143
3,6,750,0.13857725,0.30693313,0.33538538,0.6858005,0.045292083,-179.44579
3,6,775,0.1323391,0.2874268,0.31020102,0.6460066,0.046249554,-190.1736
3,6,800,0.13346729,0.286929,0.30993977,0.6360588,0.044175852,-186.80486
3,6,825,0.13448271,0.30060983,0.31613076,0.62644833,0.044553656,-189.51242
3,6,850,0.13459021,0.29044676,0.33478424,0.6501092,0.045574706,-184.41763
3,6,875,0.14002426,0.3134306,0.3239453,0.6574494,0.051329,-182.61105
3,6,900,0.13677916,0.3264012,0.31656715,0.6579462,0.044430397,-191.07278
3,6,925,0.13481924,0.29307,0.32775927,0.6459539,0.04451489,-190.78595
3,6,950,0.13463065,0.3033562,0.32249478,0.68041366,0.04434818,-185.49084
3,6,975,0.13379893,0.30271065,0.3263293,0.6472757,0.045084137,-188.00395
3,6,1000,0.13391529,0.28381217,0.3138992,0.6180228,0.047373477,-184.83287
3,7,0,0.45815843,0.116104536,0.057530157,0.033408266,0.1453314,2626.8728
3,7,25,0.15654887,0.32253975,0.1870905,-0.019626426,0.26703137,11.152665
3,7,50,0.14571474,0.26401666,0.19658187,0.08819553,0.18528184,-59.264572
3,7,75,0.1326788,0.2901416,0.1849061,0.37482882,0.12023225,-113.92793
3,7,100,0.1386533,0.33113316,0.19531095,0.58234346,0.08854642,-141.30772
3,7,125,0.1096642,0.341966,0.2150639,0.711038,0.069196984,-166.26807
3,7,150,0.11978895,0.3465123,0.23154569,0.775501,0.07544885,-142.66574
3,7,175,0.11822069,0.3647674,0.24013233,0.7450155,0.060933005,-172.72527
3,7,200,0.12685995,0.35932204,0.251697,0.7478535,0.052562382,-178.11948
3,7,225,0.11670289,0.3418965,0.2638882,0.73559344,0.048109032,-182.92471
3,7,250,0.14276412,0.34389257,0.273205,0.6970476,0.05569095,-140.12964
3,7,275,0.11039217,0.35764372,0.2556871,0.7679074,0.062557474,-165.32066
3,7,300,0.11380015,0.34077612,0.25136894,0.7492513,0.050633892,-180.90103
3,7,325,0.11369245,0.3340874,0.25840747,0.72736216,0.045685295,-187.52536
3,7,350,0.117337316,0.3363818,0.26394132,0.74269164,0.04707112,-179.91861
3,7,375,0.11843599,0.33610755,0.26265314,0.7268847,0.04473287,-187.93405
3,7,400,0.10433195,0.3272154,0.25867534,0.7318405,0.047293205,-189.35503
3,7,425,0.1135942,0.3273962,0.25311062,0.69432604,0.044637796,-176.94208
3,7,450,0.10671319,0.32476014,0.2475275,0.7257928,0.050207477,-179.09734
3,7,475,0.1028216,0.31592885,0.2452998,0.70380855,0.048555534,-163.94989
3,7,500,0.10871702,0.31062594,0.2459503,0.6860122,0.04759004,-185.18887
3,7,525,0.10827479,0.32645315,0.2458113,0.6897001,0.043846514,-192.2278
3,7,550,0.1060972,0.30497625,0.24991849,0.69822115,0.044323888,-178.40585
3,7,575,0.10296329,0.31803334,0.24369723,0.7128379,0.048507154,-186.14017
3,7,600,0.10065609,0.30589315,0.24367882,0.6724188,0.04439106,-192.95752
3,7,625,0.10603797,0.3108033,0.2405491,0.7344812,0.051002577,-170.78566
3,7,650,0.11131547,0.30577478,0.23954727,0.67015624,0.046317957,-185.88818
3,7,675,0.10229357,0.30469668,0.23731591,0.6972412,0.04505998,-169.61365
3,7,700,0.107967,0.3214774,0.23207788,0.71037877,0.051067375,-183.5853
3,7,725,0.10097681,0.300116,0.24134505,0.65506715,0.0449108,-194.32228
3,7,750,0.10347897,0.31189257,0.24360949,0.6815099,0.044770032,-189.8976
3,7,775,0.101573594,0.30125022,0.239177,0.6759937,0.049561955,-174.1482
3,7,800,0.105714396,0.2999506,0.24314511,0.6738062,0.043890327,-190.49146
3,7,825,0.10480439,0.29905793,0.2459366,0.6484039,0.04669609,-167.026
3,7,850,0.1010631,0.29577902,0.24535213,0.639392,0.046052054,-186.21648
3,7,875,0.10324696,0.3063865,0.24381353,0.66954947,0.04486749,-192.53847
3,7,900,0.10795806,0.30729422,0.24353446,0.62450886,0.043423932,-180.8676
3,7,925,0.103949524,0.3071963,0.23422767,0.6865707,0.048252396,-185.56714
3,7,950,0.10468545,0.29601133,0.24012126,0.6191184,0.042650994,-194.45473
3,7,975,0.1135726,0.296232,0.24208046,0.6730649,0.050984792,-180.06662
3,7,1000,0.10502867,0.29226673,0.23284008,0.65819657,0.046381805,-188.89398
3,8,0,0.38948095,0.067110516,0.10859009,-0.054151498,0.104953,3400.138
3,8,25,0.19406737,0.21113111,0.32366747,0.13604867,0.2224605,-8.682894
3,8,50,0.17315385,0.2160381,0.27657992,0.5851764,0.19134375,-61.671783
3,8,75,0.1739989,0.2045536,0.26434308,0.6304334,0.1431746,-104.2898
3,8,100,0.17425023,0.2193656,0.26180875,0.73316264,0.10955403,-126.835686
3,8,125,0.16972719,0.2529239,0.27917516,0.80016017,0.088186845,-143.61009
3,8,150,0.16413191,0.29211578,0.29737985,0.78128946,0.072991826,-158.19334
3,8,175,0.16530286,0.32209465,0.30840352,0.7526322,0.065954894,-120.16461
3,8,200,0.1661585,0.33594817,0.30722573,0.79028404,0.062695764,-162.9744
3,8,225,0.17489246,0.33950022,0.3056369,0.76147455,0.055679336,-168.42159
3,8,250,0.16636361,0.33679992,0.30970034,0.7139801,0.05312775,-173.94566
3,8,275,0.14953454,0.3287535,0.31431,0.68450093,0.04977385,-172.92493
3,8,300,0.1650238,0.32319826,0.29297447,0.73061925,0.056154255,-157.19458
3,8,325,0.15229957,0.32127064,0.2859538,0.70490086,0.054368738,-178.93033
3,8,350,0.15765804,0.31736058,0.28536746,0.6557349,0.050276406,-180.86035
3,8,375,0.15979522,0.309533,0.2830671,0.6675855,0.053173643,-172.06989
3,8,400,0.14454998,0.3075338,0.28001845,0.6692863,0.049582943,-190.26607
3,8,425,0.14484738,0.2993663,0.27733055,0.6441823,0.04836076,-183.92958
3,8,450,0.15180343,0.29357567,0.28008232,0.6046753,0.048222408,-118.87886
3,8,475,0.1517952,0.28727683,0.27038893,0.6294621,0.053785093,-188.01566
3,8,500,0.15562268,0.28849298,0.2695901,0.64450234,0.048516013,-185.81818
3,8,525,0.15201285,0.28740767,0.27354214,0.6326853,0.04932131,-182.87534
3,8,550,0.15070276,0.28813663,0.28871217,0.6075668,0.04747614,-190.74496
3,8,575,0.14681993,0.29032078,0.27794808,0.64127064,0.046137318,-191.8833
3,8,600,0.15564156,0.28996867,0.28958973,0.6528783,0.045927044,-192.01906
3,8,625,0.149861,0.28644788,0.2784509,0.665228,0.04723954,-189.40694
3,8,650,0.15985811,0.29144594,0.2897817,0.60983396,0.04621074,-190.825
3,8,675,0.15120593,0.2852486,0.27478638,0.6012926,0.04785406,-158.42198
3,8,700,0.1537915,0.28299803,0.28016168,0.68344814,0.050076753,-187.05112
