outer,inner,epoch,rmse_typ,omega_1,omega_2,rho,sigma_1,sigma_2,LL
2,10,225,0.122016355,0.40972292,0.27027377,0.7463968,0.0964191,0.08772745,-143.77136
2,10,250,0.12059467,0.40726608,0.26550668,0.74018526,0.091156684,0.08828202,-148.25766
2,10,275,0.12036825,0.39794275,0.26587337,0.72461855,0.08642541,0.0906747,-152.72296
2,10,300,0.120687634,0.39705387,0.2604216,0.7473092,0.08211034,0.094406836,-156.9541
2,10,325,0.1213035,0.39657274,0.25977993,0.737576,0.078044415,0.099518955,-157.76682
2,10,350,0.12461767,0.39624402,0.259697,0.7209578,0.07398503,0.10388856,-162.61082
2,10,375,0.11987566,0.3949433,0.2590909,0.71294665,0.07008862,0.108258724,-166.57948
2,10,400,0.11365467,0.39345044,0.25455403,0.7213944,0.06637788,0.11288667,-170.20818
2,10,425,0.11562558,0.4016626,0.247797,0.7193543,0.062801786,0.11651586,-173.38022
2,10,450,0.11784049,0.39780837,0.24345876,0.7311867,0.059533246,0.12109992,-172.17328
2,10,475,0.11123639,0.3938145,0.24678284,0.7193811,0.05633816,0.12492539,-177.70268
2,10,500,0.11060565,0.39211103,0.24796297,0.6929631,0.053329054,0.12718621,-178.78252
2,10,525,0.11313157,0.390575,0.24404126,0.731742,0.050732706,0.13182214,-185.098
2,10,550,0.112395935,0.3898012,0.24075133,0.7430909,0.048248876,0.13490382,-186.08865
2,10,575,0.11185693,0.38908708,0.2409762,0.7099141,0.045882296,0.13693391,-183.15086
2,10,600,0.10820675,0.38997304,0.22656824,0.70656806,0.043756377,0.14081725,-190.74783
2,10,625,0.11004251,0.3861517,0.22751497,0.70115227,0.04171431,0.14222755,-178.8865
2,10,650,0.11634297,0.3899419,0.2251337,0.7140747,0.039905895,0.14482893,-191.11447
2,10,675,0.11058772,0.38231084,0.21944332,0.71162283,0.038231783,0.14650083,-197.47784
2,10,700,0.11101027,0.38998735,0.21403678,0.7104571,0.036663923,0.14889044,-198.18614
2,10,725,0.10172035,0.37820226,0.21070614,0.68545926,0.035304904,0.15142037,-198.92236
2,10,750,0.096819356,0.37467152,0.20374367,0.6510389,0.034085874,0.15437572,-198.3172
2,10,775,0.10339359,0.3736625,0.1974625,0.6925256,0.032887038,0.15314674,-201.51683
2,10,800,0.09924842,0.37263104,0.19383034,0.6543479,0.03195086,0.15728478,-201.81535
2,10,825,0.09840993,0.36307266,0.19033583,0.6178563,0.030997047,0.15459523,-196.6652
2,10,850,0.10416866,0.35938838,0.18656597,0.64991665,0.03018194,0.15682141,-202.08481
2,10,875,0.10689132,0.36450496,0.18588476,0.64756113,0.029442452,0.15806085,-200.79736
2,10,900,0.10494778,0.35436618,0.18615417,0.62160623,0.028785467,0.15800996,-205.38141
2,10,925,0.10124803,0.34934393,0.18748748,0.6014048,0.02821335,0.15926206,-193.4071
2,10,950,0.09624634,0.35111293,0.18097602,0.57054394,0.027800223,0.16460678,-206.73747
2,10,975,0.10657052,0.33836237,0.18519835,0.56903946,0.02735642,0.16156046,-209.71333
2,10,1000,0.09645829,0.34519756,0.18245779,0.52928346,0.026973106,0.1622121,-203.05977
3,1,0,0.5216767,0.11810183,0.08945672,-0.1174099,0.097616404,0.12674291,13386.688
3,1,25,0.28351736,0.46750227,0.3126147,-0.38410583,0.19915667,0.4559099,251.3789
3,1,50,0.2312523,0.52028453,0.30761003,-0.30247238,0.20102906,0.39202493,189.81505
3,1,75,0.17157197,0.47868326,0.24908362,-0.1509333,0.18282384,0.24247548,74.841774
3,1,100,0.17190537,0.44668895,0.23795377,0.1398408,0.16029854,0.14216799,-23.919266
3,1,125,0.1831661,0.42159042,0.24911039,0.44154295,0.13847342,0.09378707,-87.49487
3,1,150,0.19565937,0.4084711,0.26965338,0.6233098,0.12086944,0.073049776,-120.55965
3,1,175,0.19653645,0.4115387,0.27890822,0.69379354,0.10885431,0.067025684,-129.89426
3,1,200,0.1952456,0.4104205,0.28577432,0.70441765,0.10075589,0.06943701,-137.9226
3,1,225,0.18745226,0.41070113,0.2835635,0.70068395,0.09427027,0.07566008,-139.5085
3,1,250,0.18320976,0.41063455,0.275007,0.71834844,0.08816327,0.0833658,-148.02812
3,1,275,0.17981179,0.40634942,0.27104715,0.7257018,0.08205872,0.0910287,-146.42412
3,1,300,0.16972105,0.4008213,0.2704771,0.729267,0.07618581,0.09934412,-148.63423
3,1,325,0.17438243,0.40363446,0.26081908,0.72912586,0.0705433,0.10641465,-153.8557
3,1,350,0.17474462,0.40402886,0.2540292,0.7148433,0.06524989,0.11209635,-166.97046
3,1,375,0.17227364,0.40347138,0.24712731,0.74196136,0.060377423,0.11846023,-163.76228
3,1,400,0.1732834,0.40110216,0.23848237,0.7515713,0.0559525,0.124323934,-173.26503
3,1,425,0.17466992,0.3981494,0.23574153,0.7318307,0.05188601,0.1280142,-173.08914
3,1,450,0.1749836,0.39728475,0.22549854,0.7089937,0.048251033,0.13272387,-180.85489
3,1,475,0.17303513,0.3945058,0.21986805,0.68715006,0.04496653,0.13618755,-180.11292
3,1,500,0.17508581,0.3809986,0.22137359,0.6961794,0.0422439,0.14133942,-185.4173
3,1,525,0.17887826,0.3837673,0.21291457,0.677202,0.03972604,0.14262062,-185.298
3,1,550,0.15889421,0.3753544,0.2039391,0.664547,0.03754863,0.14681605,-186.33707
3,1,575,0.16816157,0.38691038,0.19698067,0.67214596,0.035659038,0.14892864,-191.64589
3,1,600,0.18553625,0.36318916,0.1964951,0.6926254,0.033933546,0.14890194,-194.1198
3,1,625,0.15455607,0.36810902,0.19107457,0.6845241,0.03252465,0.15538177,-194.02406
3,1,650,0.15601097,0.3668818,0.1910792,0.64783406,0.031297486,0.15334065,-194.48592
3,1,675,0.17603657,0.34623533,0.19805558,0.5998595,0.030229826,0.15524429,-193.10138
3,1,700,0.15965366,0.34066132,0.19562086,0.6150745,0.029349616,0.15727103,-196.47237
3,1,725,0.16059694,0.34661117,0.1873746,0.6132259,0.028620169,0.1602053,-198.50136
3,1,750,0.20917134,0.3380936,0.18140963,0.61451566,0.02805213,0.16550611,-170.16208
3,1,775,0.15356547,0.33033243,0.18603699,0.60589945,0.027546512,0.15806268,-200.68036
3,1,800,0.18317358,0.3338619,0.18474774,0.6189778,0.027181603,0.16514012,-198.75597
3,1,825,0.17367166,0.3342476,0.1845976,0.5939991,0.026846271,0.16103981,-172.35463
3,1,850,0.1585946,0.3288351,0.19542666,0.55711484,0.026618436,0.15963905,-196.74725
3,1,875,0.17331834,0.31904396,0.18710889,0.56711626,0.02641853,0.16375734,-201.69696
3,1,900,0.17224556,0.33082947,0.17921056,0.562228,0.02620337,0.16253325,-199.87946
3,1,925,0.16749121,0.32684174,0.18681522,0.63062453,0.025987351,0.1627061,-202.2669
3,1,950,0.16882159,0.32654655,0.18237822,0.6224831,0.025908714,0.16713575,-179.88008
3,1,975,0.1757153,0.3277595,0.18241319,0.6031845,0.025812762,0.15964586,-202.58995
3,1,1000,0.18761928,0.3274659,0.19241145,0.55069923,0.025744334,0.16197844,-199.47633
3,2,0,0.6822545,0.0033875483,0.065833464,-0.025433695,0.11242335,0.13552581,310644.94
3,2,25,0.37366688,0.012502037,0.23312272,-0.08645978,0.22705758,0.42554078,3217.642
3,2,50,0.35517168,0.015806735,0.2557119,-0.08400133,0.22239769,0.3221893,1219.0005
3,2,75,0.34729183,0.01674806,0.22667772,-0.058348022,0.19662173,0.20465338,792.85065
3,2,100,0.34345296,0.017373517,0.21420845,-0.044523906,0.17682397,0.1667416,634.67413
3,2,125,0.33982983,0.017973412,0.21992755,-0.03735901,0.1638723,0.16596153,568.069
3,2,150,0.33610442,0.018576689,0.22840294,-0.032184795,0.15251617,0.17241508,474.2915
3,2,175,0.32619303,0.019169196,0.23625936,-0.03079402,0.13989906,0.17168772,396.96756
3,2,200,0.32143196,0.019735638,0.24137136,-0.029434396,0.12622651,0.16456279,387.25833
3,2,225,0.31821543,0.020313209,0.23894367,-0.02876752,0.11541491,0.17151079,226.11768
3,2,250,0.30308375,0.020838492,0.23081733,-0.027328396,0.10551902,0.18077366,225.57478
3,2,275,0.29638892,0.021376802,0.2217167,-0.025880273,0.09660636,0.19030724,207.34705
3,2,300,0.29746005,0.021890214,0.2110482,-0.023953354,0.0884852,0.20117052,132.67412
3,2,325,0.29852164,0.022388441,0.20202686,-0.022160375,0.081094384,0.20846874,130.72604
3,2,350,0.3022187,0.02286137,0.19363225,-0.022150286,0.07439357,0.21774063,74.550835
3,2,375,0.29941183,0.023328487,0.18361746,-0.020810189,0.06829554,0.22391412,117.19749
3,2,400,0.3018655,0.023781998,0.17655584,-0.018974306,0.062896945,0.23291053,63.003136
3,2,425,0.28738543,0.024209239,0.17102474,-0.01879378,0.058206886,0.23888208,43.820305
3,2,450,0.28879187,0.02462525,0.1683394,-0.017022472,0.054003324,0.24623588,73.696396
3,2,475,0.28482613,0.025047712,0.162452,-0.015666692,0.050260305,0.24376477,41.61345
3,2,500,0.2995045,0.025449311,0.15770294,-0.015850343,0.047136057,0.25751582,39.93774
3,2,525,0.2813182,0.02584192,0.14923613,-0.0146025065,0.04438319,0.25695062,13.248167
3,2,550,0.30170456,0.026235187,0.14514984,-0.010120339,0.04188809,0.2557216,33.30501
3,2,575,0.29318774,0.026615417,0.14332697,-0.008333621,0.03966807,0.25758398,0.08534833
3,2,600,0.2895407,0.026994573,0.14008611,-0.005332734,0.037587553,0.25425565,-10.729104
3,2,625,0.29627368,0.027340528,0.13957396,-0.0033939928,0.035913575,0.2642725,-21.116713
3,2,650,0.29244888,0.027681144,0.13486362,-0.0004003047,0.0340914,0.25423864,-28.435665
3,2,675,0.29745454,0.028019791,0.13022368,0.00072156574,0.032385014,0.24870451,-37.15668
3,2,700,0.2846804,0.028367246,0.12973933,0.0033095179,0.030954516,0.2493395,-56.17354
3,2,725,0.29106063,0.02869616,0.12701593,0.006075061,0.029770436,0.24660474,-68.03675
3,2,750,0.2852134,0.02900285,0.12585533,0.010073274,0.028785119,0.2487959,-62.73771
3,2,775,0.27791035,0.029306436,0.12704228,0.01257104,0.028032193,0.25455672,-15.708208
3,2,800,0.28446296,0.029619418,0.12507804,0.01583393,0.027416153,0.25558296,-85.79303
3,2,825,0.28833863,0.029926404,0.126361,0.019069845,0.026863562,0.24862698,-85.872246
3,2,850,0.31394348,0.030236995,0.12783924,0.02260247,0.026457539,0.25331134,-87.65335
3,2,875,0.2790393,0.030523904,0.12741145,0.02536042,0.026109884,0.2422996,-80.816185
3,2,900,0.27464083,0.030822635,0.12622042,0.028720789,0.02588223,0.25242984,-78.50963
3,2,925,0.293638,0.031106025,0.12639534,0.030596903,0.025648946,0.2412188,-97.16497
3,2,950,0.288005,0.03138991,0.12584156,0.032609522,0.02546372,0.24574445,-88.73945
3,2,975,0.29325658,0.03167545,0.1273532,0.034887105,0.025316818,0.24368106,-96.35635
3,2,1000,0.27168253,0.031930193,0.13326146,0.038461342,0.025231736,0.25690922,-99.925026
3,3,0,0.5864429,0.14181705,0.080222316,0.122958675,0.09871044,0.11091488,11415.151
3,3,25,0.30674294,0.54889894,0.27387026,-0.31757528,0.20021304,0.3833951,252.07271
3,3,50,0.31637743,0.56395406,0.25241122,-0.0760129,0.1985537,0.3179878,161.22289
3,3,75,0.2897077,0.50213665,0.21321368,0.09861945,0.1750752,0.19718595,39.00175
3,3,100,0.25750136,0.4550993,0.21736853,0.43530703,0.1486185,0.122430176,-53.56797
3,3,125,0.2511706,0.4042244,0.23562588,0.63698006,0.12512222,0.086877316,-117.48635
3,3,150,0.2529203,0.38911316,0.2489302,0.70347595,0.10792896,0.074058875,-141.6254
3,3,175,0.26191375,0.3945586,0.2547951,0.7271788,0.09635003,0.073516294,-147.45851
3,3,200,0.25982854,0.39247018,0.25623158,0.721034,0.08797017,0.08026544,-160.44165
3,3,225,0.25328785,0.3943884,0.24524887,0.71205896,0.08040581,0.08916901,-160.05519
3,3,250,0.2611189,0.3807107,0.24540445,0.68097043,0.073437326,0.097607754,-166.73404
3,3,275,0.25798416,0.39167684,0.23432463,0.67291313,0.06658736,0.103181206,-179.1074
3,3,300,0.25632817,0.38828278,0.22875085,0.6914284,0.06069104,0.10990398,-168.28719
3,3,325,0.2560803,0.38589215,0.22579925,0.68734074,0.05559116,0.116171405,-186.13173
3,3,350,0.25813302,0.38589898,0.2242049,0.6804912,0.050937098,0.12026079,-186.75589
3,3,375,0.26398674,0.38785943,0.20905697,0.6397095,0.046898466,0.12409473,-198.87633
3,3,400,0.26066324,0.3733836,0.20511444,0.6198108,0.04355827,0.13009275,-202.14615
3,3,425,0.25066295,0.36893004,0.20228621,0.6129198,0.040518068,0.13210933,-204.41605
3,3,450,0.25025442,0.36216003,0.19383004,0.62714374,0.0380693,0.13832021,-190.59555
3,3,475,0.25218195,0.35513562,0.19111189,0.54870856,0.03576475,0.13631769,-205.3996
3,3,500,0.2615258,0.34980372,0.18968795,0.60071504,0.03394749,0.1407547,-207.78159
3,3,525,0.24927716,0.34754896,0.18400232,0.5310812,0.03253469,0.14644872,-199.43431
3,3,550,0.2497946,0.34172565,0.19137645,0.5195192,0.031463265,0.15232968,-201.06523
3,3,575,0.24800414,0.34300318,0.19244991,0.5631993,0.030329634,0.14423418,-208.9651
3,3,600,0.25069267,0.34734228,0.18387249,0.5410734,0.029455995,0.14719075,-204.32428
3,3,625,0.24879986,0.34766787,0.18596326,0.50232697,0.028960118,0.1611773,-181.38432
3,3,650,0.2487984,0.34606507,0.17534833,0.52575904,0.028397141,0.14879335,-210.66447
3,3,675,0.25003216,0.3428019,0.18201597,0.52442133,0.027901318,0.15091778,-211.25786
3,3,700,0.25236437,0.33356944,0.18597583,0.56446683,0.02740293,0.14760233,-214.88483
3,3,725,0.24458496,0.32871377,0.18309377,0.5437346,0.027107237,0.14943674,-214.4103
3,3,750,0.24516979,0.32948348,0.1876357,0.46993288,0.026852073,0.15111458,-209.48265
3,3,775,0.2478732,0.33067355,0.18694733,0.53727764,0.026644668,0.15185368,-197.12498
3,3,800,0.24717347,0.32221332,0.18598562,0.4943112,0.026441865,0.14959021,-209.55795
3,3,825,0.24752752,0.31273174,0.19542332,0.49973774,0.026328081,0.15076667,-216.24913
3,3,850,0.24825846,0.31752634,0.1808057,0.5330745,0.026357457,0.15615146,-209.82448
3,3,875,0.24628334,0.31516597,0.17910892,0.54724264,0.026520345,0.17100203,-158.932
3,3,900,0.24347407,0.32165745,0.17396668,0.56812185,0.026486214,0.15320483,-217.39728
3,3,925,0.24454029,0.31675953,0.18256555,0.5609128,0.026324946,0.1499021,-209.9729
3,3,950,0.24326143,0.31597874,0.1757958,0.5499204,0.026288139,0.15280823,-216.17894
3,3,975,0.24449606,0.3204856,0.17897606,0.5219267,0.026213124,0.15148789,-219.47981
3,3,1000,0.25287578,0.30987462,0.19273359,0.530139,0.02615808,0.15634815,-210.02798
3,4,0,0.7387023,0.109053254,0.11877712,-0.1138608,0.15392041,0.08342392,5608.4697
3,4,25,0.40035707,0.3897208,0.42182404,-0.27277136,0.3220517,0.24110425,287.4277
3,4,50,0.4004317,0.43294007,0.32630393,-0.07278565,0.28073895,0.15173087,137.15317
3,4,75,0.37628883,0.40185338,0.29122537,0.3710712,0.2094781,0.08231698,9.899471
3,4,100,0.3679129,0.40078714,0.31731388,0.671003,0.15498704,0.055590484,-68.718925
3,4,125,0.3642584,0.3995087,0.315316,0.7551189,0.12453109,0.051825006,-97.04423
3,4,150,0.3605882,0.40079376,0.3066791,0.76553535,0.109841175,0.06469972,-113.32532
3,4,175,0.3618686,0.40341094,0.3022702,0.7530986,0.09708917,0.085431024,-110.15325
3,4,200,0.3593207,0.40283108,0.2938709,0.77420634,0.083119325,0.10065964,-134.3867
3,4,225,0.3616784,0.41012383,0.28671542,0.76115733,0.07058551,0.1119869,-141.72794
3,4,250,0.35876217,0.4032248,0.29276225,0.7445904,0.060156763,0.12285272,-151.62708
3,4,275,0.36645162,0.40204033,0.2802867,0.7428601,0.051800895,0.13384108,-158.35265
3,4,300,0.36070725,0.4023847,0.27181935,0.7785286,0.04552459,0.15172923,-161.8925
3,4,325,0.36248568,0.3996885,0.2724372,0.7671879,0.0406354,0.15533869,-150.73177
3,4,350,0.35886616,0.40262404,0.266579,0.7890053,0.036391187,0.15169932,-168.8637
3,4,375,0.36011824,0.40167624,0.2644268,0.7740442,0.033043675,0.15359269,-171.73764
3,4,400,0.36160398,0.4072964,0.25000724,0.73288995,0.030479502,0.15978648,-173.07343
3,4,425,0.35603905,0.41340226,0.24543309,0.7226905,0.028660135,0.16001222,-174.65125
3,4,450,0.3477789,0.39768553,0.23879167,0.7422776,0.027288444,0.16200855,-171.40749
3,4,475,0.34949577,0.39057353,0.22142412,0.7544529,0.026474953,0.17378014,-166.24489
3,4,500,0.33480328,0.38445503,0.20766962,0.74728966,0.025918473,0.16533324,-185.03474
3,4,525,0.3278832,0.38285905,0.19984472,0.7075194,0.025423627,0.1674286,-179.72685
3,4,550,0.32424307,0.37114552,0.18441808,0.7426564,0.025029343,0.16647255,-187.0955
3,4,575,0.32692096,0.36093068,0.1855936,0.72271454,0.024772719,0.16860189,-182.57068
3,4,600,0.3219686,0.3607989,0.1850222,0.6661032,0.02469573,0.1644115,-188.56432
3,4,625,0.3191567,0.35526323,0.18030512,0.70379746,0.02465479,0.16945407,-186.99713
3,4,650,0.30713418,0.35524243,0.17305146,0.6278825,0.024596054,0.16725565,-182.05109
3,4,675,0.31792754,0.3448975,0.18484892,0.6333897,0.0245479,0.16986947,-152.72289
3,4,700,0.30058458,0.3408374,0.18693131,0.5981993,0.024619665,0.17411183,-158.79906
3,4,725,0.31014004,0.34465954,0.18287805,0.6558766,0.02463025,0.16820662,-183.02719
3,4,750,0.3074413,0.3418211,0.18418063,0.65166193,0.02457942,0.16804439,-190.32805
3,4,775,0.29936647,0.32819638,0.1898337,0.55992633,0.024487063,0.16688618,-191.77417
3,4,800,0.30197456,0.32384133,0.18858565,0.5721468,0.024555227,0.17590958,-183.73375
3,4,825,0.2979876,0.33315834,0.17993794,0.66117066,0.024636181,0.16610117,-190.87242
3,4,850,0.3051482,0.3314394,0.1786735,0.6890371,0.024703639,0.1728451,-175.55547
3,4,875,0.30155703,0.33931905,0.1818513,0.5833735,0.024669329,0.16995266,-191.81306
3,4,900,0.30036575,0.3259874,0.18672858,0.6498498,0.024652231,0.16571774,-189.92488
3,4,925,0.29977626,0.33744466,0.18421642,0.57007664,0.02461699,0.17118146,-181.48735
3,4,950,0.29252565,0.32749382,0.18567073,0.60752726,0.024547666,0.16682464,-191.32616
3,4,975,0.2952105,0.33294055,0.1810527,0.60441965,0.024573257,0.16875315,-177.21342
3,4,1000,0.29362908,0.3219826,0.18441065,0.6115191,0.024535919,0.16562623,-190.52518
3,5,0,0.6497425,0.16202924,0.11024995,-0.051830582,0.11392286,0.1207133,9322.491
3,5,25,0.32339114,0.5982033,0.34792295,-0.12659517,0.23123167,0.372894,294.50864
3,5,50,0.32638043,0.604712,0.28926256,0.3990584,0.22215754,0.25707018,152.1431
3,5,75,0.3132228,0.5334886,0.27004674,0.51176125,0.18901402,0.13959968,29.072363
3,5,100,0.33707944,0.46488297,0.2741119,0.6528721,0.15505964,0.0848729,-61.995846
3,5,125,0.37505114,0.43752855,0.27815607,0.7473662,0.12942936,0.065449886,-100.744675
3,5,150,0.39462984,0.4254519,0.2796563,0.7565925,0.11421896,0.06470374,-111.913666
3,5,175,0.42050686,0.41768727,0.2727695,0.7690224,0.10409279,0.073024735,-119.8601
3,5,200,0.48048738,0.42691144,0.26520672,0.77634794,0.09499966,0.08456513,-130.38982
3,5,225,0.47279307,0.41583923,0.26730487,0.7576864,0.08590854,0.0953115,-135.49626
3,5,250,0.49674848,0.42650968,0.25827911,0.772235,0.0773267,0.105944365,-138.77934
3,5,275,0.49659026,0.41201523,0.25173804,0.7523145,0.069461256,0.11500601,-147.83171
3,5,300,0.5112496,0.41355962,0.23725066,0.778573,0.06266218,0.12372286,-155.22418
3,5,325,0.47832996,0.40614215,0.23819372,0.7934047,0.056523502,0.12861711,-162.87384
3,5,350,0.5096436,0.41814628,0.21942551,0.78330535,0.05146534,0.13753127,-160.58463
3,5,375,0.45407698,0.40196735,0.20737262,0.7707658,0.046906997,0.14000519,-166.98741
3,5,400,0.4583031,0.40414858,0.2027832,0.7010405,0.042929795,0.14389801,-172.73213
3,5,425,0.42914554,0.38257685,0.19991548,0.76932955,0.03962373,0.14918026,-170.17122
3,5,450,0.4394084,0.39651996,0.18874991,0.75593114,0.037290603,0.16629016,-142.83244
3,5,475,0.44675866,0.3831028,0.19093442,0.6905625,0.034907013,0.15078789,-179.20236
3,5,500,0.39295545,0.38679928,0.18247953,0.76350725,0.03314355,0.16233858,-179.11157
3,5,525,0.43399927,0.38156375,0.17502706,0.7808071,0.03160003,0.16535264,-183.01387
3,5,550,0.3791638,0.37497014,0.1757523,0.70675635,0.03019131,0.15889196,-183.51434
3,5,575,0.40492034,0.36995372,0.18606609,0.6834755,0.029102203,0.16038404,-177.18913
3,5,600,0.3573122,0.37052545,0.17385408,0.6779907,0.028317418,0.16496255,-187.42238
3,5,625,0.3606847,0.3702012,0.17107908,0.7248732,0.027696567,0.16717255,-185.33255
3,5,650,0.36696327,0.35856625,0.17377312,0.67441213,0.027111761,0.16206421,-186.57404
3,5,675,0.3521417,0.34307948,0.18594456,0.671967,0.026687963,0.1651655,-185.42383
3,5,700,0.33456293,0.34883085,0.18105668,0.64590716,0.026374757,0.16670416,-172.97395
3,5,725,0.34339187,0.33896425,0.17408699,0.6648935,0.026198724,0.16498579,-190.07208
3,5,750,0.34271514,0.34816006,0.16602999,0.6944114,0.026030907,0.16649173,-189.60817
3,5,775,0.31241244,0.33466157,0.18279792,0.6785085,0.02591371,0.16704243,-187.52058
3,5,800,0.38538513,0.33473468,0.182045,0.65860677,0.025863877,0.1640344,-186.71526
3,5,825,0.3539736,0.3347485,0.1809961,0.6807441,0.026078526,0.1812887,-144.2504
3,5,850,0.33560175,0.3391087,0.17687263,0.6661259,0.026200699,0.17131506,-157.04007
3,5,875,0.32211453,0.3370686,0.17709923,0.6925381,0.026228802,0.1682727,-187.72456
3,5,900,0.3387598,0.33406913,0.17078339,0.679973,0.026095483,0.16428994,-188.32979
3,5,925,0.33499983,0.33795342,0.17411262,0.6825266,0.025951693,0.16631995,-178.73935
3,5,950,0.3613449,0.350256,0.1811438,0.7255713,0.02588734,0.16513184,-191.749
3,5,975,0.32795626,0.33924043,0.17419966,0.68445116,0.025799053,0.1666638,-191.67447
3,5,1000,0.3583264,0.33177492,0.16911963,0.6845653,0.025726095,0.16663675,-192.25526
3,6,0,0.7606818,0.13327022,0.059445746,0.018945854,0.14131644,0.0644457,6979.0586
3,6,25,0.41158816,0.49413428,0.19281773,0.08108592,0.27301168,0.1757222,195.32898
3,6,50,0.4195785,0.48866323,0.2091064,0.4701131,0.23442242,0.122504115,73.45579
3,6,75,0.43179744,0.42406976,0.2019129,0.57699585,0.17845792,0.07734645,-18.001854
3,6,100,0.43916094,0.39991805,0.21875226,0.5971922,0.1410116,0.06266094,-76.047585
3,6,125,0.4413789,0.39041057,0.24559937,0.6735463,0.11854219,0.063728,-100.90893
3,6,150,0.4240753,0.4019191,0.2644256,0.7229377,0.10447644,0.07599027,-107.29674
3,6,175,0.42637447,0.40482196,0.27333364,0.7197871,0.09147701,0.09062004,-124.73256
3,6,200,0.4310386,0.4095732,0.27375185,0.7540811,0.07918925,0.10485715,-133.14723
3,6,225,0.41852903,0.4059056,0.2688454,0.7470145,0.068287745,0.116956174,-143.06393
3,6,250,0.42321828,0.40499324,0.2634405,0.7426462,0.059512354,0.13242704,-147.58267
3,6,275,0.40728623,0.39974654,0.25712502,0.75757885,0.051919967,0.13718627,-154.30908
3,6,300,0.41770044,0.39113176,0.25089303,0.74084365,0.046010613,0.14752407,-159.75081
3,6,325,0.40757504,0.39997134,0.23938571,0.7220936,0.040832486,0.14836705,-158.67026
3,6,350,0.40234438,0.40011197,0.22583386,0.7155634,0.037251785,0.16000399,-149.34184
3,6,375,0.4114679,0.37712657,0.22259103,0.65527177,0.03415281,0.15776758,-170.51738
3,6,400,0.38254985,0.37526152,0.21699408,0.6666628,0.031676605,0.16281866,-170.4533
3,6,425,0.38872418,0.3691707,0.21019018,0.63536257,0.029705288,0.16151887,-169.35883
3,6,450,0.38058674,0.35856473,0.20177124,0.6591034,0.028336074,0.17130943,-174.08652
3,6,475,0.38025925,0.35737517,0.19503075,0.67238224,0.027328696,0.18073077,-120.24684
3,6,500,0.39054728,0.35530266,0.18930054,0.6345942,0.02666092,0.1710619,-131.13686
3,6,525,0.387428,0.35507134,0.18494979,0.62472206,0.026224272,0.16651434,-177.61041
3,6,550,0.38432422,0.34421825,0.18675023,0.57185924,0.02575328,0.16826142,-169.75339
3,6,575,0.35250056,0.3485583,0.18564409,0.54306525,0.025342505,0.16794522,-179.5625
3,6,600,0.3804487,0.3380351,0.18994096,0.5675564,0.025001207,0.16777873,-181.93814
3,6,625,0.376612,0.3416502,0.18781583,0.5569217,0.024845747,0.16947791,-172.83043
3,6,650,0.37880614,0.33559692,0.18232031,0.58633316,0.02478202,0.17084539,-172.76405
3,6,675,0.3668905,0.33423412,0.17920269,0.60115635,0.024893539,0.1697056,-183.09232
3,6,700,0.38099357,0.33371383,0.17909178,0.5481711,0.0248597,0.17020366,-181.6959
3,6,725,0.36261934,0.3280478,0.18007545,0.5411476,0.024898423,0.17556429,-121.39954
3,6,750,0.34429365,0.32311076,0.18227133,0.54191405,0.02490226,0.17044175,-181.25029
3,6,775,0.35993156,0.33427337,0.18154266,0.534456,0.024932375,0.17172296,-179.27805
3,6,800,0.3758348,0.33543685,0.18162696,0.5548898,0.025060965,0.17405573,-172.15318
3,6,825,0.35918266,0.327359,0.18127638,0.58270496,0.024968885,0.16747296,-184.98088
3,6,850,0.3901643,0.32714897,0.18238865,0.61550814,0.024909468,0.16542427,-181.84827
3,6,875,0.36978382,0.3289124,0.18014386,0.5913131,0.02485912,0.16964805,-184.40044
3,6,900,0.3448291,0.32731095,0.1771198,0.65390754,0.02508724,0.17976825,-172.96854
3,6,925,0.3650112,0.32739636,0.16973579,0.5888437,0.025068406,0.17222553,-162.66534
3,6,950,0.37303907,0.33499786,0.17276055,0.6337733,0.024878189,0.17107417,-181.59323
3,6,975,0.3628984,0.32794684,0.17490368,0.6614722,0.024876911,0.17141528,-176.41156
3,6,1000,0.34099612,0.330974,0.17840187,0.59995174,0.02485226,0.17290457,-163.08766
3,7,0,0.79576445,0.10665534,0.08444879,-0.09659169,0.07044053,0.10889397,21629.865
3,7,25,1.2361546,0.47926527,0.36124656,-0.43636614,0.14385454,0.4853018,708.45996
3,7,50,1.0679048,0.58268046,0.4863645,-0.31133738,0.15593168,0.6278108,630.19434
3,7,75,1.0399188,0.5371414,0.4832904,-0.3995581,0.15744072,0.63128936,596.0084
3,7,100,0.9824585,0.5312236,0.48582733,-0.33674935,0.15765324,0.6086182,557.902
3,7,125,0.52904373,0.5399552,0.5010284,-0.33376274,0.1567825,0.5672538,403.94693
3,7,150,0.50923747,0.52002734,0.503533,-0.20471984,0.15269567,0.47506,227.91884
3,7,175,0.41265252,0.4799295,0.45259202,0.02661313,0.14215516,0.33528087,122.21055
3,7,200,0.38305327,0.46077335,0.35913104,0.2927196,0.12905297,0.22283538,19.620625
3,7,225,0.35877872,0.48286632,0.280991,0.5444964,0.11548586,0.15231995,-54.563995
3,7,250,0.35747194,0.48515958,0.2505416,0.6562518,0.10384547,0.11814081,-86.9984
3,7,275,0.34875932,0.48144498,0.24185304,0.6892513,0.095115654,0.10568785,-106.26549
3,7,300,0.34273008,0.47442368,0.23905621,0.70395225,0.08843469,0.103839025,-110.90624
