outer,inner,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
3,4,1000,0.31111267,0.26879182,0.2312664,0.5362759,0.16902289,-1107.7882
3,5,0,0.69904333,0.11959972,0.101608634,-0.18260993,0.12728561,16226.386
3,5,25,0.4290913,0.4093791,0.29403472,0.40146232,0.24543859,-904.26526
3,5,50,0.3722482,0.46393472,0.33988115,0.5572404,0.23172517,-965.6365
3,5,75,0.35753635,0.43314734,0.34754005,0.6423436,0.20015216,-1032.5571
3,5,100,0.35636818,0.41264886,0.35004565,0.70149326,0.17847995,-1063.51
3,5,125,0.35599658,0.40219375,0.35270908,0.7317897,0.17159383,-1030.937
3,5,150,0.352128,0.39140671,0.35066617,0.74808323,0.17267309,-1070.8771
3,5,175,0.3472446,0.39425004,0.34888822,0.74933374,0.17182466,-1066.5493
3,5,200,0.34338382,0.3920442,0.34487724,0.7470184,0.17137742,-1071.3141
3,5,225,0.33499297,0.38003054,0.33459538,0.7500295,0.17175679,-1082.349
3,5,250,0.3216261,0.3672137,0.327958,0.738196,0.17200564,-1076.3193
3,5,275,0.3135775,0.35217854,0.31486166,0.7213622,0.1715838,-1089.8649
3,5,300,0.29869732,0.3358847,0.30144584,0.69562113,0.17020406,-1095.179
3,5,325,0.2849036,0.3185191,0.2944815,0.67295325,0.17016526,-1103.5028
3,5,350,0.2791467,0.30590463,0.27806073,0.6452427,0.16995738,-1102.6526
3,5,375,0.27103618,0.30093282,0.26884913,0.614717,0.16982502,-1118.2472
3,5,400,0.26732177,0.29613855,0.26565394,0.5941858,0.16920619,-1118.78
3,5,425,0.26438043,0.29690388,0.26522756,0.5788065,0.16931872,-1104.0398
3,5,450,0.26535583,0.29471838,0.2621544,0.57525694,0.16966043,-1116.0623
3,5,475,0.33335748,0.30036694,0.26374912,0.55533683,0.17055312,-1113.794
3,5,500,0.26789382,0.31481797,0.2612411,0.53513664,0.16964695,-1104.2526
3,5,525,0.2660924,0.30293116,0.2626168,0.55305564,0.16954695,-1117.6946
3,5,550,0.27039915,0.2968563,0.26190022,0.5637463,0.1692847,-1105.9955
3,5,575,0.26799688,0.29627427,0.259553,0.5583189,0.16886955,-1109.8387
3,5,600,0.27072445,0.2958002,0.26167038,0.5650598,0.16968659,-1100.3221
3,5,625,0.28489047,0.2939218,0.261391,0.5691494,0.1692857,-1108.2056
3,5,650,0.26352826,0.30040896,0.26085794,0.5670613,0.16948113,-1105.5299
3,5,675,0.26228076,0.29188585,0.25925702,0.574587,0.16918042,-1115.0673
3,5,700,0.26088113,0.29302526,0.25878587,0.5717312,0.16933109,-1101.0342
3,5,725,0.2708982,0.2995235,0.2602734,0.5717998,0.169857,-1114.3073
3,5,750,0.26318493,0.29893118,0.26404825,0.5725041,0.16962703,-1108.0658
3,5,775,0.2654323,0.29531118,0.26025218,0.5703108,0.16875778,-1108.9017
3,5,800,0.2663175,0.29390493,0.26058882,0.5714311,0.16976516,-1111.8147
3,5,825,0.2681759,0.29804477,0.26050246,0.57103264,0.1691326,-1106.7548
3,5,850,0.2633495,0.3006441,0.2618936,0.5793179,0.17014544,-1103.962
3,5,875,0.27242538,0.3080104,0.25959522,0.5539201,0.16931629,-1098.7148
3,5,900,0.27780956,0.30059245,0.2606711,0.565839,0.16948576,-1112.9954
3,5,925,0.26578623,0.29772723,0.2592963,0.56897414,0.16956575,-1118.7197
3,5,950,0.26308635,0.2981965,0.2606625,0.5608555,0.16900375,-1097.5535
3,5,975,0.26420975,0.29048723,0.25924525,0.56877756,0.16897818,-1112.4203
3,5,1000,0.26400012,0.29633713,0.26141506,0.56720954,0.16897336,-1106.4454
3,6,0,0.6423126,0.100902684,0.11281085,-0.15558963,0.14796698,11131.576
3,6,25,0.32431823,0.4001151,0.35068437,0.41557932,0.30398497,-698.6493
3,6,50,0.31210423,0.48452276,0.34158114,0.58435047,0.27942598,-744.7806
3,6,75,0.32683757,0.4624808,0.29897147,0.6785172,0.23472366,-896.02466
3,6,100,0.30277202,0.4126839,0.3184377,0.7406585,0.20177397,-847.0927
3,6,125,0.29164946,0.4015555,0.34345844,0.74563205,0.19255532,-919.6444
3,6,150,0.32418904,0.41168663,0.33303872,0.7363367,0.2004593,-980.1341
3,6,175,0.2839486,0.40274838,0.35372648,0.7595537,0.17763864,-1045.6594
3,6,200,0.27792072,0.38773996,0.33663562,0.79964453,0.16104305,-1096.5372
3,6,225,0.27104214,0.379205,0.31295502,0.8121948,0.15904114,-1114.0773
3,6,250,0.27368182,0.37611425,0.2983474,0.80071115,0.15514936,-1131.7847
3,6,275,0.26638126,0.36426276,0.2852194,0.78164184,0.1549996,-1135.6036
3,6,300,0.2691509,0.34752893,0.27338108,0.76055574,0.15467827,-1142.0367
3,6,325,0.2676783,0.33317322,0.26416963,0.7359736,0.1544693,-1151.9583
3,6,350,0.2646821,0.31972176,0.2562947,0.7162075,0.15433751,-1150.2954
3,6,375,0.26736122,0.31001994,0.25112042,0.7002476,0.15414186,-1155.9474
3,6,400,0.26109573,0.3039257,0.24905881,0.6904774,0.15399572,-1156.4099
3,6,425,0.27371955,0.29983154,0.2460039,0.681582,0.15415156,-1161.3054
3,6,450,0.27628103,0.30554613,0.24724248,0.669201,0.1536342,-1155.7869
3,6,475,0.2745144,0.3007185,0.24805683,0.67500365,0.1539711,-1156.272
3,6,500,0.2791671,0.30045184,0.24759571,0.67585826,0.15410946,-1158.069
3,6,525,0.2811568,0.30037928,0.24726193,0.6763104,0.15382515,-1153.9587
3,6,550,0.28276685,0.3009178,0.24762215,0.6774734,0.15369268,-1151.4016
3,6,575,0.27965534,0.3016957,0.24742474,0.6783587,0.1539335,-1150.9833
3,6,600,0.2821919,0.30059862,0.24845637,0.6790987,0.15439095,-1161.6937
3,6,625,0.28376123,0.29952225,0.24667853,0.68139946,0.15322867,-1156.1904
3,6,650,0.27950156,0.30254948,0.24772608,0.68190086,0.15406246,-1158.5663
3,6,675,0.27783924,0.30085704,0.24592364,0.68418336,0.15367039,-1157.143
3,6,700,0.27511168,0.29968014,0.24789236,0.68381476,0.15329412,-1151.4388
3,6,725,0.28350085,0.30216226,0.24839835,0.68303657,0.1541626,-1154.5968
3,6,750,0.27676463,0.30590376,0.24823058,0.6800722,0.1534201,-1168.4854
3,6,775,0.2774679,0.30140367,0.24768133,0.68101406,0.15355691,-1159.0402
3,6,800,0.26759368,0.3070082,0.25075054,0.6778586,0.15426293,-1161.7592
3,6,825,0.2753787,0.29876134,0.2471355,0.6950076,0.15354198,-1159.4996
3,6,850,0.2741617,0.30254912,0.24829485,0.6879122,0.15327029,-1162.9734
3,6,875,0.27041888,0.3051561,0.24656059,0.68678105,0.15397018,-1155.6437
3,6,900,0.27269697,0.30226395,0.24829215,0.6907345,0.15317354,-1161.4696
3,6,925,0.27736223,0.30710483,0.24935159,0.6929256,0.15423453,-1160.9315
3,6,950,0.2558038,0.2994028,0.24891375,0.7048223,0.1527719,-1152.8553
3,6,975,0.26628765,0.30126768,0.25099552,0.70050335,0.15355425,-1152.6884
3,6,1000,0.2567786,0.2903092,0.2470206,0.71413696,0.15305498,-1170.2181
3,7,0,0.684769,0.12806465,0.12100719,-0.032556675,0.16895896,8135.4556
3,7,25,0.85918665,0.46140134,0.37256953,0.4068827,0.30431458,-760.42255
3,7,50,0.543337,0.50377375,0.3668266,0.63997793,0.24120747,-935.60876
3,7,75,0.5730808,0.43085074,0.36396143,0.74817836,0.18122676,-1021.74854
3,7,100,0.63521117,0.38804722,0.35768607,0.76792175,0.16299358,-1078.6338
3,7,125,0.50425977,0.3963575,0.33124498,0.7206329,0.16220237,-1114.6298
3,7,150,0.49747822,0.36907247,0.29901594,0.70012385,0.15986705,-1119.0093
3,7,175,0.507114,0.33305538,0.27823648,0.65979004,0.15781412,-1117.2188
3,7,200,0.34207502,0.394704,0.26948267,0.5370741,0.16114159,-1095.0057
3,7,225,0.32334176,0.3890962,0.277667,0.4758454,0.15872414,-1144.2628
3,7,250,0.31686264,0.32357407,0.2642618,0.56244195,0.15583192,-1136.5277
3,7,275,0.31149825,0.31057543,0.25499672,0.53603595,0.15865447,-1140.4147
3,7,300,0.36070207,0.31442887,0.2634762,0.54798996,0.1581321,-1134.7374
3,7,325,0.30610263,0.3180479,0.25753948,0.54358536,0.15793402,-1145.99
3,7,350,0.34928587,0.31616306,0.25459793,0.5417025,0.15739693,-1128.3799
3,7,375,0.31256905,0.31526104,0.25135466,0.5567855,0.15734692,-1125.8466
3,7,400,0.30187812,0.30652076,0.25053573,0.5678411,0.15699098,-1140.6708
3,7,425,0.2890015,0.30681595,0.24824993,0.5621246,0.15696082,-1136.2479
3,7,450,0.3227724,0.31261262,0.25205746,0.5490806,0.15746038,-1127.2524
3,7,475,0.28627267,0.30660254,0.2524493,0.56845903,0.15680796,-1147.2759
3,7,500,0.28487593,0.30527014,0.24676152,0.5680087,0.15691364,-1138.9609
3,7,525,0.33061302,0.3102254,0.25111791,0.57179564,0.15726462,-1135.7943
3,7,550,0.28979802,0.33125687,0.25087938,0.5638486,0.1589072,-1153.0022
3,7,575,0.28204644,0.31192163,0.252607,0.54445374,0.15686391,-1133.094
3,7,600,0.2577121,0.31058758,0.24525055,0.5293515,0.1559989,-1150.3041
3,7,625,0.26113254,0.30872372,0.2433856,0.55433095,0.15700799,-1148.4739
3,7,650,0.26024336,0.31282076,0.24630399,0.54455894,0.15652503,-1143.0193
3,7,675,0.25120696,0.3127374,0.24372768,0.52601373,0.15537493,-1138.1576
3,7,700,0.28451464,0.31892803,0.2431925,0.53657895,0.15681276,-1155.3926
3,7,725,0.28930646,0.32067022,0.25827968,0.58450955,0.15772614,-1148.83
3,7,750,0.3104314,0.3238058,0.23876698,0.5679689,0.15812671,-1125.4944
3,7,775,0.27147055,0.39296764,0.2648421,0.5246889,0.1573185,-1145.7552
3,7,800,0.24723856,0.3079906,0.24773884,0.5623958,0.15666172,-1146.0144
3,7,825,0.2596727,0.3116905,0.25375706,0.5506188,0.15653522,-1150.8586
3,7,850,0.24537888,0.30974424,0.24196012,0.5626614,0.15622039,-1150.991
3,7,875,0.25258952,0.31608877,0.24763852,0.55112684,0.1556584,-1144.5499
3,7,900,0.27565533,0.31451058,0.2436778,0.5396288,0.15645449,-1139.9688
3,7,925,0.25035203,0.3158727,0.24581671,0.5361182,0.1559424,-1156.0328
3,7,950,0.264962,0.31590226,0.24338391,0.56005,0.15777369,-1138.2368
3,7,975,0.24448515,0.3097871,0.25055596,0.5599926,0.156698,-1131.2235
3,7,1000,0.25222078,0.31640097,0.25714707,0.56310475,0.15750253,-1143.61
3,8,0,0.49888656,0.11920469,0.084707856,-0.06711073,0.09358332,25788.455
3,8,25,0.7205242,0.39571762,0.25568792,0.09776561,0.2328038,-107.67785
3,8,50,0.39933237,0.47040194,0.27706674,0.2330172,0.2642099,-777.7334
3,8,75,0.37509674,0.46287784,0.24604696,0.32133383,0.25393057,-720.5372
3,8,100,0.37301132,0.44257662,0.22417603,0.4051954,0.2408112,-807.9021
3,8,125,0.37049478,0.41888362,0.21886548,0.4651516,0.23122458,-794.70264
3,8,150,0.3482789,0.39414957,0.22397348,0.5161685,0.22490992,-819.03467
3,8,175,0.35368514,0.3709445,0.23300818,0.5622234,0.22154678,-787.6778
3,8,200,0.34651464,0.3504487,0.23608615,0.5834717,0.22612049,-731.1931
3,8,225,0.35207224,0.3370401,0.22717118,0.58086187,0.23128219,-705.96564
3,8,250,0.35428217,0.32912758,0.22131655,0.58541805,0.22813861,-855.77356
3,8,275,0.35610083,0.3229151,0.217557,0.58719665,0.22625788,-810.0099
3,8,300,0.32500458,0.31744146,0.22028732,0.5495567,0.22708209,-848.7439
3,8,325,0.33696046,0.31323028,0.22366422,0.5237265,0.22128426,-832.6389
3,8,350,0.31470364,0.30378652,0.22703953,0.5125955,0.21690868,-894.89355
3,8,375,0.3166943,0.2936417,0.21961541,0.5083808,0.21722704,-858.1594
3,8,400,0.30455413,0.2825833,0.211641,0.4887251,0.2142732,-913.99854
3,8,425,0.30553487,0.26744446,0.20563768,0.4748674,0.2125317,-899.08966
3,8,450,0.30318204,0.2587464,0.2068115,0.4343314,0.2073328,-922.9786
3,8,475,0.2855029,0.25704318,0.2100525,0.36699668,0.20448734,-941.24927
3,8,500,0.2873744,0.24954462,0.19838224,0.34311783,0.20054398,-937.8851
3,8,525,0.27807653,0.24798976,0.2020556,0.32572815,0.20115717,-961.5048
3,8,550,0.27135804,0.25050122,0.2112093,0.3127308,0.195409,-981.5444
3,8,575,0.27158892,0.2529989,0.20373385,0.3244033,0.1917307,-979.82007
3,8,600,0.27968934,0.26525983,0.22746065,0.34873283,0.19315997,-808.83417
3,8,625,0.26657623,0.2754191,0.3043153,0.29747117,0.1930433,-941.03735
3,8,650,0.2612468,0.2682141,0.20940877,0.35255763,0.1843577,-967.3973
3,8,675,0.2953453,0.26658887,0.21720707,0.3425889,0.18860629,-993.4752
3,8,700,0.26879126,0.2763121,0.24054563,0.3396364,0.18756318,-984.5574
3,8,725,0.28412122,0.2843875,0.2240678,0.3495808,0.18532383,-959.24316
3,8,750,0.29605877,0.28990507,0.2216379,0.3377969,0.19080126,-1005.07526
3,8,775,0.28905383,0.28013736,0.22799502,0.35288772,0.18658783,-994.9015
3,8,800,0.2724833,0.27682084,0.21791877,0.32592514,0.18859829,-1003.21545
3,8,825,0.2957095,0.27360216,0.22084466,0.3489916,0.1851391,-996.74115
3,8,850,0.28519017,0.28233245,0.23522297,0.27215624,0.19176257,-962.4686
3,8,875,0.27456102,0.2777294,0.22225834,0.31201681,0.18596266,-1011.47174
3,8,900,0.30285773,0.2921479,0.24217123,0.32869282,0.18612577,-975.89795
3,8,925,0.29471996,0.28588367,0.23629935,0.37151787,0.18348281,-1012.6408
3,8,950,0.2728085,0.28221884,0.2575276,0.29007798,0.18315959,-978.02045
3,8,975,0.27083176,0.27870202,0.2273336,0.36781746,0.17753664,-1017.7174
3,8,1000,0.2788883,0.3101421,0.24276915,0.25750625,0.1874848,-1052.0768
3,9,0,0.48856348,0.105882704,0.11833167,-0.25757965,0.13686499,14168.436
3,9,25,0.41263136,0.3914882,0.36375025,0.32097536,0.27988535,-790.9362
3,9,50,0.2380109,0.46806931,0.36410144,0.47951218,0.26031494,-897.5644
3,9,75,0.21216583,0.44095108,0.32326367,0.5789149,0.2159361,-1027.2208
3,9,100,0.23801966,0.4018056,0.30035633,0.6631659,0.18478084,-1080.8417
3,9,125,0.16450739,0.370836,0.2727794,0.69234115,0.17175639,-1121.6793
3,9,150,0.17951627,0.3460245,0.25617328,0.6809499,0.16817246,-1133.2899
3,9,175,0.14488482,0.33102018,0.24843164,0.65569556,0.16837586,-1133.4467
3,9,200,0.21677823,0.32097137,0.24666753,0.63166595,0.16816641,-1130.7245
3,9,225,0.19142698,0.31797,0.24473932,0.61522055,0.16839339,-1133.8616
3,9,250,0.18846273,0.30985364,0.24412233,0.6183859,0.16852584,-1130.6936
3,9,275,0.14182132,0.30925307,0.24188337,0.62332547,0.16841868,-1135.9303
3,9,300,0.20398173,0.30815363,0.24582948,0.623097,0.1683524,-1138.8312
3,9,325,0.1905263,0.30454373,0.24311388,0.6235385,0.16811301,-1133.3512
3,9,350,0.1887465,0.30390614,0.246368,0.61941385,0.16840346,-1138.7451
3,9,375,0.15912142,0.3098588,0.24573047,0.61301136,0.16802423,-1135.9025
3,9,400,0.19838364,0.30349904,0.24171422,0.62146723,0.1681898,-1135.1418
3,9,425,0.19221997,0.30450046,0.24330465,0.62229455,0.16848284,-1128.9048
3,9,450,0.18070963,0.30603886,0.24165525,0.62476313,0.1685757,-1125.729
3,9,475,0.1677109,0.30541754,0.2439699,0.61921453,0.16819674,-1132.6647
3,9,500,0.1399892,0.30632806,0.24149768,0.61978364,0.16881639,-1138.1353
3,9,525,0.14692056,0.31363702,0.24417172,0.6160017,0.16866091,-1125.6819
3,9,550,0.16066338,0.3116548,0.2559363,0.6286563,0.16839893,-1147.0354
3,9,575,0.19288354,0.3063021,0.24279328,0.6208031,0.16835874,-1145.5798
3,9,600,0.19423828,0.30526048,0.24284546,0.6290536,0.16890156,-1130.1603
3,9,625,0.24429181,0.36426675,0.24746524,0.5570801,0.17285152,-1126.0723
3,9,650,0.14183353,0.3450034,0.24712983,0.5555175,0.16723791,-1138.8296
3,9,675,0.14311022,0.3135053,0.24152988,0.58440524,0.16775393,-1135.4631
3,9,700,0.16593163,0.3079058,0.24385267,0.59252787,0.16772762,-1139.619
3,9,725,0.19017757,0.3033057,0.2435596,0.5980489,0.1675146,-1140.3333
3,9,750,0.16374336,0.30543327,0.24315071,0.60170627,0.16871418,-1127.4701
3,9,775,0.1676789,0.30788004,0.2440618,0.6079447,0.16824329,-1128.4742
3,9,800,0.15291603,0.30406746,0.23978975,0.61585,0.16807814,-1133.572
3,9,825,0.20780814,0.30828652,0.24251392,0.62041306,0.16852625,-1135.2902
3,9,850,0.13963614,0.30559775,0.24707004,0.62146324,0.16843721,-1130.1624
3,9,875,0.17512313,0.31974348,0.25072855,0.60283136,0.16893117,-1128.3291
3,9,900,0.21356228,0.30722907,0.2440323,0.60594606,0.16783467,-1131.9905
3,9,925,0.17528445,0.3065418,0.24677512,0.6123934,0.16838543,-1132.724
3,9,950,0.16559803,0.3022849,0.24525857,0.60560626,0.16805094,-1142.3317
3,9,975,0.17117603,0.3037098,0.24131012,0.62231004,0.16858286,-1124.1791
3,9,1000,0.19936092,0.31037205,0.24734162,0.6078292,0.16810031,-1124.6211
3,10,0,0.67861044,0.13034706,0.08666144,-0.120448716,0.13183405,16095.807
3,10,25,0.71308035,0.4733252,0.29255006,0.346986,0.28802386,-800.2513
3,10,50,0.43901208,0.52145886,0.31441745,0.5300328,0.27708578,-915.19086
3,10,75,0.37614474,0.4545857,0.3049832,0.63429,0.23780876,-929.6214
3,10,100,0.41168687,0.40668887,0.3463112,0.7056576,0.2119431,-1029.8479
3,10,125,0.4215746,0.38327354,0.34275454,0.7402463,0.20192966,-1037.7119
3,10,150,0.34680903,0.36660835,0.3319961,0.7555073,0.19681062,-992.47076
3,10,175,0.4137758,0.36557552,0.33666378,0.7474922,0.1985489,-1040.1852
3,10,200,0.3854259,0.35821062,0.3113219,0.74405503,0.1975352,-823.62964
3,10,225,0.2861359,0.35342446,0.3146368,0.7361801,0.20631303,-962.0643
3,10,250,0.37103608,0.39235353,0.4083241,0.70553017,0.2059057,-945.9821
3,10,275,0.50471574,0.41070342,0.37387294,0.67890054,0.19996087,-940.2856
3,10,300,0.35039335,0.39724877,0.32438013,0.65084803,0.20350105,-1029.6919
3,10,325,0.28856027,0.33106092,0.2953715,0.6757546,0.19499809,-1044.1958
3,10,350,0.23391059,0.3031467,0.29816526,0.6547548,0.19500446,-1040.1206
3,10,375,0.22091135,0.29121485,0.27628237,0.65580964,0.19332406,-1083.4033
3,10,400,0.24445863,0.28325894,0.26849458,0.62681997,0.19435805,-1064.6274
3,10,425,0.22025892,0.27484962,0.25790393,0.61298704,0.19690736,-1052.7251
3,10,450,0.15807244,0.28031552,0.25881255,0.58289367,0.19333556,-1077.378
3,10,475,0.15890257,0.26609373,0.24691872,0.6003442,0.19140962,-1056.9827
3,10,500,0.16471876,0.26981342,0.2512966,0.59031844,0.19213212,-1110.603
3,10,525,0.20245214,0.28296173,0.2618645,0.5834767,0.19275638,-1066.11
3,10,550,0.2024179,0.2914355,0.25340322,0.59130263,0.19155039,-1088.9224
3,10,575,0.19130877,0.27254507,0.25321,0.5994696,0.1911167,-1068.602
3,10,600,0.19795293,0.27161688,0.26149547,0.60717285,0.190653,-1072.3922
3,10,625,0.1760548,0.2779414,0.26594362,0.60759985,0.19236454,-1038.2013
3,10,650,0.198819,0.27646095,0.2701877,0.57969594,0.19129138,-1078.3419
3,10,675,0.12662622,0.2787711,0.25448897,0.59053653,0.1912076,-1073.2216
3,10,700,0.18321657,0.27976307,0.24548858,0.589194,0.19229521,-1042.7417
3,10,725,0.23623236,0.2755113,0.254681,0.5868794,0.19049989,-1085.1488
3,10,750,0.18480672,0.29046148,0.2583944,0.5706827,0.19240251,-1060.0691
3,10,775,0.18575479,0.26919156,0.25374708,0.5910479,0.19074747,-1073.0477
3,10,800,0.16877444,0.27821672,0.24707583,0.58757734,0.19207723,-1063.6583
3,10,825,0.362959,0.441512,0.25076807,0.44254473,0.21055646,-1033.416
3,10,850,0.19664133,0.31347942,0.28359574,0.529449,0.18909551,-1107.2502
3,10,875,0.16265628,0.2692297,0.2385082,0.58204204,0.18905427,-1070.673
3,10,900,0.17510912,0.2743369,0.2623988,0.59868985,0.19003314,-1058.5615
3,10,925,0.27442095,0.30712324,0.23519376,0.5586179,0.20659949,-1043.487
3,10,950,0.24401759,0.29617092,0.24170926,0.50558925,0.19617184,-1022.5321
3,10,975,0.15917335,0.33085877,0.2122562,0.24122176,0.22905162,-1004.4458
3,10,1000,0.24619636,0.31449893,0.2164755,0.24828614,0.20750205,-968.3357
4,1,0,0.6631,0.110697836,0.113886476,-0.11488893,0.13707538,11770.356
4,1,25,0.4057922,0.40219104,0.31026867,0.44275072,0.25571597,-867.4733
4,1,50,0.36446416,0.48028097,0.33120653,0.5723406,0.22505403,-969.91565
4,1,75,0.35993084,0.47028887,0.31576613,0.6546813,0.17898414,-1054.6987
4,1,100,0.34817624,0.45813859,0.3171175,0.70421237,0.15874246,-1068.4739
4,1,125,0.3398382,0.445915,0.32954332,0.7278205,0.15704243,-1081.2347
4,1,150,0.3312598,0.43079293,0.32941976,0.73872006,0.1590567,-1054.444
4,1,175,0.32485843,0.42230865,0.32841066,0.74018645,0.1584336,-1081.3152
4,1,200,0.32035604,0.4130108,0.32732317,0.7380829,0.15772797,-1084.599
4,1,225,0.3144339,0.40259224,0.32299945,0.73413587,0.1577683,-1092.2417
4,1,250,0.31119803,0.3907593,0.31558487,0.72730076,0.15781412,-1090.5114
4,1,275,0.30190033,0.37892085,0.30974093,0.714254,0.15740742,-1097.503
4,1,300,0.29915878,0.36645696,0.2971682,0.69901705,0.15702644,-1096.2944
4,1,325,0.2994855,0.35365415,0.28835306,0.6773314,0.15729874,-1101.608
4,1,350,0.27981055,0.3428186,0.27671173,0.65151286,0.1569384,-1114.3397
4,1,375,0.28779364,0.32777986,0.261955,0.626182,0.15669891,-1122.2504
4,1,400,0.2856742,0.3160302,0.2533017,0.6001233,0.15626363,-1122.9384
4,1,425,0.29675072,0.3268922,0.2502242,0.5500758,0.15662095,-1121.8157
4,1,450,0.2867282,0.3144339,0.24394776,0.5443603,0.15573654,-1129.4705
4,1,475,0.28526482,0.301789,0.24149993,0.54953533,0.15659353,-1126.2083
4,1,500,0.28108013,0.30136347,0.24343953,0.5483806,0.15594025,-1137.7004
4,1,525,0.2849205,0.30180213,0.24177349,0.553428,0.15620673,-1135.6935
4,1,550,0.28337258,0.30182117,0.24358146,0.55625445,0.15548187,-1130.7683
4,1,575,0.28361866,0.30168197,0.24129878,0.55928427,0.15550473,-1132.8198
4,1,600,0.27524775,0.30261746,0.24270837,0.56042975,0.15577571,-1135.2094
4,1,625,0.28647882,0.3035455,0.24395402,0.55930924,0.15596065,-1131.4331
4,1,650,0.287454,0.3022726,0.24279487,0.56176716,0.15541452,-1131.8816
4,1,675,0.27783906,0.3032203,0.24344587,0.5609029,0.15559962,-1133.1271
4,1,700,0.28283656,0.3031893,0.24325325,0.56193435,0.15566553,-1131.0042
4,1,725,0.29007986,0.30383244,0.24446985,0.55945176,0.15552524,-1127.3878
4,1,750,0.28970054,0.30339333,0.24306452,0.56341046,0.15607528,-1126.8285
4,1,775,0.28870365,0.3049962,0.24221708,0.56205887,0.15656702,-1132.0248
4,1,800,0.2869973,0.3042774,0.2424359,0.5618198,0.15591383,-1136.8267
4,1,825,0.28728414,0.30380535,0.2431063,0.56325895,0.15547667,-1133.0111
4,1,850,0.28617766,0.30387378,0.24240045,0.56444854,0.15570451,-1123.7186
4,1,875,0.27735516,0.30507168,0.24289988,0.56014186,0.15606977,-1131.5883
4,1,900,0.29291323,0.31150308,0.24199362,0.5495644,0.15579581,-1130.0067
4,1,925,0.2807079,0.30729508,0.2425115,0.5574996,0.15591025,-1129.7476
4,1,950,0.28010142,0.3033347,0.24398027,0.55893147,0.15531604,-1138.8115
4,1,975,0.28174326,0.33189946,0.23823102,0.53328,0.15760192,-1106.8545
4,1,1000,0.27054358,0.3514528,0.25091213,0.53357464,0.15631257,-1105.3008
4,2,0,0.71221334,0.10336505,0.12863451,-0.20986542,0.12582989,16976.346
4,2,25,0.39846736,0.4151995,0.3656298,0.41778126,0.25238678,-883.41797
4,2,50,0.30653775,0.50892603,0.38347405,0.5671529,0.23873027,-958.5927
4,2,75,0.30738688,0.49148414,0.34138423,0.65894777,0.20309947,-967.2253
4,2,100,0.30114216,0.45985237,0.3310371,0.72276294,0.17861897,-1070.7863
4,2,125,0.29828826,0.43347374,0.3372882,0.75342596,0.1682178,-1082.7307
4,2,150,0.2942458,0.4200691,0.34111646,0.76101935,0.16498306,-1085.1628
4,2,175,0.2945944,0.40938005,0.3377391,0.7646763,0.16506343,-1049.1729
4,2,200,0.2980337,0.40430987,0.33388954,0.7636069,0.16476966,-1083.451
4,2,225,0.30025172,0.4006446,0.33366594,0.7627662,0.1649218,-1081.8661
4,2,250,0.29791436,0.3999211,0.33294746,0.75506073,0.16407628,-1090.6084
4,2,275,0.29902366,0.39567372,0.33118084,0.7565094,0.1647824,-1067.0288
4,2,300,0.29243967,0.39400294,0.32813078,0.75342333,0.16449818,-1086.4977
4,2,325,0.29951236,0.38953573,0.32004693,0.7579721,0.16429074,-1091.8392
4,2,350,0.29478708,0.39867562,0.32349253,0.74510634,0.16379783,-1100.8733
4,2,375,0.2941615,0.3971413,0.3197015,0.73799616,0.16308007,-1094.398
4,2,400,0.2876874,0.38615415,0.30808628,0.73482037,0.16363963,-1034.6304
4,2,425,0.29582587,0.37574115,0.30246508,0.73333097,0.16385268,-1093.6934
4,2,450,0.2871459,0.3693842,0.2934635,0.7248223,0.16449018,-1097.4365
4,2,475,0.27556428,0.3592449,0.28368065,0.7027123,0.16407973,-1105.0333
4,2,500,0.28084087,0.34628433,0.2730882,0.6800258,0.16285096,-1085.109
4,2,525,0.27630684,0.33365953,0.26378512,0.6579748,0.1627754,-1124.3475
4,2,550,0.26424918,0.32033953,0.2578529,0.6378623,0.1621153,-1132.7074
4,2,575,0.26916766,0.314649,0.25355467,0.59703183,0.16069584,-1135.09
4,2,600,0.2547678,0.30784816,0.25769806,0.57653284,0.16143031,-1122.5803
4,2,625,0.2682621,0.30396175,0.2496113,0.57631224,0.16107705,-1135.7831
4,2,650,0.26538107,0.29875946,0.24596679,0.5774851,0.16099374,-1137.6495
4,2,675,0.25050494,0.3009989,0.2433185,0.5751947,0.16157,-1142.4906
4,2,700,0.2594141,0.30505964,0.24262074,0.5680882,0.16156745,-1122.9554
4,2,725,0.27004197,0.29984117,0.24360369,0.5770576,0.16136022,-1125.3734
4,2,750,0.25332683,0.31246558,0.2755902,0.5534366,0.16192958,-1114.0205
4,2,775,0.25827822,0.30608863,0.23975918,0.5801426,0.16097577,-1143.8964
4,2,800,0.25805226,0.29701817,0.24455778,0.57882094,0.16117425,-1132.7025
4,2,825,0.26250297,0.30532742,0.24293204,0.56064343,0.16139197,-1138.2172
4,2,850,0.2597144,0.30032897,0.24405096,0.5649164,0.16106142,-1139.4238
4,2,875,0.25736475,0.29825357,0.24923444,0.55853945,0.1616278,-1133.4999
4,2,900,0.2464165,0.30188957,0.24275942,0.5737551,0.16132644,-1130.2306
4,2,925,0.25504288,0.3060912,0.24397653,0.5617896,0.1611776,-1130.7063
4,2,950,0.27232814,0.305404,0.24688585,0.5607711,0.16111104,-1122.4623
4,2,975,0.26307112,0.30529588,0.23946714,0.5613373,0.16096045,-1138.49
