fold,replicate,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
1,3,25,0.110889934,0.21874441,0.31094664,-0.08367439,0.1974761,-65.88811
1,3,50,0.119415395,0.22376764,0.2900088,-0.011397622,0.07898724,-189.4273
1,3,75,0.1201041,0.2098199,0.30910814,0.28126675,0.05556342,-238.76938
1,3,100,0.085080005,0.1975537,0.28679827,0.3440708,0.045197062,-254.83865
1,3,125,0.07762639,0.19269484,0.21256939,0.30002004,0.043887816,-253.44296
1,3,150,0.07939747,0.18851458,0.18815751,0.39248088,0.035320323,-279.1539
1,3,175,0.07508912,0.1860853,0.16266061,0.41959158,0.03921632,-283.00952
1,3,200,0.07323085,0.18774341,0.15711476,0.43137148,0.032457143,-276.46033
1,3,225,0.07141908,0.18729039,0.17079523,0.42118767,0.032815978,-273.53625
1,3,250,0.076834366,0.18850717,0.15868916,0.2563359,0.03187904,-297.00662
1,3,275,0.07301984,0.17934468,0.14516366,0.34505138,0.035009235,-295.5905
1,3,300,0.07177652,0.17417422,0.14961618,0.4218974,0.03370686,-250.33577
1,3,325,0.07026794,0.17265373,0.15808111,0.368248,0.03403967,-293.9021
1,3,350,0.07450019,0.16968398,0.15265915,0.407221,0.030353688,-301.08615
1,3,375,0.072271094,0.17531823,0.16034049,0.37675965,0.029018946,-292.74088
1,3,400,0.080172695,0.1768049,0.14111005,0.2863994,0.033363447,-299.03815
1,3,425,0.076461785,0.17199752,0.14045061,0.34885255,0.03119708,-309.51358
1,3,450,0.083680354,0.17127116,0.13380219,0.30150273,0.03303791,-279.98978
1,3,475,0.07943979,0.17465374,0.13680698,0.16825336,0.029147591,-303.61353
1,3,500,0.07561905,0.17385979,0.15636681,0.28239888,0.030082233,-295.7948
1,3,525,0.07886882,0.16536376,0.13582493,0.24541585,0.030878117,-299.16827
1,3,550,0.081598654,0.17071363,0.15385592,0.2197784,0.030884821,-291.47577
1,3,575,0.08764808,0.17994572,0.14683148,0.30941513,0.02907117,-290.82703
1,3,600,0.09132371,0.16721642,0.13097273,0.412439,0.032434985,-296.5233
1,3,625,0.093490764,0.17305657,0.13855095,0.36251315,0.03098757,-293.0379
1,3,650,0.07900811,0.17348763,0.13352048,0.3047061,0.03113734,-298.89777
1,3,675,0.07917142,0.1704733,0.1443253,0.32326436,0.028885884,-303.1603
1,3,700,0.08191481,0.17404932,0.14300598,0.2708593,0.029375546,-299.20377
1,3,725,0.086559705,0.17235528,0.1309037,0.43588498,0.031823847,-308.24725
1,3,750,0.09395176,0.16498277,0.123295315,0.37186986,0.035242993,-292.3504
1,3,775,0.09117066,0.15708828,0.13692664,0.42306116,0.031063383,-299.85706
1,3,800,0.082434066,0.16685964,0.14229828,0.201328,0.028127471,-293.72525
1,3,825,0.0728949,0.17723933,0.12247184,0.3299486,0.031775575,-291.773
1,3,850,0.08131392,0.17649908,0.123735495,0.41589403,0.029827133,-305.92178
1,3,875,0.09338156,0.18293037,0.12923725,0.21725309,0.029473241,-296.56052
1,3,900,0.088747434,0.17379206,0.13608165,0.39501235,0.028432366,-307.86646
1,3,925,0.08148521,0.17204358,0.12753718,0.3632489,0.029241605,-302.9611
1,3,950,0.0927298,0.17727149,0.13857524,0.19941716,0.02800217,-307.26712
1,3,975,0.08730767,0.16965239,0.1356936,0.3241317,0.031911142,-283.45496
1,3,1000,0.09331228,0.16229755,0.1256497,0.33654678,0.031774305,-293.47177
1,3,1025,0.090777606,0.16274187,0.15421972,0.33566085,0.032784253,-284.6007
1,3,1050,0.08119029,0.17292543,0.13532643,0.29013613,0.030862398,-302.316
1,3,1075,0.08867959,0.16460182,0.124338254,0.40651998,0.031387717,-298.27115
1,3,1100,0.088062376,0.16774677,0.14266971,0.40868407,0.029423237,-305.7104
1,3,1125,0.093750834,0.16231346,0.12989596,0.42696926,0.030934868,-295.79282
1,3,1150,0.09600457,0.1518205,0.13797665,0.49769035,0.033853114,-275.83044
1,3,1175,0.08093267,0.16807623,0.1470012,0.33516544,0.0323999,-286.88083
1,3,1200,0.09179764,0.16812702,0.13779709,0.35851726,0.028936494,-294.05115
1,3,1225,0.092972554,0.17279877,0.13202503,0.36603627,0.031033566,-301.82443
1,3,1250,0.085150875,0.17947182,0.13166718,0.33805823,0.029878853,-303.61328
1,3,1275,0.07700892,0.17100002,0.13690938,0.27251765,0.0319631,-299.26724
1,3,1300,0.08846936,0.17290707,0.12449489,0.38604403,0.029547201,-299.56287
1,3,1325,0.09018882,0.1672852,0.11734647,0.43239224,0.031482905,-299.39767
1,3,1350,0.07871898,0.17184614,0.15197267,0.2683914,0.02969707,-308.91595
1,3,1375,0.076899044,0.17725751,0.14687698,0.23522171,0.027381472,-301.6998
1,3,1400,0.07828898,0.17205252,0.1569755,0.34468305,0.030751545,-307.14343
1,3,1425,0.078683324,0.17093632,0.12921578,0.49721187,0.030024854,-306.87378
1,3,1450,0.08440313,0.1620781,0.13015053,0.36039665,0.034379166,-293.10522
1,3,1475,0.08569998,0.17194672,0.13808298,0.31067604,0.033313293,-299.2214
1,3,1500,0.07753694,0.17128824,0.13747807,0.22833769,0.03289823,-300.9023
1,3,1525,0.08846676,0.17208785,0.13586438,0.2784248,0.034927964,-301.71652
1,3,1550,0.07998148,0.17000626,0.14741874,0.28559113,0.0321948,-299.50754
1,3,1575,0.085075215,0.16526392,0.12320215,0.39159223,0.030256772,-308.29306
1,3,1600,0.08885995,0.16220106,0.12399248,0.46829912,0.030769,-256.8132
1,3,1625,0.093580194,0.15877907,0.12037494,0.310785,0.032645807,-302.8185
1,3,1650,0.09234618,0.17878965,0.11878241,0.2976656,0.02861565,-306.62015
1,3,1675,0.08174049,0.18441838,0.12723954,0.35502362,0.02951954,-296.44272
1,3,1700,0.09442038,0.17532943,0.14087099,0.28786942,0.031305112,-305.52902
1,3,1725,0.08714086,0.16235967,0.13590819,0.31339553,0.030466784,-295.12567
1,3,1750,0.090044536,0.17286144,0.1316794,0.37275577,0.029924322,-298.60962
1,3,1775,0.0982884,0.18667595,0.11321692,0.35723323,0.030937988,-293.14926
1,3,1800,0.0880249,0.14921343,0.13357744,0.3836706,0.030933134,-300.48624
1,3,1825,0.08757658,0.16127257,0.14310414,0.36346057,0.030329172,-296.49106
1,3,1850,0.0851453,0.16909969,0.12775867,0.3272906,0.035955437,-301.41846
1,3,1875,0.082293235,0.16553035,0.13390186,0.37560803,0.034915764,-286.21198
1,3,1900,0.08304546,0.16789575,0.12867172,0.3655688,0.03214262,-291.7529
1,3,1925,0.083632275,0.16368508,0.13625194,0.24199748,0.037694205,-261.44067
1,3,1950,0.08520696,0.17424102,0.1255676,0.37998292,0.03150485,-287.7889
1,3,1975,0.09025203,0.16622101,0.118379965,0.39495125,0.031123128,-300.9305
1,3,2000,0.09692458,0.16392745,0.12991229,0.39140528,0.030377857,-296.83902
1,4,0,0.31947497,0.10387018,0.12105472,-0.026217077,0.16311277,774.13153
1,4,25,0.11193304,0.27969557,0.294015,-0.022818943,0.17492469,-70.0255
1,4,50,0.104113005,0.24705096,0.256472,0.21041787,0.0677926,-175.86101
1,4,75,0.10067583,0.2613899,0.2530763,0.60826784,0.0503731,-232.96027
1,4,100,0.07644527,0.2489051,0.22407657,0.6960543,0.05098468,-257.31546
1,4,125,0.06563492,0.21410713,0.16182463,0.56434274,0.040922318,-232.8044
1,4,150,0.066549756,0.1805642,0.13181776,0.487274,0.03446002,-300.0925
1,4,175,0.06298065,0.18337654,0.1283611,0.528795,0.03153119,-283.62097
1,4,200,0.0639881,0.18267906,0.121165395,0.51920074,0.032318536,-291.44516
1,4,225,0.06415185,0.18952385,0.11643055,0.49750423,0.03276072,-300.39172
1,4,250,0.062030375,0.18704759,0.12157105,0.35832784,0.030110804,-299.82083
1,4,275,0.062405568,0.18380654,0.12840755,0.43567887,0.03408322,-284.92764
1,4,300,0.0651114,0.1965473,0.12968855,0.32698172,0.031475395,-297.6552
1,4,325,0.061773863,0.18760182,0.12207594,0.4045624,0.030295286,-292.48788
1,4,350,0.062022354,0.19561371,0.12429161,0.34319723,0.028950043,-304.32053
1,4,375,0.06272785,0.19055034,0.12090071,0.37914947,0.031745203,-301.95227
1,4,400,0.061471455,0.20171835,0.11806867,0.4728756,0.03144386,-286.5897
1,4,425,0.06280477,0.1721576,0.107229926,0.46614787,0.035463464,-282.70544
1,4,450,0.060616318,0.19020268,0.12093578,0.45138028,0.03116311,-296.68735
1,4,475,0.06118413,0.19519238,0.12336592,0.21945018,0.029168202,-291.09634
1,4,500,0.05857629,0.18221788,0.12251276,0.34295544,0.030702645,-308.1555
1,4,525,0.059557945,0.18268423,0.12445183,0.3983367,0.030725766,-281.84125
1,4,550,0.058850896,0.18213134,0.12052057,0.35464963,0.03094735,-284.41464
1,4,575,0.058809448,0.17491569,0.11923961,0.53767854,0.029773675,-300.37793
1,4,600,0.05897978,0.17608222,0.11679369,0.43432996,0.0306675,-281.47913
1,4,625,0.0598689,0.18167359,0.11450008,0.3225933,0.03221627,-295.34613
1,4,650,0.06108983,0.1708503,0.11805861,0.38996983,0.03425626,-301.44586
1,4,675,0.067105584,0.16164646,0.11208537,0.38017792,0.04001024,-282.3236
1,4,700,0.059194077,0.18735455,0.12524801,0.43762457,0.031368423,-304.72717
1,4,725,0.058893733,0.18281291,0.119530335,0.35240817,0.03464059,-289.3168
1,4,750,0.05787751,0.18062341,0.12691776,0.4361546,0.031637337,-293.49762
1,4,775,0.058343384,0.17301066,0.1303752,0.48892036,0.036751144,-285.42953
1,4,800,0.058149554,0.1832382,0.120677695,0.29125842,0.030506907,-295.7245
1,4,825,0.059790723,0.19056305,0.12059507,0.19994636,0.029024968,-301.30533
