outer,inner,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
6,6,750,0.19213173,0.41474316,0.47462794,0.50886196,0.047163464,-656.8109
6,6,775,0.11958755,0.35632852,0.22091424,0.76009715,0.042053383,-727.63
6,6,800,0.15833534,0.29157114,0.22980314,0.4106563,0.040915564,-671.3013
6,6,825,0.1350408,0.31276277,0.21697547,0.68172944,0.041919988,-727.6606
6,6,850,0.1277824,0.29470295,0.20230938,0.56072766,0.040905837,-741.4453
6,6,875,0.12678413,0.28912678,0.20667744,0.5693142,0.041764963,-736.2697
6,6,900,0.124539055,0.2997675,0.20898704,0.5594377,0.04150402,-743.6387
6,6,925,0.11971243,0.29636177,0.20708202,0.5407486,0.039690413,-741.5345
6,6,950,0.12110168,0.29422295,0.20755562,0.55124545,0.04050193,-743.0511
6,6,975,0.308722,0.29785573,0.20213614,0.5534792,0.03990406,-745.2929
6,6,1000,0.13612339,1.6400691,0.37541443,-0.777382,0.08409804,-504.29248
6,7,0,0.3795813,0.090040624,0.07765402,-0.17894854,0.13166425,2163.707
6,7,25,0.10692492,0.25352404,0.22009009,0.7058788,0.23928568,-443.33585
6,7,50,0.10004422,0.273633,0.18002348,0.9287797,0.16193941,-540.5579
6,7,75,0.103430055,0.3274602,0.24119575,0.9632839,0.09890677,-601.99426
6,7,100,0.10397027,0.3877072,0.29618785,0.6975701,0.07278557,-649.27423
6,7,125,0.105575174,0.39412794,0.34435225,0.7247145,0.054064423,-651.73346
6,7,150,0.09709993,0.35698918,0.23919794,0.6029211,0.044895753,-715.83466
6,7,175,0.1089732,0.2937767,0.24297898,0.46078593,0.040777095,-715.5176
6,7,200,0.12299333,0.3057552,0.26939136,0.48204508,0.041328803,-713.00635
6,7,225,0.1144876,0.3624072,0.35559967,0.70959413,0.047913603,-652.07404
6,7,250,0.11283375,0.2845441,0.26107815,0.48224804,0.041477486,-736.9966
6,7,275,0.11453214,0.29982704,0.23560761,0.47981977,0.0411873,-739.3306
6,7,300,0.1147213,0.291914,0.23029555,0.471586,0.041480232,-728.122
6,7,325,0.11159096,0.30452597,0.2616687,0.5062346,0.04112129,-728.40405
6,7,350,0.13678095,0.28001592,0.2821452,0.567366,0.04424303,-647.8838
6,7,375,0.11486553,0.27480468,0.23470819,0.5668584,0.045732442,-732.3553
6,7,400,0.1203242,0.29946154,0.24109235,0.46885902,0.040755577,-734.71063
6,7,425,0.12197021,1.173422,1.428581,-0.86164916,0.1407316,-314.22244
6,7,450,0.20775017,1.3473963,0.5742285,-0.31292972,0.11001088,-487.4503
6,7,475,0.22557323,1.1150285,0.4204621,0.7622753,0.06386578,-564.2966
6,7,500,0.2765025,2.0259497,0.688569,-0.47219542,0.13464826,-390.56113
6,7,525,0.31303924,2.1723986,0.6386384,0.8213762,0.08177535,-476.14795
6,7,550,0.16924949,1.6248956,1.1025529,0.8141987,0.058451474,-413.3997
6,7,575,0.520744,1.9475741,0.48349163,-0.1844696,0.34603655,-174.84036
6,7,600,0.54795796,2.7426252,0.38144735,-0.7920088,0.5226281,-77.0552
6,7,625,0.53745955,3.1754444,0.4464612,-0.8428153,0.30679148,-168.82771
6,7,650,0.5205057,3.7542233,0.49213818,-0.82518566,0.21455124,-228.45885
6,7,675,0.513668,3.9872143,0.45762375,-0.7293769,0.22242622,-197.38655
6,7,700,0.51073337,3.9846883,0.44412696,-0.63004243,0.2172184,-234.997
6,7,725,0.50829786,3.894565,0.4390154,-0.57089645,0.21548596,-236.16086
6,7,750,0.5055959,3.7845352,0.43371093,-0.5204258,0.21593283,-237.63474
6,7,775,0.5026438,3.6571293,0.43520752,-0.4607001,0.21677509,-238.16481
6,7,800,0.49866223,3.5126293,0.45198086,-0.411049,0.21619877,-241.27953
6,7,825,0.49389347,3.3575027,0.47384322,-0.35965487,0.21711689,-240.1916
6,7,850,0.4888116,3.197328,0.47607875,-0.29376405,0.21428427,-241.50034
6,7,875,0.483833,3.0302312,0.47888276,-0.22656193,0.21775223,-230.81992
6,7,900,0.47848237,2.8816757,0.50646573,-0.11865477,0.21502332,-246.90163
6,7,925,0.4720469,2.7149584,0.49894002,-0.12022517,0.21463713,-245.55576
6,7,950,0.46301204,2.5538077,0.49809685,-0.1123661,0.21398672,-252.1335
6,7,975,0.451291,2.386986,0.4922107,-0.077985495,0.2139129,-249.42804
6,7,1000,0.4375466,2.2058294,0.5052737,-0.052028924,0.21373646,-260.54276
6,8,0,0.37701517,0.13881496,0.11525154,-0.17060271,0.12142241,3466.6272
6,8,25,0.14954615,0.4278028,0.25642404,-0.13259798,0.23047857,-440.26154
6,8,50,0.14704408,0.39151704,0.1693006,0.38604626,0.18175082,-510.62793
6,8,75,0.14992617,0.31762308,0.18596306,0.81121737,0.12301032,-595.55237
6,8,100,0.15127109,0.34616458,0.207698,0.9059224,0.085138865,-647.59796
6,8,125,0.15000439,0.3988054,0.23996823,0.71937084,0.06597967,-676.0994
6,8,150,0.14668505,0.38923272,0.2376097,0.6116596,0.051643096,-704.4469
6,8,175,0.13858682,0.35790405,0.2202986,0.44252765,0.04267498,-735.9864
6,8,200,0.1355109,0.31242266,0.21372625,0.3820975,0.038307164,-747.5753
6,8,225,0.1390291,0.31452826,0.21065545,0.4025909,0.037546333,-748.7814
6,8,250,0.14095749,0.31375748,0.20876484,0.39891562,0.037608907,-749.67267
6,8,275,0.14221184,0.31364644,0.20770246,0.40288514,0.037475605,-749.3765
6,8,300,0.1435544,0.31380296,0.20767534,0.40128565,0.037376046,-750.3521
6,8,325,0.1439802,0.31342933,0.2065769,0.40320224,0.037323795,-749.24664
6,8,350,0.14428969,0.3130821,0.20640506,0.40480894,0.03724696,-750.2457
6,8,375,0.14452977,0.31289434,0.20596789,0.40327772,0.037264533,-749.47675
6,8,400,0.14459382,0.31299555,0.20627481,0.40711534,0.037263844,-750.4441
6,8,425,0.14469036,0.3125186,0.2060617,0.40486088,0.03724386,-751.3882
6,8,450,0.14507309,0.3129216,0.20584942,0.40145424,0.037249833,-750.8978
6,8,475,0.14550753,0.33193216,0.20890191,0.38440055,0.037449196,-743.1421
6,8,500,0.14433163,0.31178215,0.20892058,0.39129508,0.03728153,-749.2474
6,8,525,0.14460112,0.31122658,0.20589697,0.4107111,0.037184943,-751.2443
6,8,550,0.14508918,0.31246707,0.2055808,0.4098694,0.03725902,-750.1236
6,8,575,0.14489312,0.31255376,0.20612495,0.40810978,0.03722468,-750.24615
6,8,600,0.14488181,0.3125684,0.20562254,0.40404072,0.03719482,-749.7189
6,8,625,0.14486866,0.3126659,0.20665048,0.40865946,0.03717552,-749.6852
6,8,650,0.14460509,0.3117648,0.20612234,0.40485916,0.037237085,-750.5642
6,8,675,0.14461444,0.31242415,0.20589764,0.40486678,0.03722365,-750.80334
6,8,700,0.14443354,0.3125266,0.20638159,0.40627953,0.037150253,-750.37524
6,8,725,0.14505273,0.31208602,0.20541453,0.40592277,0.03723031,-751.52374
6,8,750,0.14474502,0.31116858,0.20587951,0.41020447,0.03724294,-750.9657
6,8,775,0.14456518,0.31019366,0.20574656,0.40790468,0.037265453,-750.3926
6,8,800,0.14401147,0.30855718,0.20481901,0.4101942,0.037402,-751.1153
6,8,825,0.14342879,0.30540365,0.20518774,0.4170646,0.03750615,-750.86017
6,8,850,0.1424543,0.301239,0.20388378,0.42050552,0.037834596,-751.9307
6,8,875,0.1425241,0.2987431,0.20363933,0.4202992,0.038064938,-753.3856
6,8,900,0.14367971,0.30297327,0.20578247,0.42691103,0.038281232,-752.5203
6,8,925,0.14216922,0.298969,0.20389554,0.41103444,0.038097646,-753.2544
6,8,950,0.14177588,0.2977284,0.2039498,0.41562524,0.038201835,-753.21124
6,8,975,0.1417215,0.29723036,0.20422468,0.41754127,0.038315423,-753.1604
6,8,1000,0.14181274,0.29876468,0.20380649,0.4136536,0.03825645,-752.8207
6,9,0,0.5261624,0.15572062,0.08302158,-0.026440194,0.07811277,8224.435
6,9,25,0.20771249,0.41281927,0.306398,0.25074297,0.14762527,-531.5849
6,9,50,0.20338577,0.41698533,0.19516297,0.6491832,0.13786885,-576.1781
6,9,75,0.19711797,0.3620674,0.19740173,0.80969894,0.11540769,-612.94244
6,9,100,0.19518687,0.31557626,0.21255897,0.8765944,0.09549485,-649.0339
6,9,125,0.19682051,0.30190164,0.23878032,0.8941715,0.07965797,-684.74243
6,9,150,0.19443682,0.31440368,0.2398269,0.8686644,0.066858895,-706.20905
6,9,175,0.19287373,0.3247733,0.24978645,0.77052146,0.056574646,-731.76196
6,9,200,0.19005644,0.313698,0.2516471,0.7191149,0.04762437,-756.1706
6,9,225,0.18832693,0.29433975,0.24689442,0.6642065,0.040929183,-771.56287
6,9,250,0.18639223,0.27840796,0.24236472,0.6166808,0.03634348,-789.91473
6,9,275,0.1843768,0.2760645,0.23512413,0.5531378,0.03314874,-805.5073
6,9,300,0.1834079,0.28289157,0.22379832,0.5082539,0.030261746,-813.297
6,9,325,0.18292286,0.27966017,0.2215678,0.50402445,0.02830803,-815.0061
6,9,350,0.1824496,0.27979282,0.2203624,0.5031756,0.027315125,-816.20123
6,9,375,0.18252796,0.2802978,0.22050259,0.50565314,0.026897911,-816.11725
6,9,400,0.18204343,0.2805242,0.2206351,0.50488186,0.0267836,-815.7276
6,9,425,0.18221831,0.2800633,0.22010578,0.5061177,0.026798688,-816.79755
6,9,450,0.18264861,0.28067952,0.2189781,0.5089886,0.02677629,-816.37946
6,9,475,0.18221667,0.27986094,0.21972173,0.50634164,0.026746113,-816.5571
6,9,500,0.18203187,0.28047827,0.22059055,0.50772506,0.026763638,-814.91144
6,9,525,0.18211663,0.28001016,0.21985225,0.5064889,0.026750406,-815.9685
6,9,550,0.18213105,0.2798678,0.22056818,0.50685894,0.026722783,-816.7949
6,9,575,0.18221848,0.28019086,0.21987139,0.5049855,0.02672232,-818.08356
6,9,600,0.18231593,0.280536,0.21994114,0.50503486,0.026750524,-816.8684
6,9,625,0.18200085,0.27982867,0.22001462,0.5054886,0.0267677,-815.8267
6,9,650,0.18222485,0.28036264,0.22007373,0.5064304,0.02674356,-816.6484
6,9,675,0.18217644,0.28011185,0.22015026,0.5055787,0.02675563,-816.3324
6,9,700,0.18245938,0.28053787,0.21993597,0.5050063,0.026775245,-816.89185
6,9,725,0.18223803,0.28021196,0.21925971,0.5064389,0.026756095,-816.9778
6,9,750,0.18219401,0.2798423,0.21944849,0.50841564,0.026751684,-816.9567
6,9,775,0.18234952,0.2798604,0.22003299,0.50274295,0.026778147,-817.1715
6,9,800,0.18240523,0.2798741,0.22010052,0.5062633,0.026802866,-816.60614
6,9,825,0.18213724,0.27998564,0.21965294,0.505414,0.026768977,-816.4414
6,9,850,0.18239644,0.27968305,0.22027862,0.50632435,0.026788011,-816.73724
6,9,875,0.18188822,0.27973425,0.2201271,0.50493777,0.02676944,-816.87103
6,9,900,0.18163322,0.27916417,0.21934721,0.5049938,0.026796367,-815.52673
6,9,925,0.18141426,0.277842,0.21961981,0.5073071,0.026789056,-816.5266
6,9,950,0.18068077,0.27604315,0.21995607,0.50561064,0.026806928,-818.4138
6,9,975,0.18008976,0.27329844,0.21956038,0.50731015,0.026822943,-819.2972
6,9,1000,0.17884347,0.27071062,0.21813434,0.50612044,0.026885264,-820.8284
6,10,0,0.5517262,0.091155045,0.12584934,-0.13381773,0.121275745,3039.0486
6,10,25,0.26884833,0.27944905,0.33219925,0.017442528,0.23507494,-439.3612
6,10,50,0.24780393,0.29245594,0.16893801,0.47740877,0.18238994,-525.85474
6,10,75,0.2523467,0.30347836,0.17102896,0.82026654,0.11952018,-600.87354
6,10,100,0.23885374,0.35865203,0.2094981,0.87421644,0.08607546,-614.84454
6,10,125,0.21178022,0.34334895,0.24117412,0.7135976,0.070399426,-685.84247
6,10,150,0.20790054,0.36800963,0.26473707,0.54112893,0.056526657,-702.5236
6,10,175,0.19010058,0.34785327,0.25773868,0.49953002,0.04663556,-737.7532
6,10,200,0.16878963,0.31664446,0.26079568,0.5364725,0.042745,-730.2876
6,10,225,0.19483231,0.32260418,0.29488963,0.4604697,0.044407934,-729.5459
6,10,250,0.14701086,0.2969024,0.23814985,0.45585138,0.043519806,-758.4929
6,10,275,0.13488154,0.32324192,0.26101387,0.51778656,0.040443428,-755.1962
6,10,300,0.13894902,0.2976857,0.21839444,0.46917793,0.039065234,-756.76434
6,10,325,0.137106,0.29826313,0.23289873,0.44973737,0.03919523,-753.2204
6,10,350,0.13116813,0.3654609,0.293036,0.54795974,0.039399244,-707.3269
6,10,375,0.14557798,0.29697546,0.22017379,0.4733059,0.03971023,-755.4475
6,10,400,0.13859278,0.30042,0.22696553,0.4552337,0.039200045,-759.70013
6,10,425,0.13592637,0.30670604,0.24324784,0.4713163,0.03915316,-760.676
6,10,450,0.13930783,0.30664998,0.2411775,0.47482592,0.03945792,-756.8988
6,10,475,0.13845438,0.2998893,0.22732258,0.44442073,0.03931673,-761.4642
6,10,500,0.12968898,0.3021033,0.2328873,0.4317551,0.038865738,-751.8835
6,10,525,0.13864426,0.30390316,0.23141971,0.45827875,0.039124273,-758.3314
6,10,550,0.14242998,0.30830088,0.23880632,0.45236957,0.039342973,-752.16223
6,10,575,0.15643072,0.33240703,0.23727106,0.4425793,0.041329373,-747.09393
6,10,600,0.14408752,0.3125194,0.23643093,0.48938334,0.03921082,-757.44006
6,10,625,0.17525345,0.29990104,0.23380637,0.48881927,0.039188236,-743.4095
6,10,650,0.14031287,0.29942012,0.22045305,0.4353654,0.040460944,-757.51556
6,10,675,0.12611178,0.34129527,0.23087743,0.367508,0.0399989,-757.9801
6,10,700,0.17075182,0.34985235,0.22662944,0.4145079,0.041149892,-711.61554
6,10,725,0.1431276,0.2986728,0.24564701,0.4824471,0.04135179,-752.4471
6,10,750,0.15802072,0.32283622,0.2515051,0.43693218,0.04338421,-738.2299
6,10,775,0.16858336,0.35693294,0.24779606,0.7505834,0.04244684,-762.0092
6,10,800,0.16756073,0.33442518,0.28139782,0.56598306,0.04716767,-709.20776
6,10,825,0.14519548,0.27624112,0.23237897,0.41652972,0.039793633,-749.4895
6,10,850,0.14989401,0.29348928,0.21489535,0.47070125,0.03961502,-769.4503
6,10,875,0.14106019,0.28364268,0.2130584,0.50618696,0.039853662,-741.19116
6,10,900,0.22209091,0.67507035,1.6029116,0.85419244,0.04999182,-574.4757
6,10,925,0.29374182,0.96729624,0.5716735,0.81452495,0.039227553,-673.46783
6,10,950,0.19212511,0.3370645,0.26395476,0.6267469,0.040863384,-735.0285
6,10,975,0.17136456,0.3470809,0.2796115,0.6299623,0.04119897,-740.6175
6,10,1000,0.14937066,0.3096141,0.22535573,0.4899143,0.041958623,-757.08545
7,1,0,0.55838114,0.10389533,0.09486155,-0.020164669,0.14693946,1868.659
7,1,25,0.19755511,0.30450654,0.2398239,0.78827524,0.24079396,-441.65485
7,1,50,0.20189092,0.26000458,0.16115499,0.9356365,0.14759092,-569.7675
7,1,75,0.19431451,0.32853305,0.23397733,0.96381986,0.08645482,-652.709
7,1,100,0.19535603,0.34816772,0.25203133,0.47412622,0.07739588,-640.0719
7,1,125,0.23378086,0.36290556,0.29850063,0.657367,0.06252142,-693.08875
7,1,150,0.20157166,0.380298,0.31293148,0.6198074,0.048384383,-702.95685
7,1,175,0.18187721,0.3615287,0.2874456,0.5652005,0.041495442,-729.88983
7,1,200,0.14860529,0.3190426,0.24304722,0.46664304,0.039144676,-752.46497
7,1,225,0.14271675,0.31590495,0.23865122,0.47297516,0.038162824,-754.4541
7,1,250,0.14219435,0.31458682,0.23553094,0.46777794,0.038075957,-755.0163
7,1,275,0.14224367,0.31392813,0.2341775,0.46170485,0.03807699,-755.7983
7,1,300,0.14355062,0.3140247,0.2333494,0.46116847,0.038051628,-756.17065
7,1,325,0.81430614,0.42251056,0.46349695,0.57633424,0.045566734,1037.5071
7,1,350,0.4584199,0.9790661,1.8779421,0.6584411,0.14011337,-429.84756
7,1,375,0.38505888,1.0878674,1.9055514,0.8719063,0.076901145,112.22369
7,1,400,0.27826133,2.726464,1.6586754,-0.9830185,0.1757353,-258.78027
7,1,425,0.5457547,2.5423672,1.5097681,-0.83449113,0.16986133,-274.3463
7,1,450,0.63968194,3.7327936,1.7104838,-0.018259907,0.2180936,-234.60466
7,1,475,0.63740885,4.3849072,1.8533144,-0.03987114,0.2070455,-246.91417
7,1,500,0.5978585,4.4037795,1.8616384,-0.0517488,0.20107587,-259.39203
7,1,525,0.62021327,4.2408533,1.8706906,-0.030176593,0.1960178,-251.5068
7,1,550,0.57428384,4.3125286,1.9568179,0.018724406,0.1949879,-290.5745
7,1,575,0.60022783,4.5124063,1.919708,0.24417007,0.108375005,-280.17816
7,1,600,0.56667185,5.3551803,2.0748289,0.53205216,0.16016103,-339.41714
7,1,625,0.55570275,5.024097,2.748304,0.8714995,0.06516545,-485.339
7,1,650,0.55700904,4.0465536,3.5226643,0.91393715,0.035270724,-552.5771
7,1,675,0.5470304,3.5645776,3.6911445,0.93468034,0.038887408,-462.07083
7,1,700,0.55306625,3.6192896,3.5541837,0.9208356,0.038840167,-555.7589
7,1,725,0.5140585,3.6885567,3.3848217,0.93086725,0.03668909,-525.452
7,1,750,0.45746323,3.900733,3.4385428,-0.58044696,0.20328403,-211.43509
7,1,775,0.45006198,2.8254468,3.4209867,-0.9626033,0.21286735,-263.41284
7,1,800,0.44238025,1.8982877,3.1896868,-0.9657157,0.13091531,-316.013
7,1,825,0.4776256,0.93435603,3.1002991,-0.9014332,0.12596275,-357.51678
7,1,850,0.4675529,0.49031678,3.0236268,-0.6220373,0.12049203,-380.90353
7,1,875,0.44098434,0.51257104,2.5730956,-0.17558573,0.097931966,-424.8419
7,1,900,0.43254894,0.6762601,1.9490267,0.50192475,0.07562814,-485.0302
7,1,925,0.45368,1.2030164,1.3556741,0.8419186,0.050479986,-558.7584
7,1,950,0.42981172,1.0191033,2.1114216,0.74372125,0.05249633,-527.95605
7,1,975,0.4174509,1.0906332,1.337895,0.74449503,0.055202615,-448.54974
7,1,1000,0.3585475,2.9256706,0.50035006,0.32536456,0.051190607,-513.8649
7,2,0,0.3975674,0.10506247,0.10972795,-0.15234509,0.1459088,2085.2776
7,2,25,0.20744014,0.30283165,0.24285471,0.43904418,0.24513516,-416.49533
7,2,50,0.20127176,0.27731708,0.11711662,0.7848942,0.15727337,-547.10156
7,2,75,0.21575029,0.3252161,0.19728108,0.8952456,0.09284821,-646.03033
7,2,100,0.21399362,0.40310094,0.23497175,0.7245625,0.06368929,-685.7212
7,2,125,0.20651335,0.41823888,0.23988664,0.61098826,0.047412246,-706.44196
7,2,150,0.20807151,0.47595152,0.29078534,0.66443485,0.040143665,-709.3274
7,2,175,0.20403047,0.38819504,0.23079443,0.54043883,0.039128628,-728.126
7,2,200,0.20355885,0.3375139,0.21348853,0.40326303,0.038839247,-747.3411
7,2,225,0.20876113,0.2973184,0.20395134,0.32099152,0.038034298,-760.10626
7,2,250,0.21301514,0.28439367,0.20213819,0.3360091,0.038137693,-763.7469
7,2,275,0.21414208,0.2813792,0.2008471,0.34643522,0.03884934,-762.7699
7,2,300,0.2141015,0.2808261,0.20044194,0.34982207,0.038801868,-763.72314
7,2,325,0.21397966,0.28109008,0.20042858,0.347523,0.038752787,-763.6473
7,2,350,0.2140669,0.28128958,0.20050408,0.34797207,0.038704276,-763.6556
7,2,375,0.21406719,0.28071877,0.20073876,0.3460358,0.038691316,-764.0605
7,2,400,0.21383299,0.2803119,0.20010346,0.34727103,0.038746823,-763.37823
7,2,425,0.21382427,0.28225085,0.20006149,0.34368664,0.03880198,-763.4063
7,2,450,0.21392432,0.28123525,0.2004991,0.34693876,0.03868719,-763.8398
7,2,475,0.21378654,0.2808322,0.20066074,0.34452093,0.038705997,-763.2661
7,2,500,0.21447156,0.28034452,0.2002109,0.34716696,0.038732257,-764.4132
7,2,525,0.21574731,0.28230676,0.19944684,0.33514175,0.038825143,-758.77167
7,2,550,0.21401924,0.2817507,0.2008513,0.34528688,0.038748886,-763.98724
7,2,575,0.213835,0.28257504,0.19998917,0.34404096,0.038779162,-762.5022
7,2,600,0.21424021,0.28201312,0.19938426,0.34633765,0.038758636,-764.76056
7,2,625,0.21374863,0.28067422,0.19959654,0.34163782,0.038724687,-762.9541
7,2,650,0.21459244,0.28268036,0.19959566,0.34490097,0.038705308,-762.6785
7,2,675,0.21469612,0.27915108,0.20060943,0.3584853,0.038858168,-763.74945
7,2,700,0.21389244,0.28348154,0.19937615,0.3230679,0.038751867,-761.79834
7,2,725,0.21443,0.27828902,0.19924976,0.34699434,0.038843606,-765.26324
7,2,750,0.21706007,0.27944383,0.19848049,0.3360731,0.03903107,-762.0491
7,2,775,0.21634403,0.2615674,0.19947526,0.36359638,0.039520834,-767.89056
7,2,800,0.21907939,0.25834873,0.19706585,0.33031833,0.039783094,-768.1626
7,2,825,0.2181445,0.2669161,0.19925816,0.37226865,0.040347602,-768.8522
7,2,850,0.21858405,0.2705261,0.19997394,0.37738794,0.040443543,-767.1168
7,2,875,0.21976326,0.252004,0.1963805,0.34318122,0.04036031,-769.9664
7,2,900,0.21963121,0.25507477,0.19792101,0.36146924,0.04039397,-770.47754
7,2,925,0.22029284,0.25530195,0.19748393,0.37268686,0.040534552,-769.34393
7,2,950,0.2195895,0.25691327,0.19649245,0.35838962,0.04049231,-770.7582
7,2,975,0.21981946,0.2598098,0.19761033,0.36134115,0.04061537,-769.951
7,2,1000,0.21974504,0.25874647,0.19784696,0.3625561,0.040469415,-770.28705
7,3,0,0.44532442,0.14922996,0.08639556,0.15568382,0.13370906,2473.8704
7,3,25,0.1518458,0.40173405,0.22676514,0.7470785,0.21940541,-450.5351
7,3,50,0.14349143,0.33937585,0.1722163,0.9121212,0.14824033,-554.6865
7,3,75,0.14472519,0.3018112,0.22267833,0.94300467,0.09563061,-622.7105
7,3,100,0.14060146,0.38750654,0.25946838,0.80966425,0.07161396,-622.43335
7,3,125,0.15476845,0.40592855,0.31741333,0.7326361,0.05695883,-675.397
7,3,150,0.1414542,0.4273118,0.2996053,0.6640258,0.046801664,-689.9297
7,3,175,0.13736975,0.41875878,0.27949908,0.6059289,0.042223904,-703.38055
7,3,200,0.13230512,0.37300622,0.250697,0.51362914,0.040749628,-721.2143
7,3,225,0.13115586,0.33235162,0.23240298,0.43667993,0.04006968,-735.7412
7,3,250,0.1304444,0.31783634,0.22527446,0.41561657,0.039617542,-739.7758
7,3,275,0.1306151,0.31424412,0.22176243,0.409751,0.03936532,-742.9037
7,3,300,0.13261117,0.31452024,0.21970814,0.40410146,0.039190874,-742.6206
7,3,325,0.130616,0.3138208,0.21881567,0.41215897,0.03915442,-742.08185
7,3,350,0.13133863,0.31433198,0.21877392,0.41091147,0.039060418,-741.5344
7,3,375,0.13218111,0.3138742,0.21862994,0.4070138,0.039054573,-743.1185
7,3,400,0.1322834,0.31424987,0.21761405,0.41092834,0.039044484,-742.9777
7,3,425,0.13110645,0.3139594,0.21701625,0.41313544,0.038908392,-742.9634
7,3,450,0.1318156,0.31330505,0.21729918,0.41189402,0.038973287,-743.21405
7,3,475,0.13196127,0.31359887,0.21651602,0.41350406,0.038971797,-740.61914
7,3,500,0.13206865,0.31394422,0.21589103,0.41569358,0.038906097,-742.0326
7,3,525,0.13264357,0.31311905,0.21602802,0.41507798,0.038933385,-742.4831
7,3,550,0.1307459,0.3133657,0.21634704,0.4156576,0.038979363,-741.3953
7,3,575,0.13163973,0.3132675,0.21568477,0.41318238,0.038916875,-742.0174
7,3,600,0.13175657,0.31321633,0.21671194,0.41634676,0.038842116,-742.23334
7,3,625,0.13093552,0.31307,0.21606739,0.40891418,0.038851403,-742.8894
7,3,650,0.13264343,0.31320265,0.21605606,0.4192137,0.038799804,-741.78937
7,3,675,0.13315567,0.31287175,0.21588345,0.41159037,0.038918138,-742.50635
7,3,700,0.13260102,0.31300417,0.21602178,0.41741234,0.038849913,-742.3176
7,3,725,0.1335911,0.31323463,0.21573329,0.4190741,0.03884338,-743.01117
7,3,750,0.13070506,0.31270915,0.21514177,0.4143004,0.038879953,-740.94226
7,3,775,0.13257031,0.31238586,0.21470916,0.41524357,0.038944393,-742.609
7,3,800,0.13729659,0.31620452,0.21502447,0.42858142,0.038967784,-741.81995
7,3,825,0.12414904,0.30981272,0.21535248,0.41901642,0.039025795,-743.3002
7,3,850,0.13985378,0.30470434,0.21254192,0.41989776,0.039369676,-734.265
7,3,875,0.12353947,0.30139044,0.21388403,0.43728822,0.039691556,-745.8078
7,3,900,0.122794226,0.30188012,0.21292372,0.4372902,0.039757434,-746.94745
7,3,925,0.12464898,0.2997288,0.2137843,0.43626192,0.03982342,-746.0551
7,3,950,0.123178415,0.29826683,0.21278189,0.43975997,0.039864887,-745.2809
7,3,975,0.12356751,0.29823428,0.21386382,0.44129768,0.03983132,-745.4077
7,3,1000,0.12324945,0.30013835,0.21482025,0.42910537,0.039855953,-745.0928
7,4,0,0.39979348,0.103244424,0.08096269,0.15133081,0.10131944,5301.3438
7,4,25,0.16451858,0.3238867,0.28535616,0.7244967,0.19398284,-467.76773
7,4,50,0.12528634,0.33447817,0.23989996,0.83663505,0.16976084,-524.29565
7,4,75,0.1194086,0.29515386,0.19906035,0.89036393,0.12981555,-582.0723
7,4,100,0.11864542,0.29279667,0.22632281,0.91207904,0.102485724,-605.45734
7,4,125,0.11100699,0.30885476,0.24908976,0.89234036,0.085145,-645.4646
7,4,150,0.13328196,0.27851048,0.22316624,0.75774914,0.07055096,-646.3859
7,4,175,0.08746516,0.30810547,0.2426601,0.47981727,0.0626727,-682.3892
7,4,200,0.13255382,0.29780105,0.2708852,0.57117385,0.055860855,-713.14307
7,4,225,0.13915023,0.3136534,0.2505711,0.5303286,0.05168317,-709.61115
7,4,250,0.09517768,0.32419997,0.23944642,0.53151447,0.046425506,-732.708
7,4,275,0.08406284,0.30769113,0.23844273,0.5124402,0.04196434,-743.2093
7,4,300,0.08603978,0.31036526,0.23671067,0.48939413,0.039515216,-746.2267
7,4,325,0.08519271,0.31198874,0.23484808,0.478084,0.03869441,-746.60156
7,4,350,0.08571933,0.31270182,0.23303537,0.46773496,0.03845733,-746.4729
7,4,375,0.085798495,0.31278327,0.23083995,0.4677328,0.038390797,-746.38684
7,4,400,0.08550072,0.31294072,0.2293416,0.46482983,0.03828307,-745.7322
7,4,425,0.08673777,0.31296703,0.22878869,0.46016714,0.038155824,-745.6935
7,4,450,0.08648765,0.3132723,0.22775146,0.46092534,0.038080547,-747.885
7,4,475,0.0881932,0.3130945,0.22728696,0.45989427,0.03800733,-745.8547
7,4,500,0.087746136,0.31285372,0.22674072,0.45749348,0.03801043,-745.9601
7,4,525,0.08878395,0.3126617,0.2261357,0.45800874,0.038009282,-746.1919
7,4,550,0.088853665,0.31319785,0.22563374,0.45949867,0.037932847,-747.0917
7,4,575,0.092719816,0.31330985,0.22571497,0.4465127,0.037874654,-745.3477
7,4,600,0.08874213,0.31343046,0.22486725,0.45524833,0.037886478,-745.1864
7,4,625,0.08893766,0.3127505,0.22470264,0.45653525,0.03786754,-747.0404
7,4,650,0.089785784,0.31302214,0.22341484,0.45642465,0.037827823,-746.1421
7,4,675,0.09007638,0.313148,0.22378041,0.45488772,0.03779844,-747.0508
7,4,700,0.089521736,0.31272432,0.22347966,0.45364976,0.03774357,-747.2817
7,4,725,0.08987658,0.31313196,0.2236199,0.45253786,0.03772084,-746.7674
7,4,750,0.089587435,0.31264636,0.22313859,0.45262527,0.037801307,-746.73596
7,4,775,0.09031184,0.31269154,0.2238025,0.45393142,0.03777066,-745.6628
7,4,800,0.08972534,0.31309563,0.22316225,0.45441204,0.03775516,-747.6693
7,4,825,0.08992624,0.3122706,0.22259837,0.4553543,0.037692368,-748.0551
