fold,replicate,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
1,3,175,0.062203016,0.17804846,0.115739875,0.48112485,0.03303053,-300.34836
1,3,200,0.068044476,0.1879888,0.11505509,0.49297187,0.03843485,-286.40826
1,3,225,0.061994255,0.1858412,0.113934554,0.5129235,0.032652847,-305.03326
1,3,250,0.0636007,0.18726657,0.1165792,0.3892513,0.028428541,-271.20572
1,3,275,0.059973262,0.17889303,0.11884571,0.43052092,0.030848527,-307.38306
1,3,300,0.059399024,0.18014286,0.117733866,0.44693905,0.030272271,-309.1556
1,3,325,0.059566382,0.18147257,0.11777159,0.40416938,0.02815517,-308.85266
1,3,350,0.0582133,0.17982581,0.121534,0.4195589,0.02753909,-314.15643
1,3,375,0.057977594,0.17900994,0.11685118,0.5108095,0.02903342,-310.7601
1,3,400,0.05853376,0.17783244,0.11171252,0.46233004,0.029501483,-312.3475
1,3,425,0.058061678,0.17288642,0.11299155,0.43530566,0.028308958,-313.34518
1,3,450,0.057910077,0.1804579,0.12279568,0.37146014,0.027508937,-306.13467
1,3,475,0.05867649,0.17742313,0.119638756,0.406408,0.029324032,-311.20776
1,3,500,0.06036721,0.17806233,0.12050461,0.47265846,0.028862605,-314.43817
1,3,525,0.058018774,0.17737181,0.12265375,0.39846647,0.028991386,-311.71893
1,3,550,0.05807057,0.17745447,0.12354377,0.40883094,0.026918335,-303.6688
1,3,575,0.058394,0.18017362,0.12681642,0.3764496,0.027224295,-314.4289
1,3,600,0.060611933,0.17696312,0.12734996,0.39188117,0.02691648,-293.1191
1,3,625,0.058049582,0.16805689,0.11714355,0.45549113,0.030793622,-311.76962
1,3,650,0.058266494,0.1750929,0.12032558,0.42104685,0.02765749,-313.63568
1,3,675,0.057850104,0.17133354,0.12082497,0.46646875,0.028540116,-301.3333
1,3,700,0.059576087,0.17691547,0.11860635,0.35120788,0.029370915,-308.16354
1,3,725,0.058128927,0.17130832,0.1250025,0.40620273,0.028179046,-309.57837
1,3,750,0.05833795,0.18313308,0.123663865,0.37845466,0.026797412,-314.8472
1,3,775,0.059511553,0.1738109,0.12091973,0.38451305,0.02809664,-306.92844
1,3,800,0.057833623,0.17729235,0.118401356,0.39681563,0.030217681,-284.89377
1,3,825,0.057822727,0.1743722,0.12088212,0.29162696,0.02853525,-310.64792
1,3,850,0.057430286,0.18247218,0.13013107,0.3709313,0.025873285,-316.5117
1,3,875,0.05906426,0.17947291,0.124019966,0.34947583,0.026954541,-314.90314
1,3,900,0.057640433,0.18003115,0.119978845,0.36548746,0.028422168,-315.87933
1,3,925,0.05851202,0.17549098,0.1233715,0.35590854,0.026686339,-312.601
